Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,268.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,238.0,239.0,242.0,245.0,249.0,248.0,252.0,256.0,259.0,260.0,265.0
unmatched_applicants,269.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,235.0,242.0,243.0,243.0,248.0,249.0,251.0,254.0,253.0,258.0,258.0
unmatched_applicants,266.0,237.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,235.0,236.0,241.0,245.0,244.0,248.0,250.0,255.0,257.0,257.0,263.0
unmatched_applicants,266.0,235.0,234.0,235.0,234.0,234.0,234.0,236.0,234.0,238.0,236.0,240.0,240.0,243.0,247.0,248.0,252.0,251.0,259.0,255.0,264.0
unmatched_applicants,263.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,240.0,241.0,241.0,244.0,246.0,246.0,249.0,254.0,255.0,255.0,261.0
unmatched_applicants,265.0,235.0,238.0,234.0,234.0,234.0,234.0,236.0,234.0,234.0,239.0,241.0,240.0,242.0,248.0,252.0,250.0,252.0,256.0,257.0,261.0
unmatched_applicants,262.0,236.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,237.0,241.0,242.0,245.0,249.0,248.0,252.0,257.0,256.0,258.0,264.0
unmatched_applicants,265.0,239.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,240.0,240.0,241.0,244.0,249.0,248.0,251.0,255.0,253.0,255.0,264.0
unmatched_applicants,267.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,237.0,239.0,240.0,244.0,246.0,249.0,249.0,251.0,253.0,256.0,258.0,261.0
unmatched_applicants,266.0,236.0,234.0,234.0,234.0,234.0,234.0,235.0,237.0,238.0,237.0,240.0,240.0,242.0,247.0,247.0,250.0,254.0,255.0,255.0,260.0
unfilled_spots,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,8.0,11.0,15.0,14.0,18.0,22.0,25.0,26.0,31.0
unfilled_spots,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,9.0,9.0,14.0,15.0,17.0,20.0,19.0,24.0,24.0
unfilled_spots,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,7.0,11.0,10.0,14.0,16.0,21.0,23.0,23.0,29.0
unfilled_spots,32.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,6.0,6.0,9.0,13.0,14.0,18.0,17.0,25.0,21.0,30.0
unfilled_spots,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,10.0,12.0,12.0,15.0,20.0,21.0,21.0,27.0
unfilled_spots,31.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,6.0,8.0,14.0,18.0,16.0,18.0,22.0,23.0,27.0
unfilled_spots,28.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,11.0,15.0,14.0,18.0,23.0,22.0,24.0,30.0
unfilled_spots,31.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,7.0,10.0,15.0,14.0,17.0,21.0,19.0,21.0,30.0
unfilled_spots,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,10.0,12.0,15.0,15.0,17.0,19.0,22.0,24.0,27.0
unfilled_spots,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,6.0,6.0,8.0,13.0,13.0,16.0,20.0,21.0,21.0,26.0
reviews_per_program,90.47933884297521,90.47933884297521,89.82644628099173,80.38842975206612,49.743801652892564,28.454545454545453,25.96694214876033,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,89.9090909090909,77.32231404958678,51.33057851239669,29.859504132231404,28.206611570247933,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,89.11570247933884,77.47933884297521,53.36363636363637,27.40495867768595,24.74380165289256,28.107438016528924,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,90.47933884297521,78.24793388429752,53.611570247933884,33.80165289256198,26.40495867768595,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,90.47933884297521,80.67768595041322,54.02479338842975,32.578512396694215,27.272727272727273,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,90.47933884297521,79.49586776859505,49.79338842975206,32.47933884297521,24.272727272727273,28.074380165289256,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,89.3801652892562,79.32231404958678,54.87603305785124,29.09090909090909,24.8099173553719,28.198347107438018,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,90.47933884297521,77.76859504132231,55.86776859504132,31.107438016528924,24.239669421487605,28.049586776859503,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,90.47933884297521,80.85123966942149,48.049586776859506,30.785123966942148,27.611570247933884,28.132231404958677,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
reviews_per_program,90.47933884297521,90.47933884297521,90.47933884297521,79.86776859504133,55.570247933884296,33.83471074380165,26.983471074380166,28.727272727272727,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322
pct_interview_given_signal,0.0,1.0,0.9989495798319328,0.9866946778711485,0.917016806722689,0.8021008403361345,0.6740196078431373,0.581032412965186,0.5084033613445378,0.4519140989729225,0.40672268907563025,0.3697478991596639,0.3389355742296919,0.31286360698125404,0.290516206482593,0.2711484593837535,0.2542016806722689,0.2392486406327237,0.22595704948646125,0.21406457319770014,0.20336134453781513
pct_interview_given_signal,0.0,1.0,1.0,0.9782913165266106,0.9091386554621849,0.7953781512605042,0.6733193277310925,0.581032412965186,0.5084033613445378,0.4519140989729225,0.40672268907563025,0.3697478991596639,0.3389355742296919,0.31286360698125404,0.290516206482593,0.2711484593837535,0.2542016806722689,0.2392486406327237,0.22595704948646125,0.21406457319770014,0.20336134453781513
