Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unmatched_applicants,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.65714285714286,68.30857142857143,67.70285714285714,67.77142857142857
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.50285714285714,68.69714285714285,67.76571428571428,67.94285714285714
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.64571428571429,68.82285714285715,67.95428571428572,68.08571428571429
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.66857142857143,68.45142857142856,67.62285714285714,67.92571428571429
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.59428571428572,68.81142857142858,68.14285714285714,67.72571428571429
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.44,68.96571428571428,67.55428571428571,68.06285714285714
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,68.92571428571429,68.85714285714286,67.36571428571429,68.05714285714286
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.58857142857143,68.85714285714286,67.82857142857142,67.89142857142858
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.52571428571429,69.09142857142857,67.57142857142857,67.89142857142858
reviews_per_program,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.80571428571429,69.52571428571429,68.78285714285714,67.64571428571429,67.96571428571428
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99987721021611,0.9944335297969875,0.9853634577603143,0.9624933023754242
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99963163064833,0.9954158480681073,0.9856581532416503,0.9624933023754242
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975987775594848,0.9880157170923379,0.9633863189855332
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9954158480681073,0.9805500982318271,0.9586533309519557
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992632612966601,0.9938877974241432,0.9848722986247544,0.9657974638328273
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99987721021611,0.9957432874918141,0.981434184675835,0.9612430791212716
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975442043222004,0.9961798733900895,0.9833988212180746,0.9595463475620647
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985265225933202,0.9959615804409517,0.9846758349705305,0.9623146990534024
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998362802881467,0.9831041257367387,0.962671905697446
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993860510805501,0.9961798733900895,0.9833005893909627,0.963564922307555
pct_interview_given_nosignal,0.9277996070726916,0.9158778353277371,0.9240667976424362,0.91683038637852,0.8953831041257367,0.8788941902890822,0.8682056319580878,0.8351669941060904,0.7848722986247544,0.7265880812049771,0.6630648330058939,0.5972495088408645
pct_interview_given_nosignal,0.9392599869024231,0.9257903196999464,0.9171905697445972,0.9161755075311068,0.8967337917485265,0.8842267751894471,0.8588736083824492,0.8359528487229863,0.7991159135559921,0.7472167648984938,0.6620825147347741,0.6090373280943026
pct_interview_given_nosignal,0.9300916830386379,0.9281121628862297,0.9150294695481336,0.9080986684130102,0.9075392927308448,0.8800168397417907,0.8534708578912901,0.8489194499017682,0.7991159135559921,0.722331368696791,0.6861493123772102,0.611984282907662
pct_interview_given_nosignal,0.9297642436149313,0.9254331130559028,0.9119842829076621,0.906679764243615,0.900049115913556,0.8878753859107493,0.8587098886705959,0.8408644400785854,0.8140962671905697,0.7242960052390308,0.6728880157170923,0.630648330058939
pct_interview_given_nosignal,0.935003274394237,0.9250759064118592,0.9158153241650294,0.9085352543112858,0.900294695481336,0.8807184956497334,0.8762278978388998,0.8388998035363457,0.824656188605108,0.7488539620170268,0.706286836935167,0.5884086444007859
pct_interview_given_nosignal,0.9323837590045841,0.9284693695302733,0.9095284872298625,0.9053700065487885,0.8907170923379175,0.8933483019927028,0.8719711853307138,0.8408644400785854,0.7779960707269156,0.7498362802881466,0.6719056974459725,0.6286836935166994
pct_interview_given_nosignal,0.926489849377865,0.9276656545811752,0.9199410609037328,0.9094084261078367,0.9016453831041258,0.8891383665450463,0.8677144728225278,0.8538310412573674,0.7711198428290766,0.7547478716437459,0.6429273084479371,0.6090373280943026
pct_interview_given_nosignal,0.9279633267845449,0.9231112698696196,0.9151277013752456,0.9056974459724951,0.8956286836935167,0.8818411451024417,0.870988867059594,0.8355599214145383,0.8118860510805501,0.7429600523903078,0.6640471512770137,0.587426326129666
pct_interview_given_nosignal,0.9311558611656844,0.9287372745133059,0.9193516699410609,0.9075529360401658,0.8894891944990176,0.8868930676396295,0.8605108055009824,0.8192534381139489,0.800343811394892,0.7390307793058284,0.6763261296660118,0.6041257367387033
pct_interview_given_nosignal,0.9298461034708579,0.9275763529201643,0.9222986247544205,0.9137742850905916,0.8957514734774067,0.8939096267190569,0.8614931237721022,0.8306483300589391,0.81286836935167,0.75049115913556,0.6458742632612967,0.5952848722986247
pct_interview_given_application,0.9277996070726916,0.9228880157170923,0.9367223313686968,0.93762278978389,0.9302554027504911,0.929354944335298,0.9341028159790439,0.9313195808775376,0.9282089063523248,0.927472167648985,0.9316470203012442,0.9320563195808775
pct_interview_given_application,0.9392599869024231,0.9319744597249509,0.930992141453831,0.93713163064833,0.9311558611656844,0.9324656188605108,0.9294368041912247,0.9316470203012442,0.9327930582842174,0.933366077275704,0.9317288801571709,0.9330386378519974
pct_interview_given_application,0.9300916830386379,0.9341028159790439,0.9291912246234446,0.9310740013097577,0.9383595284872298,0.9300098231827112,0.9267354289456451,0.9370497707924034,0.9330386378519974,0.9287819253438114,0.9377046496398166,0.9341028159790439
pct_interview_given_application,0.9297642436149313,0.9316470203012442,0.9266535690897184,0.9300098231827112,0.933366077275704,0.9345939751146038,0.929354944335298,0.9336935166994106,0.9380320890635232,0.9276358873608382,0.9292730844793713,0.9313195808775376
pct_interview_given_application,0.935003274394237,0.9313195808775376,0.9298461034708579,0.9314014407334643,0.9335297969875573,0.9304191224623445,0.9381139489194499,0.9328749181401441,0.9410609037328095,0.9326293385723641,0.9384413883431565,0.9343483955468238
pct_interview_given_application,0.9323837590045841,0.9344302554027505,0.9246070726915521,0.9290275049115914,0.9271447282252783,0.9377865094957433,0.9359855926653569,0.9336935166994106,0.9259168303863785,0.9342665356908972,0.9298461034708579,0.9335297969875573
pct_interview_given_application,0.926489849377865,0.9336935166994106,0.9332842174197773,0.9320563195808775,0.9344302554027505,0.9353307138179436,0.933857236411264,0.9390962671905697,0.9220694171578258,0.9358218729535036,0.9266535690897184,0.9303372626064178
pct_interview_given_application,0.9279633267845449,0.9295186640471512,0.9292730844793713,0.9292730844793713,0.9304191224623445,0.9310740013097577,0.935494433529797,0.931483300589391,0.9363130320890635,0.9327111984282908,0.931237721021611,0.9310740013097577
pct_interview_given_application,0.9311558611656844,0.9346758349705304,0.9327930582842174,0.9306647020301244,0.9263261296660118,0.9340209561231172,0.9302554027504911,0.9246889325474787,0.9334479371316307,0.9335297969875573,0.9319744597249509,0.9327930582842174
pct_interview_given_application,0.9298461034708579,0.9336116568434839,0.9352488539620171,0.9353307138179436,0.9305009823182712,0.9381139489194499,0.9307465618860511,0.9294368041912247,0.9372134905042567,0.9347576948264571,0.9270628683693517,0.9328749181401441
