,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9699766514130104,0.030023348586989553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9009758525712195,0.09889836126525858,0.00012578616352201257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.7456630275421974,0.25371963134464837,0.0006173411131546718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.5315147261397501,0.4621260348516141,0.006359239008635778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.30809430236432034,0.6618020529143677,0.03010364472131199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.15641475755619705,0.7429922733552276,0.10021793997140799,0.00037502911716748196,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.06900911216701121,0.624710387058294,0.3046623532424567,0.001618147532237987,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.030329114935546526,0.41636964756761385,0.5438538752247957,0.009322362272044084,0.000125,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.006980142236715718,0.23642677462699832,0.7069193854733163,0.04954791149944762,0.00012578616352201257,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.0009008185893928938,0.11507223935817384,0.7336706967865727,0.14959188304580254,0.0007643622200584225,0.0,0.0,0.0,0.0,0.0
