,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.5171536601112056,0.44089011991606947,0.041514838150127915,0.0004413818225972922,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5189500398787164,0.4310909743325645,0.04995898578871926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.330870837603347,0.33188293814545733,0.2743413787005461,0.0627943483130807,0.00011049723756906077,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.15407126554051442,0.24002022071923243,0.48630143505011547,0.11938729847035746,0.0002197802197802198,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.14518976770520628,0.2220482778776129,0.4786431335291301,0.13515883697839873,0.018959983909652024,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.1391508208269534,0.5481793894829828,0.3105732319086314,0.002096557781432282,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.13291034981447905,0.5523670126334785,0.31318227511061764,0.0015403624414248845,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.05787374134032547,0.23434661006923302,0.12867928829247327,0.38423590500976906,0.19299861910747942,0.0018658361807198359,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0019867514081162827,0.6491792425588945,0.3437895380672859,0.005044467965703148,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0015117691535132772,0.6587879247336804,0.3367995713214556,0.002900734791350567,0.0,0.0
