,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9971678061256458,0.002832193874354427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.36671943918799377,0.6332063452219132,7.421559009311373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0029753517955285443,0.5645610539399484,0.43189935060912676,0.00056424365539643,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.12591290677909814,0.7562765432861986,0.11781054993470325,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,3.7243947858473e-05,0.04175374523277011,0.18639603284388087,0.763172016610703,0.008380664224849607,0.00026029713993789536,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.000297127770000067,0.31335078608685213,0.6123087414393931,0.07404334470375487,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.00011264641930279862,0.15536681978570635,0.5449699561473806,0.2995505776476103,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.017498220942562166,0.14392303366105216,0.5684197749865462,0.2559034868348199,0.01425548357501969,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.32274324096728046,0.569094344172539,0.10816241486018052,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.10527166896123205,0.438088107312573,0.45652694269828,0.00011328102791517426,0.0
