,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.5562382689551165,0.41310880367661995,0.029805954166027018,0.0008469732022363601,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5502940322795378,0.41171483137076686,0.03711201547057473,0.0008791208791208792,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.34163796910215927,0.3368378463099996,0.2713491837713537,0.04972556261424045,0.000449438202247191,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.1479766393132594,0.2821135316512553,0.46198324230066007,0.10648302200562373,0.0014435647292015013,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.13181583803889452,0.2842833267585078,0.4794447153632735,0.10225024639571505,0.0022058734436092332,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.16510264344703288,0.554947456053079,0.26752945642410814,0.012420444075779993,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.15842393858399542,0.5654770366893068,0.266631135754887,0.00946788897181074,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.07429676871564739,0.2705860256282077,0.12443644259038251,0.3457397832171214,0.17456905602606398,0.010371923822577156,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.6681047689455017,0.3130308412945361,0.018864389759962,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.6625509271316009,0.31844967678785646,0.018999396080542803,0.0,0.0
