signal,n_sims,match_rate_mean,match_rate_ci_low,match_rate_ci_high,fill_rate_mean,fill_rate_ci_low,fill_rate_ci_high,applicant_pref_rank_mean,applicant_pref_rank_ci_low,applicant_pref_rank_ci_high,program_pref_rank_mean,program_pref_rank_ci_low,program_pref_rank_ci_high,matched_app_quality_mean,matched_app_quality_ci_low,matched_app_quality_ci_high,matched_prog_quality_mean,matched_prog_quality_ci_low,matched_prog_quality_ci_high
10,50,0.5965064633742128,0.5960373547983765,0.596975571950049,0.9970415512465374,0.9962574512059291,0.9978256512871456,0.45530714404143846,0.4541913149417807,0.4564229731410962,0.4127909361206988,0.4121334930156862,0.41344837922571137,0.3004260484903233,0.30013618376127993,0.30071591321936664,0.49846603462415096,0.4979991950079292,0.4989328742403727
11,50,0.5904540934703348,0.5894619244962098,0.5914462624444599,0.9869252077562328,0.9852668289224737,0.9885835865899919,0.4541776554124142,0.4529394203790819,0.45541589044574654,0.4480738319723232,0.4467687947300042,0.4493788692146422,0.2969493418212946,0.2964339490458932,0.29746473459669603,0.49422025878975845,0.49338993061746356,0.49505058696205334
12,50,0.5751143520053033,0.5739553925177976,0.5762733114928089,0.9612853185595569,0.9593481546959531,0.9632224824231607,0.44465748237276065,0.4432380952287018,0.4460768695168195,0.4734228710514643,0.47223108895223626,0.47461465315069234,0.2889253142739587,0.28833671162899144,0.2895139169189259,0.4825851315539439,0.4815534757690931,0.4836167873387947
13,50,0.5559363606231356,0.5545338917843994,0.5573388294618717,0.9292299168975068,0.9268857349105444,0.9315740988844692,0.43279210592349915,0.43134524161342147,0.4342389702335768,0.4931129154571439,0.4917455526561671,0.49448027825812074,0.2789705601441619,0.2782437994153284,0.27969732087299537,0.4680574341066624,0.4668630784986533,0.46925178971467146
14,50,0.5309976798143851,0.529659071930406,0.5323362876983642,0.8875457063711911,0.8853082659357534,0.8897831468066288,0.4143640270355522,0.41302314956673514,0.41570490450436925,0.5051036458690228,0.5035731047406458,0.5066341869973998,0.2662264365528116,0.2655459212618854,0.26690695184373775,0.4492379095415576,0.4480554665668302,0.45042035251628504
15,50,0.50780245276765,0.5061527893057528,0.5094521162295472,0.848775623268698,0.8460182633437429,0.8515329831936532,0.39692681225317955,0.3956293297189446,0.3982242947874145,0.5156147287375075,0.513674852725995,0.5175546047490199,0.2545024885222364,0.25365560607560034,0.25534937096887245,0.4322402678358504,0.4305408451000621,0.4339396905716387
16,50,0.48538945972820685,0.48389360977800006,0.48688530967841365,0.8113130193905818,0.8088127538505407,0.8138132849306228,0.3799043522552965,0.37882334526052713,0.3809853592500659,0.5235816824077705,0.5215830656741499,0.525580299141391,0.2431879279593694,0.242432823937019,0.24394303198171977,0.4158381874432691,0.4143452209254977,0.41733115396104054
17,50,0.46228704010606564,0.4610523657088422,0.46352171450328905,0.7726980609418282,0.7706343420186021,0.7747617798650543,0.3628707769821156,0.3614947207161879,0.36424683324804336,0.5293041708998572,0.5275558412636693,0.531052500536045,0.23157908167732846,0.23094812388480493,0.232210039469852,0.3983201813814899,0.396715824871007,0.3999245378919728
18,50,0.4409148160424263,0.43956743414526284,0.4422621979395898,0.7369750692520775,0.7347229633331067,0.7392271751710482,0.34525515948766894,0.34396028301034326,0.3465500359649946,0.5328617185171314,0.5309486199353762,0.5347748170988865,0.22080783579863028,0.22011564283313215,0.22150002876412841,0.3823839879260706,0.3806784023207897,0.3840895735313515
19,50,0.421703679151475,0.4202203569845949,0.42318700131835507,0.7048642659279778,0.7023849401786829,0.7073435916772727,0.33132980631296893,0.33007212475417014,0.33258748787176773,0.5373809460854472,0.5355508129342668,0.5392110792366276,0.21117422475734407,0.21041412492529984,0.2119343245893883,0.3679525150116993,0.36617638724480067,0.3697286427785979
20,50,0.4035863440503812,0.402005181963057,0.40516750613770536,0.6745817174515235,0.6719388553919905,0.6772245795110565,0.315463594953766,0.31378780262124223,0.3171393872862898,0.5408618122133134,0.5388033211691449,0.542920303257482,0.20203517214051267,0.20123680336467695,0.2028335409163484,0.35416951486031645,0.35197389886231334,0.35636513085831956
21,50,0.38578057673185284,0.3844074095185102,0.38715374394519547,0.644819944598338,0.6425247393447897,0.6471151498518863,0.3038334671763381,0.3023898412572783,0.30527709309539786,0.54175717393211,0.5396588108032206,0.5438555370609993,0.1931269825511114,0.192422555685881,0.1938314094163418,0.3395060179992367,0.33768003409530406,0.3413320019031693
22,50,0.3720185614849187,0.37069609531166064,0.3733410276581767,0.6218171745152354,0.6196067144350584,0.6240276345954124,0.2930266481188454,0.29164913989404645,0.2944041563436443,0.546257845995216,0.5442764097195425,0.5482392822708895,0.1862234421334605,0.18555556932554573,0.18689131494137529,0.3296853393672359,0.3279462963443968,0.33142438239007493
23,50,0.35809081869406695,0.3569385787410132,0.3592430586471207,0.5985373961218837,0.5966114637460593,0.6004633284977081,0.28216501011627676,0.28035001352029687,0.28398000671225665,0.5493331749049735,0.5475592897855228,0.5511070600244241,0.17924034241457146,0.17865535707638208,0.17982532775276083,0.3195901359174633,0.3175580267457219,0.32162224508920473
24,50,0.3445740802121312,0.34369101656235584,0.34545714386190657,0.5759445983379501,0.5744685855781871,0.577420611097713,0.27076904340475066,0.2687454200863757,0.27279266672312563,0.5512883178358924,0.5497220151650407,0.552854620506744,0.17245268156174784,0.17200229912226844,0.17290306400122724,0.3092915373804279,0.307671580440261,0.31091149432059484
25,50,0.3311832946635731,0.33001313142517036,0.33235345790197585,0.553562326869806,0.551606436293484,0.555518217446128,0.26050270824861355,0.25843218346299307,0.262573233034234,0.5511286402929635,0.5489743009718294,0.5532829796140976,0.16570870415913844,0.1651178596342189,0.16629954868405797,0.2972076142424596,0.29547481814826004,0.2989404103366592
26,50,0.31958899569108384,0.31852071564228673,0.32065727573988095,0.5341828254847644,0.5323972294142818,0.5359684215552469,0.2530221046226876,0.25078565065949043,0.25525855858588475,0.5519063733590178,0.549447914058148,0.5543648326598877,0.15992050584305514,0.159377295374138,0.1604637163119723,0.2890804239620451,0.2872763355030593,0.29088451242103086
27,50,0.3097315213788531,0.30880793879594914,0.3106551039617571,0.5177063711911357,0.5161626323254175,0.519250110056854,0.2430806505459838,0.24067410595932456,0.24548719513264303,0.5566379792897519,0.5546806075058321,0.5585953510736716,0.1549728154168168,0.1545008859211282,0.15544474491250537,0.28173254588588414,0.2800154847276542,0.2834496070441141
28,50,0.29902552204176336,0.2977794134458439,0.3002716306376828,0.4998116343490305,0.49772880352693133,0.5018944651711297,0.2340727613136776,0.23166087262991145,0.23648464999744376,0.556710273987278,0.5544428775141659,0.5589776704603902,0.14961184345299489,0.14897403967807354,0.15024964722791623,0.273237286044036,0.2709283122254963,0.27554625986257575
29,50,0.28943984090155783,0.2884658047163367,0.29041387708677896,0.48378947368421055,0.482161403229467,0.4854175441389541,0.2291605798477687,0.22684413723786967,0.2314770224576677,0.5564664207780534,0.5542789428682675,0.5586538986878393,0.14480849542633886,0.14430754248177324,0.14530944837090448,0.26631807508080957,0.26395880493020124,0.2686773452314179
30,50,0.2805701027510773,0.2796148997293322,0.2815253057728224,0.4689639889196676,0.4673673974977257,0.4705605803416095,0.2204771287292346,0.2175031896787238,0.2234510677797454,0.5586029902530939,0.5564391886912221,0.5607667918149657,0.14033639578096685,0.13984814908608467,0.14082464247584903,0.2588111744622224,0.25639050858046775,0.26123184034397706
31,50,0.2715876698707325,0.270543757434352,0.27263158230711304,0.45395013850415517,0.4522052721215734,0.4556950048867369,0.21609803947086534,0.21378444085435405,0.21841163808737662,0.5585263287471248,0.5562234096960793,0.5608292477981703,0.13583944691436867,0.13530787810484596,0.13637101572389138,0.25105816781505025,0.24903160877552255,0.25308472685457795
32,50,0.2635399403380842,0.26242662861525584,0.26465325206091256,0.4404986149584487,0.43863774987935,0.44235948003754744,0.20829193729617168,0.20622335510715412,0.21036051948518925,0.5584556469160656,0.5559346424619351,0.5609766513701961,0.1318043204507682,0.13124139263128096,0.13236724827025545,0.2442115576134511,0.24177768968792854,0.24664542553897364
33,50,0.25760689426582695,0.2567096087706348,0.2585041797610191,0.4305817174515235,0.42908193333019684,0.4320815015728502,0.20201008931887263,0.19973463025448,0.20428554838326526,0.5623893162370374,0.5602714640069,0.5645071684671747,0.12883558976203363,0.12837958523006726,0.129291594294,0.24125419480034632,0.2390100873406751,0.24349830226001754
34,50,0.2497978123964203,0.2488306421182859,0.2507649826745547,0.4175290858725762,0.4159124915628081,0.4191456801823443,0.19675559170809806,0.1943194186055108,0.19919176481068532,0.5616568899072969,0.5594605350873264,0.5638532447272674,0.12492435274480654,0.12442807591088241,0.12542062957873065,0.2344497987986019,0.23207735876337862,0.23682223883382517
35,50,0.2430560159098442,0.24196904095915187,0.2441429908605365,0.40626038781163437,0.404443543808178,0.40807723181509076,0.19253066513897152,0.18949576292415632,0.19556556735378672,0.5621189774574382,0.5594504593526192,0.5647874955622573,0.12154774915872144,0.12099649147323661,0.12209900684420626,0.22897996717016011,0.22637559258093226,0.23158434175938797
36,50,0.23594961882664897,0.23490377916780142,0.23699545848549652,0.394382271468144,0.39263418379460213,0.3961303591416858,0.18665234042976528,0.1836131255882126,0.18969155527131795,0.5634206272094816,0.5608495461585605,0.5659917082604027,0.1179764262702079,0.11744372908941163,0.11850912345100416,0.22177286389184497,0.21932331769636065,0.2242224100873293
37,50,0.23001657275439175,0.22911265979380008,0.23092048571498341,0.3844653739612188,0.3829545122426011,0.3859762356798366,0.18289335818557464,0.18004015055630848,0.1857465658148408,0.5619790090272233,0.559117482553697,0.5648405355007496,0.11502108503938013,0.11456401202640666,0.1154781580523536,0.217703556955377,0.21526874452185912,0.22013836938889486
38,50,0.22418959231024205,0.22342957010072284,0.22494961451976125,0.3747257617728531,0.3734554088608756,0.37599611468483063,0.1785844840099905,0.17591464965376943,0.18125431836621156,0.5635510585510055,0.5612155404242971,0.5658865766777139,0.11209650033109943,0.11170678903975426,0.1124862116224446,0.21344191123921938,0.21146796790439365,0.2154158545740451
39,50,0.2190387802452767,0.21835914277940116,0.21971841771115225,0.36611634349030475,0.36498035111659477,0.36725233586401473,0.17343801486437718,0.17066093470725116,0.1762150950215032,0.5647244063443073,0.562611291284216,0.5668375214043986,0.10951587780297807,0.10917102463994591,0.10986073096601023,0.20907789891127937,0.20683509119640975,0.211320706626149
