app_cut,prop_unmatched
1,0.0
2,0.0
3,3.5026269702276706e-05
4,0.0008289550496205487
5,0.013823701109165204
6,0.10128429655575015
7,0.5128429655575013
8,0.9848686514886164
9,1.0
10,1.0
