,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8791107118509806,0.1208892881490194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.4427263014886708,0.5456745497065004,0.011599148804828617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.16675500685746025,0.549136882458242,0.28388922784070003,0.00021888284359772685,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.05576913752924795,0.23236146021864837,0.641065127147936,0.07080427510416804,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.014453688776568248,0.08191860604470136,0.4088598951512911,0.4891152038023452,0.005652606225094042,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0029364117649599234,0.024854850755334678,0.15364278923716054,0.5994803354874955,0.21899460325619,9.100949885935813e-05,0.0,0.0,0.0,0.0
prog_cut_7,0.0005469338817674799,0.006200822659796466,0.049995100946620435,0.2742831075082959,0.6252515741824687,0.043722460821051225,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0008206613848922212,0.014391212419988928,0.09571036643882268,0.45684086511225563,0.4296652574458753,0.0025716371981651647,0.0,0.0,0.0
prog_cut_9,0.0,0.00021866461562981135,0.003044425540311582,0.02979441064555375,0.17497921476141143,0.6254208870314967,0.166469520601455,7.287680414177346e-05,0.0,0.0
prog_cut_10,0.0,0.0,0.00042490491025449356,0.0074304668279636474,0.05937578233573926,0.3090274226838542,0.5998633439033686,0.023878079338819785,0.0,0.0
