app_cut,prop_unmatched
1,0.0
2,0.0014606741573033708
3,0.06429378531073446
4,0.12382022471910113
5,0.8883615819209042
6,0.01584269662921349
7,0.6671910112359553
8,0.9976271186440677
9,1.0
10,1.0
