,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8430209790209787,0.13331235431235428,0.02033333333333333,0.003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5513030303030303,0.41035858585858576,0.036671717171717175,0.0016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.23955960705960702,0.530371461871462,0.21238594738594738,0.017682983682983683,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.04981240981240981,0.3778499278499278,0.4572698412698412,0.10240115440115441,0.012666666666666666,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.015174825174825173,0.15525074925074922,0.5288437673437673,0.2670207015207015,0.03228138528138528,0.0014285714285714286,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.03173232323232323,0.2990107115107116,0.5089054279054279,0.15289699189699185,0.007454545454545456,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.011388888888888888,0.11858874458874459,0.4757849927849928,0.35144227994227994,0.042795093795093796,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.02483333333333333,0.3260642135642135,0.510025974025974,0.12313852813852813,0.013715728715728716,0.0022222222222222222,0.0,0.0
prog_cut_9,0.0,0.0,0.006666666666666666,0.11747691197691196,0.4761349206349207,0.3591738816738817,0.03582539682539683,0.004722222222222222,0.0,0.0
prog_cut_10,0.0,0.0,0.0022222222222222222,0.041136363636363645,0.31325685425685434,0.5180981240981242,0.11545310245310247,0.009833333333333333,0.0,0.0
