app_cut,prop_unmatched
1,0.0
2,0.0
3,0.00035874439461883406
4,0.007533632286995518
5,0.09775784753363227
6,0.5820627802690584
7,0.9826905829596408
8,0.9998206278026907
9,1.0
10,1.0
