app_cut,prop_unmatched
1,0.35152439024390264
2,0.3501829268292683
3,0.33121951219512197
4,0.307439024390244
5,0.31516819571865434
6,0.25695121951219513
7,0.25030487804878065
8,0.20939024390243904
9,0.1723170731707317
10,0.17039755351681957
