app_cut,prop_unmatched
1,0.0
2,0.0
3,0.0
4,9.302325581395348e-05
5,0.0009302325581395348
6,0.015255813953488366
7,0.1818604651162791
8,0.7693023255813952
9,0.9961860465116277
10,1.0
