,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.31805373999534087,0.327861147545604,0.19125255827940613,0.08126794759155978,0.08156460658808908,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.31908886075841086,0.32091876161671523,0.2032645194630615,0.08672110652815544,0.07000675163365705,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.20388369783145852,0.19529623369516305,0.17767134446718091,0.1626590387599401,0.1577262958842759,0.04074130162458871,0.04298532870690407,0.019036759030488803,0.0,0.0
prog_cut_4,0.07850872317211698,0.0834687453114781,0.15267782541199698,0.24553175802302993,0.24340934541857512,0.07534897382877795,0.07895620423234209,0.04209842460168273,0.0,0.0
prog_cut_5,0.07991038497534268,0.07995894526297213,0.15485270049396022,0.24132641456915446,0.24624868804886207,0.07835390971333253,0.08078008792108764,0.03856886901528831,0.0,0.0
prog_cut_6,0.0,0.0,0.04329870542152522,0.07575312789069517,0.08276115935906093,0.25160550331887555,0.2440435065709672,0.14088387124300536,0.07890390512089668,0.08275022107497378
prog_cut_7,0.0,0.0,0.03882048836592369,0.07971161193643414,0.077107997033675,0.24195954481310364,0.23757849159434713,0.16307233391796988,0.08196974182085884,0.07977979051768784
prog_cut_8,0.0,0.0,0.022402597565648715,0.03812665571366555,0.04039249482314147,0.15599246041959905,0.15152995241307185,0.1700522188263496,0.21226526261604053,0.20923835762248316
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.07816844024009258,0.0832223667980728,0.19966126248663424,0.31435245056979455,0.32459547990540577
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.08847041313241777,0.07748848700605636,0.19618454114239145,0.3166681410458174,0.3211884176733173
