app_cut,prop_unmatched
1,0.0
2,0.010416666666666668
3,0.08765957446808509
4,0.10916666666666665
5,0.6668085106382979
6,0.04875000000000001
7,0.5429166666666666
8,0.9268085106382985
9,1.0
10,1.0
