,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8996163081578226,0.10016630053782942,0.00021739130434782607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5179704188910786,0.4664561293348386,0.01557345177408292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.20438331893133568,0.6185583937489821,0.17572978311477358,0.0013285042049086995,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.053134654642918534,0.36128700763790333,0.5486326576913978,0.036730626264339684,0.00021505376344086024,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.013474392632502774,0.12008232259013367,0.570861499449876,0.29074379628978037,0.004837989037707143,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.004032880709354,0.03716222023249325,0.2864422263291594,0.608223411613684,0.06392649515786278,0.0002127659574468085,0.0,0.0,0.0,0.0
prog_cut_7,0.00041241496598639455,0.007799051704374177,0.0940232683992267,0.4875888486312938,0.3985932872369871,0.011583129062131572,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0006770025839793282,0.019604250706564703,0.21474732002777577,0.6314205783553224,0.13149167810309048,0.002059170223267427,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.0037553702447720378,0.049267607049877815,0.4266722622659491,0.49634136565592585,0.02396339478347482,0.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0015224190192297917,0.016601964198732836,0.1637574043802809,0.6220161187438721,0.19335134185366182,0.002750751804222426,0.0,0.0
