,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.29485574875931364,0.292237980648653,0.1962234957677057,0.10620336554393768,0.11047940928038996,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.2783527143793384,0.2761742237873822,0.2033624058070838,0.12254119346478065,0.11956946256141504,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.15808508931027393,0.1617415271308166,0.16242344403261166,0.1676587787737952,0.16927866796370383,0.06959823947550312,0.07340846787918807,0.03780578543410747,0.0,0.0
prog_cut_4,0.0652922700326681,0.06626115682948294,0.13426519181286,0.197920253848613,0.19391430580913613,0.1387772519358481,0.13457423957903936,0.06899533015235244,0.0,0.0
prog_cut_5,0.06949640070515001,0.06743388715408001,0.1227638558471248,0.17668071248750208,0.17858969064224017,0.14992507829330962,0.14916377763141317,0.07656016412579236,0.0037030418673797503,0.0056833912460081525
prog_cut_6,0.0,0.0,0.029112121095668533,0.05943865346322786,0.06555553015786413,0.19434070535688075,0.1972610975765014,0.16346401665431057,0.1429136894250235,0.14791418627052333
prog_cut_7,0.0,0.0,0.03192163457248664,0.06659182738930179,0.06552490603730678,0.18213674690458093,0.18223666393356275,0.1638720713353252,0.15002895103763483,0.15768719878980128
prog_cut_8,0.0,0.0,0.016536505444533226,0.0313820073967006,0.029329970244510662,0.11884943188338383,0.125060656687331,0.18727163319897666,0.24538962196372383,0.24618017318084018
prog_cut_9,0.0,0.0,0.0,0.0,0.0004969423401485367,0.07811489920243733,0.07715594171035314,0.198482729326184,0.32394072980337507,0.3218087576175018
prog_cut_10,0.0,0.0,0.0,0.0,0.0005178698703349143,0.11044618620518902,0.1105328784128539,0.19870906056522217,0.2956762475605545,0.2841177573858456
