app_cut,prop_unmatched
1,0.0
2,0.000392156862745098
3,0.029803921568627434
4,0.023137254901960783
5,0.4607920792079208
6,0.021568627450980392
7,0.44117647058823506
8,0.9221568627450981
9,0.9998039215686275
10,1.0
