,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9987594696969697,0.001240530303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.6082169270724751,0.39178307292752484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.019342170668674927,0.7381718726431579,0.24248595668816716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0013734658094681474,0.3787065551698777,0.6152589854531678,0.00466099356748641,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0003076923076923077,0.1253444453624673,0.6440117025158593,0.222754918104137,0.007581241709844302,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.05406974153938957,0.7569427514256851,0.17793106977757958,0.01105643725734573,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.031805888385792874,0.5089960772708068,0.41084043737887105,0.048357596964529286,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0036031846599449374,0.11367538942995699,0.2811690483322497,0.5128494467459153,0.08405518147769866,0.004647749354234508,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.677961195305353,0.3012421065329896,0.02079669816165739,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.3591703685301855,0.5368918949343907,0.10359875348457631,0.00033898305084745765,0.0
