n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
108,11519,4566,11,18,0.3963885753971699,0,106,20,0,17,heatmap_np108_npos11519_napp4566_ips11_max_app18,0,761.0,0.0,6953.0,0.0,1.0,1.0,0.0,0,761.0,0.0,6953.0,0.0,1.0,1.0,0.0,0,761.0,0.0,6953.0,0.0,1.0,1.0,0.0,1,761.0,0.0,6953.0,1.0,1.0,1.0,1.0,0,761.0,0.0,6953.0,0.0,1.0,1.0,0.0,0,761.0,0.0,6953.0,0.0,1.0,1.0,0.0,1,761.0,0.0,6953.0,1.0,1.0,1.0,1.0
749,2413,17296,14,42,7.167840861997513,14883,3,20,0,40,heatmap_np749_npos2413_napp17296_ips14_max_app42,3,78.29098798397862,14883.0,0.0,0.6505174606845513,4.143539932161579e-05,0.0465040086339808,1.0,1,969.7427903871828,14883.0,0.0,1.0,0.0232480088445657,0.0465040086339808,1.0,1,969.7427903871828,14883.0,0.0,1.0,0.0232480088445657,0.0465040086339808,1.0,1,969.7427903871828,14883.0,0.0,1.0,0.0232480088445657,0.0465040086339808,1.0,0,969.8691588785048,15237.9,354.9,0.0,0.0465040086339808,0.0465040086339808,0.0,0,969.8691588785048,15237.9,354.9,0.0,0.0465040086339808,0.0465040086339808,0.0,1,969.7427903871828,14883.0,0.0,1.0,0.0232480088445657,0.0465040086339808,1.0
409,8296,43,8,55,0.0051832208293153,0,20,20,0,40,heatmap_np409_npos8296_napp43_ips8_max_app55,0,5.782396088019562,0.0,8253.0,0.0,1.0,1.0,0.0,0,5.782396088019562,0.0,8253.0,0.0,1.0,1.0,0.0,0,5.782396088019562,0.0,8253.0,0.0,1.0,1.0,0.0,1,5.782396088019562,0.0,8253.0,1.0,1.0,1.0,1.0,0,5.782396088019562,0.0,8253.0,0.0,1.0,1.0,0.0,0,5.782396088019562,0.0,8253.0,0.0,1.0,1.0,0.0,1,5.782396088019562,0.0,8253.0,1.0,1.0,1.0,1.0
361,5542,12739,17,29,2.298628653915554,7197,15,20,0,28,heatmap_np361_npos5542_napp12739_ips17_max_app29,9,318.76385041551254,7197.0,0.0,0.8217202641058516,1.1578616845906271e-05,0.2550246189410201,1.0,1,1023.3545706371192,7197.0,0.0,1.0,0.2284183553317708,0.2550246189410201,1.0,1,1023.3545706371192,7197.0,0.0,1.0,0.2284183553317708,0.2550246189410201,1.0,1,1023.3545706371192,7197.0,0.0,1.0,0.2284183553317708,0.2550246189410201,1.0,0,1023.3545706371192,7445.55,248.55,0.0,0.2550246189410201,0.2550246189410201,0.0,0,1023.3545706371192,7445.55,248.55,0.0,0.2550246189410201,0.2550246189410201,0.0,1,1023.3545706371192,7197.0,0.0,1.0,0.2284183553317708,0.2550246189410201,1.0
291,7374,14125,19,23,1.9155139679956603,6751,25,20,0,22,heatmap_np291_npos7374_napp14125_ips19_max_app23,11,542.4802405498282,6751.0,0.0,0.901471922767498,0.000234808259587,0.4312612543285879,1.0,1,1116.4089347079037,6751.0,0.0,1.0,0.4054094931617055,0.4312612543285879,1.0,1,1116.4089347079037,6751.0,0.0,1.0,0.4054094931617055,0.4312612543285879,1.0,1,1116.4089347079037,6751.0,0.0,1.0,0.4054094931617055,0.4312612543285879,1.0,0,1116.4089347079037,6758.35,7.35,0.0,0.4312612543285879,0.4312612543285879,0.0,0,1116.4089347079037,6758.35,7.35,0.0,0.4312612543285879,0.4312612543285879,0.0,1,1116.4089347079037,6751.0,0.0,1.0,0.4054094931617055,0.4312612543285879,1.0
540,4309,8840,6,48,2.0515200742631703,4531,7,20,0,40,heatmap_np540_npos4309_napp8840_ips6_max_app48,4,72.77092592592594,4531.0,0.0,0.7307310520361989,3.9464212258329904e-05,0.0609304298642534,1.0,3,351.5090740740741,4531.0,0.0,0.929745475113122,0.0030094268476621,0.0609304298642534,1.0,3,351.5090740740741,4531.0,0.0,0.929745475113122,0.0030094268476621,0.0609304298642534,1.0,1,785.7777777777777,4536.1,5.1,1.0,0.0409502262443438,0.0609304298642534,0.9997792695391692,0,785.7777777777777,6932.75,2401.75,0.0,0.0609304298642534,0.0609304298642534,0.0,0,785.7777777777777,6932.75,2401.75,0.0,0.0609304298642534,0.0609304298642534,0.0,2,780.1815740740741,4531.25,0.25,0.9995673076923076,0.020120130828251,0.0609304298642534,1.0
620,10146,9589,16,34,0.9451015178395428,0,16,20,0,33,heatmap_np620_npos10146_napp9589_ips16_max_app34,19,303.05790322580646,163.95,720.95,0.8899926450812607,0.0013025341537178,0.49792347849558,1.0,15,514.8756451612903,2.15,559.15,0.9989981576111516,0.1023382055096025,0.49792347849558,1.0,15,514.8756451612903,2.15,559.15,0.9989981576111516,0.1023382055096025,0.49792347849558,1.0,1,525.8483870967741,189.05,746.05,1.0,0.4827090384499916,0.49792347849558,0.9437203445186276,0,525.8483870967741,1466.1,2023.1,0.0,0.49792347849558,0.49792347849558,0.0,0,525.8483870967741,1466.1,2023.1,0.0,0.49792347849558,0.49792347849558,0.0,4,525.8483870967741,46.7,603.7,1.0,0.4309799422949908,0.49792347849558,1.0
174,1444,4338,9,11,3.00415512465374,2894,8,20,0,10,heatmap_np174_npos1444_napp4338_ips9_max_app11,4,101.25804597701148,2894.0,0.0,0.7487033195020747,0.0001481920569057,0.2723500565824217,1.0,1,274.2413793103449,2894.0,0.0,1.0,0.1995850622406639,0.2723500565824217,1.0,1,274.2413793103449,2894.0,0.0,1.0,0.1995850622406639,0.2723500565824217,1.0,1,274.2413793103449,2894.0,0.0,1.0,0.1995850622406639,0.2723500565824217,1.0,0,274.2413793103449,2909.95,15.95,0.0,0.2723500565824217,0.2723500565824217,0.0,0,274.2413793103449,2909.95,15.95,0.0,0.2723500565824217,0.2723500565824217,0.0,1,274.2413793103449,2894.0,0.0,1.0,0.1995850622406639,0.2723500565824217,1.0
176,10162,5529,20,21,0.5440858098799449,0,57,20,0,20,heatmap_np176_npos10162_napp5529_ips20_max_app21,0,659.7102272727274,0.0,4633.0,0.0,1.0,1.0,0.0,0,659.7102272727274,0.0,4633.0,0.0,1.0,1.0,0.0,0,659.7102272727274,0.0,4633.0,0.0,1.0,1.0,0.0,1,659.7102272727274,0.0,4633.0,1.0,1.0,1.0,1.0,0,659.7102272727274,0.0,4633.0,0.0,1.0,1.0,0.0,0,659.7102272727274,0.0,4633.0,0.0,1.0,1.0,0.0,1,659.7102272727274,0.0,4633.0,1.0,1.0,1.0,1.0
620,1424,17663,5,52,12.40379213483146,16239,2,20,0,40,heatmap_np620_npos1424_napp17663_ips5_max_app52,1,30.4741935483871,16239.0,0.0,0.403028930532752,1.4431408072485632e-06,0.0077519717444984,1.0,1,30.4741935483871,16239.0,0.0,0.403028930532752,1.4431408072485632e-06,0.0077519717444984,1.0,1,30.4741935483871,16239.0,0.0,0.403028930532752,1.4431408072485632e-06,0.0077519717444984,1.0,1,30.4741935483871,16239.0,0.0,0.403028930532752,1.4431408072485632e-06,0.0077519717444984,1.0,0,1481.4129032258063,17063.85,824.85,0.0,0.0077519717444984,0.0077519717444984,0.0,0,1481.4129032258063,17063.85,824.85,0.0,0.0077519717444984,0.0077519717444984,0.0,1,30.4741935483871,16239.0,0.0,0.403028930532752,1.4431408072485632e-06,0.0077519717444984,1.0
539,7390,1046,15,37,0.1415426251691475,0,13,20,0,36,heatmap_np539_npos7390_napp1046_ips15_max_app37,0,71.80333951762525,0.0,6344.0,0.0,1.0,1.0,0.0,0,71.80333951762525,0.0,6344.0,0.0,1.0,1.0,0.0,0,71.80333951762525,0.0,6344.0,0.0,1.0,1.0,0.0,1,71.80333951762525,0.0,6344.0,1.0,1.0,1.0,1.0,0,71.80333951762525,0.0,6344.0,0.0,1.0,1.0,0.0,0,71.80333951762525,0.0,6344.0,0.0,1.0,1.0,0.0,1,71.80333951762525,0.0,6344.0,1.0,1.0,1.0,1.0
293,4291,13215,10,5,3.079701701235144,8924,14,20,0,4,heatmap_np293_npos4291_napp13215_ips10_max_app5,4,180.73481228668945,8924.0,0.0,0.8115976163450626,0.0006772606886114,0.6494135452137721,1.0,0,225.51194539249144,8924.0,0.0,0.0,0.6494135452137721,0.6494135452137721,0.0,0,225.51194539249144,8924.0,0.0,0.0,0.6494135452137721,0.6494135452137721,0.0,1,225.51194539249144,8924.0,0.0,1.0,0.5617669315172154,0.6494135452137721,1.0,0,225.51194539249144,8924.0,0.0,0.0,0.6494135452137721,0.6494135452137721,0.0,0,225.51194539249144,8924.0,0.0,0.0,0.6494135452137721,0.6494135452137721,0.0,1,225.51194539249144,8924.0,0.0,1.0,0.5617669315172154,0.6494135452137721,1.0
359,8265,13934,12,12,1.6859044162129462,5669,23,20,0,11,heatmap_np359_npos8265_napp13934_ips12_max_app12,8,314.3966573816156,5669.0,0.0,0.8892089493325679,0.0010424142385531,0.5931534376345629,1.0,0,465.76044568245135,5669.0,0.0,0.0,0.5931534376345629,0.5931534376345629,0.0,0,465.76044568245135,5669.0,0.0,0.0,0.5931534376345629,0.5931534376345629,0.0,1,465.76044568245135,5669.0,0.0,1.0,0.5561673865104324,0.5931534376345629,0.9997882637628556,0,465.76044568245135,5669.0,0.0,0.0,0.5931534376345629,0.5931534376345629,0.0,0,465.76044568245135,5669.0,0.0,0.0,0.5931534376345629,0.5931534376345629,0.0,3,465.76044568245135,5669.0,0.0,1.0,0.4575379168460839,0.5931534376345629,1.0
410,5570,8122,13,44,1.4581687612208258,2552,13,20,0,40,heatmap_np410_npos5570_napp8122_ips13_max_app44,11,219.51231707317075,2552.0,0.0,0.8104295851894966,1.7162514084454493e-05,0.2026202681829375,1.0,4,871.6292682926829,2552.0,0.0,1.0,0.1228822950012312,0.2026202681829375,1.0,4,871.6292682926829,2552.0,0.0,1.0,0.1228822950012312,0.2026202681829375,1.0,1,871.6292682926829,2563.1,11.1,1.0,0.1840765534895174,0.2026202681829375,0.9924355097547346,0,871.6292682926829,3611.35,1059.35,0.0,0.2026202681829375,0.2026202681829375,0.0,0,871.6292682926829,3611.35,1059.35,0.0,0.2026202681829375,0.2026202681829375,0.0,4,871.6292682926829,2552.0,0.0,1.0,0.1228822950012312,0.2026202681829375,1.0
750,11489,9499,7,59,0.8267908434154408,0,15,20,0,40,heatmap_np750_npos11489_napp9499_ips7_max_app59,11,140.94600000000003,457.85,2447.85,0.769620247107351,1.3488261922307613e-05,0.1434994941483581,1.0,4,747.2546666666669,0.0,1990.0,1.0,0.0812085482682387,0.1434994941483581,1.0,4,747.2546666666669,0.0,1990.0,1.0,0.0812085482682387,0.1434994941483581,1.0,1,747.2546666666669,364.35,2354.35,1.0,0.1287322440474678,0.1434994941483581,0.9989929606968934,0,747.2546666666669,4588.15,6578.15,0.0,0.1434994941483581,0.1434994941483581,0.0,0,747.2546666666669,4588.15,6578.15,0.0,0.1434994941483581,0.1434994941483581,0.0,4,747.2546666666669,0.0,1990.0,1.0,0.0812085482682387,0.1434994941483581,1.0
105,2440,3651,18,29,1.496311475409836,1211,23,20,0,28,heatmap_np105_npos2440_napp3651_ips18_max_app29,13,483.64857142857136,1211.0,0.0,0.9241251079788466,0.000997158312791,0.4148131357492987,1.0,1,1008.371428571429,1211.0,0.0,1.0,0.3939136048832023,0.4148131357492987,0.998668032786885,1,1008.371428571429,1211.0,0.0,1.0,0.3939136048832023,0.4148131357492987,0.998668032786885,1,1008.371428571429,1211.0,0.0,1.0,0.3939136048832023,0.4148131357492987,0.998668032786885,0,1008.371428571429,1302.7,91.7,0.0,0.4148131357492987,0.4148131357492987,0.0,0,1008.371428571429,1302.7,91.7,0.0,0.4148131357492987,0.4148131357492987,0.0,3,1008.371428571429,1211.0,0.0,1.0,0.3472915744896024,0.4148131357492987,1.0
34,6667,10221,14,34,1.533073346332683,3554,196,20,0,33,heatmap_np34_npos6667_napp10221_ips14_max_app34,10,3006.176470588236,3554.0,0.0,0.9131983171900988,0.0,0.2685877403500291,1.0,1,10221.0,3554.0,0.0,1.0,0.246423732481848,0.2685877403500291,1.0,1,10221.0,3554.0,0.0,1.0,0.246423732481848,0.2685877403500291,1.0,1,10221.0,3554.0,0.0,1.0,0.246423732481848,0.2685877403500291,1.0,0,10221.0,7465.1,3911.1,0.0,0.2685877403500291,0.2685877403500291,0.0,0,10221.0,7465.1,3911.1,0.0,0.2685877403500291,0.2685877403500291,0.0,1,10221.0,3554.0,0.0,1.0,0.246423732481848,0.2685877403500291,1.0
774,3421,2582,11,24,0.7547500730780473,0,4,20,0,23,heatmap_np774_npos3421_napp2582_ips11_max_app24,17,60.95239018087855,11.9,850.9,0.8404884494463936,0.0408432001770499,0.6072585850761681,0.999980582524272,5,80.06201550387597,0.0,839.0,1.0,0.5039066003506054,0.6072593919442291,1.0,5,80.06201550387597,0.0,839.0,1.0,0.5039066003506054,0.6072593919442291,1.0,1,80.06201550387597,41.95,880.95,1.0,0.5901719260431751,0.6072480957913762,0.9131129297331184,0,80.06201550387597,228.55,1067.55,0.0,0.6072505163955588,0.6072505163955588,0.0,2,80.06201550387597,25.55,864.55,1.0,0.5715565805224984,0.6072601988122901,0.9640723867690528,4,80.06201550387597,0.05,839.05,1.0,0.5286967467079784,0.6072472889233151,1.0
483,9539,14756,17,10,1.5469126742845165,5217,19,20,0,9,heatmap_np483_npos9539_napp14756_ips17_max_app10,9,305.494513457557,5217.0,0.0,0.9999890816541672,0.9853110599078342,0.998521279479534,1.0,0,305.5072463768117,5217.0,0.0,0.0,0.9984846841962588,0.9984846841962588,0.0,0,305.5072463768117,5217.0,0.0,0.0,0.9984846841962588,0.9984846841962588,0.0,1,305.5072463768117,5217.0,0.0,1.0,0.9982613475497728,0.9984352127947954,0.998259775657826,0,305.5072463768117,5217.0,0.0,0.0,0.9984846841962588,0.9984846841962588,0.0,3,305.5072463768117,5217.0,0.0,1.0,0.9980192076830732,0.9986134453781512,0.9999895167208304,4,305.5072463768117,5217.0,0.0,1.0,0.997635425137797,0.9985812550826784,1.0
336,643,7084,8,33,11.01710730948678,6441,1,20,0,32,heatmap_np336_npos643_napp7084_ips8_max_app33,2,42.16666666666666,6441.05,0.05,0.3630717108977979,0.0,0.022004346115018,1.0,1,86.59062500000002,6441.0,0.0,0.7149703557312252,0.0003491583145115,0.022004346115018,1.0,1,86.59062500000002,6441.0,0.0,0.7149703557312252,0.0003491583145115,0.022004346115018,1.0,1,86.59062500000002,6441.0,0.0,0.7149703557312252,0.0003491583145115,0.022004346115018,1.0,0,695.75,6598.65,157.65,0.0,0.022004346115018,0.022004346115018,0.0,0,695.75,6598.65,157.65,0.0,0.022004346115018,0.022004346115018,0.0,1,86.59062500000002,6441.0,0.0,0.7149703557312252,0.0003491583145115,0.022004346115018,1.0
217,10813,1799,6,40,0.166373809303616,0,49,20,0,39,heatmap_np217_npos10813_napp1799_ips6_max_app40,37,314.1334101382489,0.0,9014.0,0.9660103961660382,0.1039095793959607,0.9013528349082824,1.0,1,331.6129032258065,0.0,9014.0,1.0,0.8988740183292713,0.9014021678710396,1.0,1,331.6129032258065,0.0,9014.0,1.0,0.8988740183292713,0.9014021678710396,1.0,1,331.6129032258065,0.0,9014.0,1.0,0.8988740183292713,0.9014021678710396,1.0,0,331.6129032258065,5.5,9019.5,0.0,0.901404947192885,0.901404947192885,0.0,39,323.63341013824885,0.55,9014.55,0.9240888812873248,0.019816564758199,0.9014820733740968,1.0,1,331.6129032258065,0.0,9014.0,1.0,0.8988740183292713,0.9014021678710396,1.0
565,1524,12107,19,16,7.944225721784777,10583,2,20,0,15,heatmap_np565_npos1524_napp12107_ips19_max_app16,4,85.7579646017699,10583.0,0.0,0.5979102998265465,2.7532281600176207e-06,0.1494796398777566,1.0,1,342.7686725663716,10583.0,0.0,0.99999174031552,0.0927788331819057,0.1494796398777566,1.0,1,342.7686725663716,10583.0,0.0,0.99999174031552,0.0927788331819057,0.1494796398777566,1.0,1,342.7686725663716,10583.0,0.0,0.99999174031552,0.0927788331819057,0.1494796398777566,1.0,0,342.8530973451327,10583.6,0.6,0.0,0.1494796398777566,0.1494796398777566,0.0,0,342.8530973451327,10583.6,0.6,0.0,0.1494796398777566,0.1494796398777566,0.0,1,342.7686725663716,10583.0,0.0,0.99999174031552,0.0927788331819057,0.1494796398777566,1.0
694,7689,6322,9,32,0.8222135518272857,0,11,20,0,31,heatmap_np694_npos7689_napp6322_ips9_max_app32,13,125.24805475504324,138.85,1505.85,0.840343854184411,0.0011363825571521,0.342064417905726,1.0,5,291.5043227665707,0.0,1367.0,1.0,0.2202244952956752,0.342064417905726,1.0,5,291.5043227665707,0.0,1367.0,1.0,0.2202244952956752,0.342064417905726,1.0,1,291.5043227665707,86.4,1453.4,1.0,0.3208406894510719,0.342064417905726,0.958118433263656,0,291.5043227665707,1299.9,2666.9,0.0,0.342064417905726,0.342064417905726,0.0,0,291.5043227665707,1299.9,2666.9,0.0,0.342064417905726,0.342064417905726,0.0,4,291.5043227665707,0.1,1367.1,1.0,0.2480736204636869,0.342064417905726,1.0
149,4742,16664,16,57,3.5141290594685786,11922,31,20,0,40,heatmap_np149_npos4742_napp16664_ips16_max_app57,6,671.0335570469799,11922.0,0.0,0.7588414146263404,0.0,0.0798780436448779,1.0,1,6374.818791946309,11922.0,0.0,1.0,0.0634472944242507,0.0798780436448779,1.0,1,6374.818791946309,11922.0,0.0,1.0,0.0634472944242507,0.0798780436448779,1.0,1,6374.818791946309,11922.0,0.0,1.0,0.0634472944242507,0.0798780436448779,1.0,0,6374.818791946309,13287.75,1365.75,0.0,0.0798780436448779,0.0798780436448779,0.0,0,6374.818791946309,13287.75,1365.75,0.0,0.0798780436448779,0.0798780436448779,0.0,1,6374.818791946309,11922.0,0.0,1.0,0.0634472944242507,0.0798780436448779,1.0
125,8230,2995,7,7,0.3639125151883353,0,65,20,0,6,heatmap_np125_npos8230_napp2995_ips7_max_app7,0,167.71999999999997,0.0,5235.0,0.0,1.0,1.0,0.0,0,167.71999999999997,0.0,5235.0,0.0,1.0,1.0,0.0,0,167.71999999999997,0.0,5235.0,0.0,1.0,1.0,0.0,1,167.71999999999997,0.0,5235.0,1.0,1.0,1.0,1.0,0,167.71999999999997,0.0,5235.0,0.0,1.0,1.0,0.0,0,167.71999999999997,0.0,5235.0,0.0,1.0,1.0,0.0,1,167.71999999999997,0.0,5235.0,1.0,1.0,1.0,1.0
670,4949,11196,18,39,2.262275207112548,6247,7,20,0,38,heatmap_np670_npos4949_napp11196_ips18_max_app39,10,173.059552238806,6247.0,0.0,0.7952826902465165,0.0001298185312488,0.2040151702531124,1.0,1,651.7074626865672,6247.0,0.0,1.0,0.1830682010492469,0.2040151702531124,0.999121034552435,1,651.7074626865672,6247.0,0.0,1.0,0.1830682010492469,0.2040151702531124,0.999121034552435,1,651.7074626865672,6247.0,0.0,1.0,0.1830682010492469,0.2040151702531124,0.999121034552435,0,651.7074626865672,6646.05,399.05,0.0,0.2040151702531124,0.2040151702531124,0.0,0,651.7074626865672,6646.05,399.05,0.0,0.2040151702531124,0.2040151702531124,0.0,2,651.7074626865672,6247.05,0.05,1.0,0.1609889632397671,0.2040151702531124,1.0
590,11008,7514,12,50,0.682594476744186,0,18,20,0,40,heatmap_np590_npos11008_napp7514_ips12_max_app50,20,264.22093220338985,64.95,3558.95,0.8783740351344157,0.0004167775707568,0.3515996805962204,1.0,4,636.7796610169493,0.0,3494.0,1.0,0.2952170441263265,0.3515996805962204,1.0,4,636.7796610169493,0.0,3494.0,1.0,0.2952170441263265,0.3515996805962204,1.0,1,636.7796610169493,14.25,3508.25,1.0,0.3383670210165513,0.3515996805962204,0.9944267615281636,0,636.7796610169493,1502.5,4996.5,0.0,0.3515996805962204,0.3515996805962204,0.0,0,636.7796610169493,1502.5,4996.5,0.0,0.3515996805962204,0.3515996805962204,0.0,4,636.7796610169493,0.0,3494.0,1.0,0.2952170441263265,0.3515996805962204,1.0
242,2078,15749,13,20,7.5789220404234845,13671,8,20,0,19,heatmap_np242_npos2078_napp15749_ips13_max_app20,3,195.23553719008265,13671.0,0.0,0.571761170021377,0.0,0.0857641755032065,1.0,1,1301.570247933884,13671.0,0.0,1.0,0.0376465005296911,0.0857641755032065,1.0,1,1301.570247933884,13671.0,0.0,1.0,0.0376465005296911,0.0857641755032065,1.0,1,1301.570247933884,13671.0,0.0,1.0,0.0376465005296911,0.0857641755032065,1.0,0,1301.570247933884,13724.0,53.0,0.0,0.0857641755032065,0.0857641755032065,0.0,0,1301.570247933884,13724.0,53.0,0.0,0.0857641755032065,0.0857641755032065,0.0,1,1301.570247933884,13671.0,0.0,1.0,0.0376465005296911,0.0857641755032065,1.0
311,9331,11413,15,27,1.223127210374022,2082,30,20,0,26,heatmap_np311_npos9331_napp11413_ips15_max_app27,14,514.4757234726687,2082.0,0.0,0.8759356498228836,4.212470259959965e-05,0.4542091377279321,1.0,4,990.83922829582,2082.0,0.0,1.0,0.3592889877675723,0.4542091377279321,1.0,4,990.83922829582,2082.0,0.0,1.0,0.3592889877675723,0.4542091377279321,1.0,1,990.83922829582,2101.0,19.0,1.0,0.4332171814866987,0.4542091377279321,0.989873153098537,0,990.83922829582,2735.25,653.25,0.0,0.4542091377279321,0.4542091377279321,0.0,0,990.83922829582,2735.25,653.25,0.0,0.4542091377279321,0.4542091377279321,0.0,4,990.83922829582,2082.0,0.0,1.0,0.3592889877675723,0.4542091377279321,1.0
798,6114,15953,20,46,2.60925744193654,9839,7,20,0,40,heatmap_np798_npos6114_napp15953_ips20_max_app46,10,200.54486215538844,9839.0,0.0,0.7664906287218705,3.0471454341572816e-06,0.1666307822707464,1.0,1,919.59649122807,9839.0,0.0,1.0,0.1481114663212074,0.1666307822707464,0.9999509322865554,1,919.59649122807,9839.0,0.0,1.0,0.1481114663212074,0.1666307822707464,0.9999509322865554,1,919.59649122807,9839.0,0.0,1.0,0.1481114663212074,0.1666307822707464,0.9999509322865554,0,919.59649122807,10398.9,559.9,0.0,0.1666307822707464,0.1666307822707464,0.0,0,919.59649122807,10398.9,559.9,0.0,0.1666307822707464,0.1666307822707464,0.0,2,919.59649122807,9839.0,0.0,1.0,0.128750363283053,0.1666307822707464,1.0
58,3225,6173,5,14,1.914108527131783,2948,55,20,0,13,heatmap_np58_npos3225_napp6173_ips5_max_app14,3,335.3741379310345,2948.0,0.0,0.8704708677574382,6.995272668365169e-05,0.1865844345189882,1.0,1,1490.0344827586205,2948.0,0.0,1.0,0.1240140064050642,0.1865844345189882,1.0,1,1490.0344827586205,2948.0,0.0,1.0,0.1240140064050642,0.1865844345189882,1.0,1,1490.0344827586205,2948.0,0.0,1.0,0.1240140064050642,0.1865844345189882,1.0,0,1490.0344827586205,3362.7,414.7,0.0,0.1865844345189882,0.1865844345189882,0.0,0,1490.0344827586205,3362.7,414.7,0.0,0.1865844345189882,0.1865844345189882,0.0,1,1490.0344827586205,2948.0,0.0,1.0,0.1240140064050642,0.1865844345189882,1.0
82,11690,17233,9,35,1.4741659538066725,5543,142,20,0,34,heatmap_np82_npos11690_napp17233_ips9_max_app35,7,1471.1097560975609,5543.0,0.0,0.8721638716416178,0.0,0.1744327743283235,1.0,1,7355.548780487804,5543.0,0.0,1.0,0.1501513853379801,0.1744327743283235,1.0,1,7355.548780487804,5543.0,0.0,1.0,0.1501513853379801,0.1744327743283235,1.0,1,7355.548780487804,5543.0,0.0,1.0,0.1501513853379801,0.1744327743283235,1.0,0,7355.548780487804,9546.45,4003.45,0.0,0.1744327743283235,0.1744327743283235,0.0,0,7355.548780487804,9546.45,4003.45,0.0,0.1744327743283235,0.1744327743283235,0.0,1,7355.548780487804,5543.0,0.0,1.0,0.1501513853379801,0.1744327743283235,1.0
726,2988,4538,16,11,1.5187416331994643,1550,4,20,0,10,heatmap_np726_npos2988_napp4538_ips16_max_app11,10,66.27548209366391,1550.0,0.0,0.9658494931687968,0.4657888937858087,0.9203894386794343,1.0,0,68.75757575757575,1550.0,0.0,0.0,0.9203443647582036,0.9203443647582036,0.0,0,68.75757575757575,1550.0,0.0,0.0,0.9203443647582036,0.9203443647582036,0.0,1,68.75757575757575,1550.0,0.0,1.0,0.9128404583516968,0.9207640530469968,0.9470046854083,0,68.75757575757575,1550.0,0.0,0.0,0.9203443647582036,0.9203443647582036,0.0,2,68.75757575757575,1550.0,0.0,1.0,0.903504970373635,0.9210495212147924,0.989190093708166,4,68.75757575757575,1550.0,0.0,1.0,0.8743609519612164,0.920047878520774,1.0
436,8825,12802,6,22,1.4506515580736543,3977,20,20,0,21,heatmap_np436_npos8825_napp12802_ips6_max_app22,5,154.122247706422,3977.0,0.0,0.8267442587095767,0.000138305595633,0.1880032949397111,1.0,4,450.4918577981651,3977.0,0.0,0.9766657553507264,0.0127449704039299,0.1880032949397111,1.0,4,450.4918577981651,3977.0,0.0,0.9766657553507264,0.0127449704039299,0.1880032949397111,1.0,1,645.9724770642202,3985.45,8.45,1.0,0.1493367851749354,0.1880032949397111,0.9972151002606556,0,645.9724770642202,5696.0,1719.0,0.0,0.1880032949397111,0.1880032949397111,0.0,0,645.9724770642202,5696.0,1719.0,0.0,0.1880032949397111,0.1880032949397111,0.0,3,645.5278669724771,3977.25,0.25,0.9999804718012812,0.0597963722773579,0.1880032949397111,1.0
385,5760,71,19,48,0.0123263888888888,0,14,20,0,40,heatmap_np385_npos5760_napp71_ips19_max_app48,0,8.851948051948053,0.0,5689.0,0.0,1.0,1.0,0.0,0,8.851948051948053,0.0,5689.0,0.0,1.0,1.0,0.0,0,8.851948051948053,0.0,5689.0,0.0,1.0,1.0,0.0,1,8.851948051948053,0.0,5689.0,1.0,1.0,1.0,1.0,0,8.851948051948053,0.0,5689.0,0.0,1.0,1.0,0.0,0,8.851948051948053,0.0,5689.0,0.0,1.0,1.0,0.0,1,8.851948051948053,0.0,5689.0,1.0,1.0,1.0,1.0
