,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.3035743025592717,0.31232202994090824,0.1976558840051104,0.09303032628917324,0.0934174572055365,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.30006574552413195,0.29723556968630277,0.19397815681201006,0.10682702377858513,0.10189350419897028,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.17204136496297057,0.1612358695707278,0.1724790776703695,0.18061347420939833,0.17474441952081704,0.05491746665115746,0.06095328082166263,0.02301504659289658,0.0,0.0
prog_cut_4,0.0698755163010681,0.06810237993600196,0.13812611294889757,0.2176475599741638,0.22606429741618836,0.11122891784731324,0.11596650655574518,0.05298870902062177,0.0,0.0
prog_cut_5,0.0679229300496542,0.06606057975796176,0.14449807232044884,0.20892273631149993,0.20517627566489327,0.11959504261937559,0.1206990238315578,0.05753863800185919,0.004706698937300562,0.004880002505448706
prog_cut_6,0.0,0.0,0.030731045698747527,0.061384552160595796,0.0677534631635167,0.22171995264198505,0.22783441953452777,0.16656556314018395,0.11647257111333408,0.10753843254710908
prog_cut_7,0.0,0.0,0.035713548751463146,0.06955159634876558,0.06495984856396564,0.21716659518458623,0.2126329097597523,0.17177508836489455,0.11084841726495645,0.11735199576161585
prog_cut_8,0.0,0.0,0.01829283090833077,0.036826829914232306,0.032253699643997116,0.12424366972569047,0.12473036330857724,0.1909665302129456,0.2334607926047274,0.2392252836814991
prog_cut_9,0.0,0.0,0.0,0.0,0.00017543859649122806,0.07628129953282853,0.07449013492552686,0.1973919465296228,0.32677774676892357,0.32488343364660716
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.08678621251715239,0.08496692775019227,0.200742094634689,0.31458628191731586,0.3129184831806504
