,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9919999999999999,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.996,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.996,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.9560000000000001,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.9586666666666666,0.04133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.904,0.09600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.8159999999999998,0.18399999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.6679999999999998,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
