app_cut,prop_unmatched
1,0.35633333333333334
2,0.33366666666666667
3,0.3416666666666666
4,0.3396666666666667
5,0.3510000000000001
6,0.3376666666666667
7,0.3316666666666667
8,0.3170000000000001
9,0.318
10,0.32881355932203393
