app_cut,prop_unmatched
1,0.0
2,0.0
3,0.002181818181818182
4,0.0003636363636363636
5,0.06945454545454544
6,0.00035714285714285714
7,0.11527272727272724
8,0.7072727272727275
9,1.0
10,1.0
