,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9998425196850395,0.00015748031496062991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.7772100187065127,0.22278998129348726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.05956846328163578,0.8196324559108764,0.12079908080748794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0031936548291938162,0.5975348321660134,0.398931081308429,0.0003404316963638998,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0016955557655810075,0.22760048311659126,0.7353237230266839,0.03538023809114385,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.29492934524722936,0.6705798765322636,0.03415735226885399,0.000333425951653237,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.14686984317181578,0.6862654619072173,0.16184402064684714,0.005020674274119927,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.01348912453794247,0.24450103124372624,0.20350212320225425,0.4950226987639495,0.042819662958108545,0.0006653592940187701,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0038460659561356707,0.8200340244478858,0.17277534407630266,0.0033445655196759866,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0008361813418461654,0.4701826221863506,0.501554256908031,0.027426939563772262,0.0,0.0
