,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.322,0.4689999999999999,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.40666666666666673,0.39,0.20333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0,0.0,0.23033333333333336,0.33599999999999997,0.43366666666666676,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.0,0.14666666666666667,0.37666666666666665,0.47666666666666674,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.26666666666666666,0.4200000000000001,0.3133333333333333,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.0,0.0,0.023,0.37366666666666665,0.4046666666666666,0.19866666666666666,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.0,0.016666666666666666,0.43,0.35333333333333333,0.2,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999999996,0.4089999999999999,0.35100000000000003
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21333333333333335,0.38333333333333336,0.4033333333333334
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.5033333333333332,0.2633333333333333
