,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9967862443660289,0.0032137556339712713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.3640222939512444,0.6359777060487556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0030670612320895362,0.5687885633994646,0.42756267821886085,0.0005816971495849748,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.12477001961206251,0.7499385600350957,0.1252914203528416,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.04135239970790375,0.19838064332242625,0.7584064502925051,0.0018605066771649706,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.0004125540892259651,0.3200791528962308,0.6045565809236074,0.074951712090936,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,8.474576271186441e-05,0.15490882558923222,0.5491865489394254,0.2958198797086306,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,8.298755186721991e-05,0.020523089270175977,0.13865891497695051,0.569243851076579,0.25442208788900306,0.01706906923542436,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.3247385515738264,0.5681718064036818,0.10708964202249187,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.1054434690047969,0.44720828565539955,0.4470982453398038,0.00025,0.0
