app_cut,prop_unmatched
1,0.0
2,0.0009865470852017937
3,0.06690582959641254
4,0.10780269058295966
5,0.8254708520179374
6,0.026367713004484313
7,0.6342600896860985
8,0.9902242152466367
9,1.0
10,1.0
