app_cut,prop_unmatched
1,0.4577643504531721
2,0.46666666666666673
3,0.46259818731117813
4,0.46163636363636357
5,0.4624169184290029
6,0.46672727272727266
7,0.45425981873111765
8,0.4649090909090908
9,0.4605438066465255
10,0.46278787878787886
