,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.3174466163641306,0.31008265281770464,0.19965049394423906,0.08985355399299096,0.08296668288093485,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.3110294131520268,0.30956017733203695,0.20057116952211168,0.08542012975302382,0.09341911024080071,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.19311528860539437,0.19528333549837046,0.17730279300347904,0.15799844737564364,0.16032064739504243,0.045371770630329225,0.049062381478929724,0.021545336012811236,0.0,0.0
prog_cut_4,0.09225854928249307,0.08282599104206635,0.16068687189728667,0.22770574797149845,0.21562262988524064,0.09001695403410336,0.09156403656846773,0.03931921931884368,0.0,0.0
prog_cut_5,0.08983740126040556,0.0863101973036178,0.15070578655052466,0.21516623165746118,0.21869698540225951,0.09245327002562041,0.09335032483091281,0.04913257551071524,0.0014409433881874502,0.0029062840702952643
prog_cut_6,0.0,0.0,0.043356295822983074,0.09092631333949809,0.0951131771620613,0.21863240911033469,0.2246558820873525,0.15315590965810125,0.08988393416937038,0.08427607865029867
prog_cut_7,0.0,0.0,0.0441820576456553,0.09119999931893026,0.08973808128506221,0.21682348176281227,0.22478107451968096,0.15333076698567175,0.0915122348258296,0.08843230365635751
prog_cut_8,0.0,0.0,0.02151009668202925,0.041082312350350945,0.04382228898442927,0.15084259659409935,0.15978019409320604,0.18295820820827868,0.20401570313956252,0.19598859994804396
prog_cut_9,0.0,0.0,0.0,0.0,0.0006711094555152369,0.089769774904598,0.08832125937619452,0.1981638254326527,0.30532833527003844,0.31774569556100124
prog_cut_10,0.0,0.0,0.0,0.0,0.0003435734233941677,0.08873702952812897,0.08729725963840636,0.19799775699783417,0.31498900131957247,0.31063537909266375
