,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9981722158438575,0.0018277841561423651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.6022843582437725,0.3977156417562274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.0177325339404503,0.723316763161767,0.2589507028977827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.000656443368307775,0.3880803406484923,0.605280916156549,0.005982299826650825,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0003125,0.1318000699570981,0.6393210756016603,0.21975458469333994,0.008811769747901817,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.05183841402817903,0.7441399256008969,0.19285038238607125,0.011171277984852991,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.026745384306172744,0.5179806162342019,0.4151599939880194,0.040114005471605624,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.002346919558783965,0.11505153105883684,0.28588289612699735,0.5143279757237484,0.07908091129539815,0.0033097662362352115,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.6998521442526436,0.28342817005458815,0.016719685692768327,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.3514959905604581,0.5551962332105301,0.09330777622901162,0.0,0.0
