signal,n_sims,match_rate_mean,match_rate_ci_low,match_rate_ci_high,fill_rate_mean,fill_rate_ci_low,fill_rate_ci_high,applicant_pref_rank_mean,applicant_pref_rank_ci_low,applicant_pref_rank_ci_high,program_pref_rank_mean,program_pref_rank_ci_low,program_pref_rank_ci_high,matched_app_quality_mean,matched_app_quality_ci_low,matched_app_quality_ci_high,matched_prog_quality_mean,matched_prog_quality_ci_low,matched_prog_quality_ci_high
15,50,0.693935518252065,0.6921982031017975,0.6956728334023325,0.8488722294654498,0.8467470196352822,0.8509974392956174,0.3961677770647586,0.3951882147363462,0.397147339393171,0.5167563088157114,0.515350761695022,0.5181618559364009,0.3478906761154019,0.34700803344788916,0.3487733187829147,0.4325080334790434,0.4313041397369415,0.43371192722114527
16,50,0.6611723954169997,0.6597737552794898,0.6625710355545096,0.808794002607562,0.8070830846036263,0.8105049206114976,0.3764146553116238,0.37543327444454005,0.3773960361787076,0.5246535046420433,0.5234681706465354,0.5258388386375512,0.3313328448477159,0.3306099111195869,0.33205577857584495,0.4143283293398443,0.4131935401791726,0.41546311850051604
17,50,0.6300826005861977,0.6283846221571678,0.6317805790152276,0.7707627118644068,0.7686856215631849,0.7728398021656288,0.36063916452456923,0.35934832437175745,0.361930004677381,0.5286549616062786,0.5270167334499256,0.5302931897626315,0.3156789367376048,0.3148104522057727,0.31654742126943686,0.3973350228452904,0.3959156883266357,0.39875435736394504
18,50,0.6015880628830269,0.599940219786246,0.6032359059798078,0.7359061277705343,0.7338903666420407,0.737921888899028,0.34309142750723454,0.3419778748169104,0.3442049801975587,0.5341567431979718,0.532542319960601,0.5357711664353426,0.30136316282327785,0.3005300648274791,0.3021962608190766,0.3814059790146817,0.3799309869574719,0.3828809710718915
19,50,0.5733972821742606,0.572191491315684,0.5746030730328371,0.7014211212516297,0.6999461104653724,0.702896132037887,0.3286032933002713,0.3273406253805841,0.32986596121995854,0.535620590534981,0.5342517636386043,0.5369894174313578,0.28721799425102523,0.2866011096383994,0.28783487886365106,0.36530234741119455,0.3640626393592093,0.3665420554631798
20,50,0.5509352517985612,0.54954317690168,0.5523273266954424,0.6739439374185138,0.6722410504928309,0.6756468243441967,0.3142348714401714,0.31289952060394116,0.3155702222764017,0.5411528256750694,0.5398768754713542,0.5424287758787846,0.27591384879863495,0.27520174511178863,0.2766259524854813,0.3537817925598038,0.35242338567893833,0.35514019944066927
21,50,0.5279829469757528,0.526560466910544,0.5294054270409615,0.6458670143415907,0.6441269336099321,0.6476070950732492,0.30184612616969153,0.30032425971456345,0.3033679926248196,0.5435038847992869,0.5418176803193743,0.5451900892791995,0.2644015450086539,0.2636776773544787,0.26512541266282913,0.3405781653364046,0.33900107372397076,0.34215525694883847
22,50,0.5063149480415667,0.5051379334909881,0.5074919625921454,0.6193611473272491,0.6179213378069357,0.6208009568475625,0.2906347757262531,0.28920143982089114,0.2920681116316151,0.5447271961154404,0.5432759582495126,0.5461784339813682,0.25353343846799725,0.252932410310006,0.2541344666259885,0.32817737035027056,0.32693214749299,0.32942259320755113
23,50,0.4857607247535305,0.4843396299594208,0.48718181954764017,0.5942177314211212,0.5924793452534897,0.5959561175887528,0.278135318923518,0.27658736647884585,0.27968327136819016,0.5466438929624079,0.5449088255818474,0.5483789603429684,0.24318729320973198,0.2424654786811758,0.24390910773828817,0.3166484979908543,0.31507818067333615,0.3182188153083725
24,50,0.4680255795363709,0.46663968547602336,0.4694114735967185,0.572522816166884,0.5708274900884993,0.5742181422452688,0.2667269943910933,0.26542388827871644,0.2680301005034702,0.5495506454337875,0.5479157143508405,0.5511855765167345,0.23427810852902028,0.23357406407924491,0.23498215297879566,0.3064907561518403,0.304791212310681,0.3081902999929996
25,50,0.4509459099387157,0.4497333404732012,0.4521584794042302,0.5516297262059974,0.5501464233363507,0.5531130290756441,0.258181772032912,0.25640445289817654,0.2599590911676474,0.5512088073919561,0.5496213614837909,0.5527962533001213,0.225749998497056,0.2251383379568008,0.22636165903731117,0.29707637396939746,0.2956152584842015,0.2985374894545934
26,50,0.43440447641886487,0.43309221298831097,0.4357167398494188,0.5313950456323338,0.5297897898778133,0.5330003013868542,0.24876058062699355,0.24721001333851078,0.2503111479154763,0.5511593926007103,0.5495854524323591,0.5527333327690616,0.21744593312114227,0.216772221290676,0.21811964495160854,0.2870370996311173,0.28524560447946123,0.28882859478277334
27,50,0.4209539035438316,0.4198069661063578,0.4221008409813054,0.514941329856584,0.513538312841317,0.516344346871851,0.2407522641074448,0.23905541900706262,0.24244910920782697,0.5540697615149285,0.5524337793567287,0.5557057436731283,0.21072409532391817,0.21014017755552408,0.21130801309231226,0.27987940151610435,0.278364321889202,0.2813944811430067
28,50,0.40776445510258463,0.40678013268649754,0.4087487775186717,0.4988070404172099,0.4976029458841021,0.5000111349503178,0.23328783099696243,0.2314239802718533,0.23515168172207157,0.5555116731589184,0.5538845796396296,0.5571387666782072,0.20412721607314485,0.20362331673543477,0.20463111541085494,0.27269636478095366,0.2711769775788235,0.27421575198308384
29,50,0.39395150546229685,0.3927013717119769,0.3952016392126168,0.48191003911342895,0.4803807848875649,0.483439293339293,0.22577975725946145,0.22421481282294517,0.22734470169597773,0.5569098234988019,0.5550997200279849,0.5587199269696189,0.19717069625883238,0.1965305540577229,0.19781083845994185,0.26554998441458083,0.2638826403181584,0.26721732851100327
30,50,0.3814228617106315,0.38041752613820073,0.38242819728306227,0.46658409387222943,0.4653542945230337,0.4678138932214252,0.21909360089659852,0.21719759291495594,0.2209896088782411,0.5568217197562325,0.5552292165694005,0.5584142229430645,0.190897408514896,0.1903803434638473,0.1914144735659447,0.2576358743866233,0.2560827254321922,0.25918902334105437
31,50,0.3700186517452705,0.36913403648148424,0.37090326700905674,0.45263363754889174,0.4515515120322719,0.4537157630655116,0.21253876783243014,0.21059924501598817,0.2144782906488721,0.5575157135138942,0.5558178706616094,0.559213556366179,0.18518246680963346,0.1847328782424043,0.18563205537686261,0.2506848404345686,0.24936507974758942,0.2520046011215478
32,50,0.3585718092192912,0.35741262369755533,0.3597309947410271,0.43863102998696213,0.4372130302271594,0.44004902974676485,0.20671543943540424,0.204824870100855,0.20860600876995347,0.5578093428115412,0.555978816881728,0.5596398687413543,0.17943983739832503,0.17885298096991284,0.18002669382673722,0.24340506718586677,0.2415859664344327,0.24522416793730084
33,50,0.35006128430588856,0.3489702002211913,0.35115236839058583,0.42822033898305095,0.4268856458377221,0.4295550321283798,0.19854901088514557,0.19645683823036594,0.2006411835399252,0.5621021541198302,0.5602680314524469,0.5639362767872136,0.17518112615698256,0.1746256926900599,0.17573655962390522,0.23930706403563184,0.23767703179831662,0.24093709627294707
34,50,0.33906741273647745,0.33812965181589305,0.34000517365706184,0.4147718383311604,0.4136247011946046,0.41591897546771617,0.19657396841024308,0.19470970017254646,0.1984382366479397,0.5592479932663161,0.5574453377009826,0.5610506488316497,0.16965333587480477,0.1691781841709773,0.17012848757863225,0.2327891676214643,0.23105686719807442,0.23452146804485416
35,50,0.3301998401278977,0.3291481584625992,0.3312515217931962,0.4039243807040417,0.40263788745441154,0.40521087395367184,0.1903235692285487,0.1884693888854742,0.1921777495716232,0.5605754933100927,0.5585075134718638,0.5626434731483216,0.16522005706477327,0.1646884636754612,0.16575165045408535,0.22712565530604997,0.22530795416994215,0.2289433564421578
36,50,0.3210125233146816,0.32014539516389245,0.32187965146547076,0.3926857887874837,0.3916250547751266,0.39374652279984085,0.18485075479830582,0.18256914477784097,0.18713236481877066,0.5607172075218869,0.5590451375949913,0.5623892774487825,0.1605953928551737,0.16014907496183,0.16104171074851742,0.22131676900795963,0.21947207499425675,0.2231614630216625
37,50,0.31415401012523314,0.3130691432293148,0.3152388770211515,0.3842959582790092,0.3829688704496801,0.3856230461083383,0.17948525267327553,0.17736150191393396,0.1816090034326171,0.5630810276304328,0.5611987977192393,0.5649632575416262,0.15716993151671954,0.15661988399925053,0.15771997903418855,0.21844375391405735,0.21659543479039178,0.2202920730377229
38,50,0.30498268052224886,0.3039781880806953,0.3059871729638024,0.3730769230769231,0.37184815510653507,0.3743056910473111,0.1762678963321626,0.1741281262642867,0.17840766640003852,0.5616864915105769,0.5599182704902315,0.5634547125309224,0.15257025113697836,0.15206268302675904,0.15307781924719768,0.2117264817193307,0.20990987159118535,0.21354309184747605
39,50,0.29885957900346394,0.29778998644279187,0.299929171564136,0.365586701434159,0.3642782982789431,0.3668951045893749,0.1706075277492279,0.16833161202307323,0.1728834434753826,0.5644015648074883,0.5622017380321429,0.5666013915828336,0.1495247527888294,0.14898015166688947,0.15006935391076934,0.20942914196147044,0.20738230208731162,0.21147598183562927
