signal,n_sims,match_rate_mean,match_rate_ci_low,match_rate_ci_high,fill_rate_mean,fill_rate_ci_low,fill_rate_ci_high,applicant_pref_rank_mean,applicant_pref_rank_ci_low,applicant_pref_rank_ci_high,program_pref_rank_mean,program_pref_rank_ci_low,program_pref_rank_ci_high,matched_app_quality_mean,matched_app_quality_ci_low,matched_app_quality_ci_high,matched_prog_quality_mean,matched_prog_quality_ci_low,matched_prog_quality_ci_high
10,50,0.6625174825174825,0.65980734051909,0.6652276245158751,0.9716923076923077,0.9677174327613319,0.9756671826232836,0.4499827633974117,0.4455460095353088,0.4544195172595146,0.3770201010224417,0.3745147647702204,0.37952543727466304,0.33463552761432597,0.33319865111787245,0.3360724041107795,0.4889041456586142,0.48555690883279085,0.4922513824844375
11,50,0.6511188811188812,0.6480068922010102,0.6542308700367522,0.9549743589743588,0.9504101085614813,0.9595386093872362,0.4449287314498992,0.44095172398086874,0.44890573891892965,0.40519415483687454,0.40188377803835285,0.40850453163539624,0.3282855250409174,0.32672984463694393,0.3298412054448909,0.4819026001512754,0.47886726941088725,0.48493793089166354
12,50,0.636083916083916,0.6324323497102379,0.6397354824575942,0.9329230769230769,0.9275674462416822,0.9382787076044715,0.43927907024945034,0.43522705788863253,0.44333108261026816,0.4278287029048427,0.42365554268471906,0.43200186312496636,0.3203801945040544,0.3184886373765008,0.32227175163160804,0.47411781709819484,0.4703857315761841,0.4778499026202056
13,50,0.6232867132867133,0.6194312946968545,0.627142131876572,0.9141538461538461,0.9084992322220534,0.9198084600856388,0.4325654787560415,0.42844981732469484,0.4366811401873882,0.4520751137134086,0.448574267994615,0.4555759594322022,0.3135738396000472,0.31161630061901624,0.31553137858107816,0.46649383218097124,0.4625915125389818,0.4703961518229607
14,50,0.606993006993007,0.6033849660744064,0.6106010479116075,0.8902564102564102,0.8849646169091293,0.8955482036036911,0.43073516625734615,0.42694836354008436,0.43452196897460793,0.46886395642404155,0.4648066509551275,0.4729212618929556,0.30510184740002616,0.3032141686903901,0.30698952610966224,0.4581747618497017,0.4545057406688241,0.46184378303057927
15,50,0.5881118881118881,0.584560138335292,0.5916636378884842,0.8625641025641027,0.8573548695584284,0.8677733355697769,0.41728461822192237,0.4132497612355119,0.42131947520833285,0.48501987030846067,0.480875062471712,0.4891646781452093,0.2954043789441291,0.29364169117452804,0.2971670667137301,0.44802953219927333,0.4438796658892292,0.45217939850931743
16,50,0.5729370629370629,0.5687983074708025,0.5770758184033233,0.8403076923076924,0.8342375176238438,0.846377866991541,0.40960623345384706,0.4056917316618279,0.4135207352458662,0.49824556200608056,0.4929138454782683,0.5035772785338929,0.2875511690272271,0.2854084752075681,0.2896938628468861,0.4409457073477284,0.43658979943710297,0.4453016152583539
17,50,0.5469230769230768,0.5432756518694574,0.5505705019766963,0.8021538461538461,0.7968042894085375,0.8075034028991547,0.39575926615422263,0.3926356816636785,0.39888285064476675,0.5008018548685484,0.4957337019207649,0.5058700078163321,0.2743227394855877,0.2724361416412219,0.27620933732995356,0.42132074826380345,0.4168191603412827,0.4258223361863242
18,50,0.5394405594405595,0.5364022929725119,0.5424788259086071,0.791179487179487,0.7867233630263505,0.7956356113326236,0.39448528667205646,0.3902556945245715,0.39871487881954143,0.5176347192676977,0.5136726178697081,0.5215968206656872,0.2703528962347566,0.26883866484411867,0.27186712762539456,0.4221647248989053,0.4183573134492689,0.42597213634854164
19,50,0.5162237762237761,0.5121451022191593,0.5203024502283929,0.757128205128205,0.7511461499214337,0.7631102603349763,0.3829978184881494,0.37905545376226657,0.38694018321403223,0.5197814069317356,0.5151180007669122,0.524444813096559,0.2584351802651762,0.25636256753665354,0.26050779299369886,0.40673673298585244,0.40123359059121505,0.41223987538048984
20,50,0.5020279720279721,0.49847004326952604,0.5055859007864182,0.7363076923076924,0.7310893967953048,0.7415259878200801,0.3722618671958977,0.3683402345420427,0.37618349984975274,0.5318308006636137,0.5269820819804928,0.5366795193467345,0.25134907763432685,0.24955979679161203,0.25313835847704164,0.3990158649490864,0.3944546257653857,0.40357710413278713
21,50,0.48419580419580427,0.4804872881734696,0.48790432021813895,0.7101538461538461,0.7047146893210886,0.7155930029866037,0.36170206950552874,0.35771732907679177,0.3656868099342657,0.5361190054109172,0.5316383906428273,0.5405996201790071,0.24207521277053526,0.2401761915683315,0.243974233972739,0.38573374105528996,0.38114462976382285,0.39032285234675707
22,50,0.4703496503496504,0.46686526232462666,0.4738340383746742,0.6898461538461537,0.6847357180761188,0.6949565896161886,0.35457185925500007,0.3507991300727311,0.358344588437269,0.541160569960778,0.5358362213441215,0.5464849185774345,0.23522553507900795,0.23347087397340513,0.23698019618461078,0.37932381735757104,0.37470857422395604,0.38393906049118603
23,50,0.4553846153846154,0.45190995707056325,0.4588592736986675,0.6678974358974359,0.6628012703701595,0.6729936014247123,0.3474735619416961,0.3433177574251268,0.35162936645826537,0.5461206989208991,0.540128579693212,0.5521128181485861,0.227584770870075,0.22581979679481728,0.22934974494533272,0.3720279556769418,0.3673176444207784,0.3767382669331052
24,50,0.44398601398601395,0.43989387400931446,0.44807815396271344,0.6511794871794873,0.645177681880328,0.6571812924786465,0.33628286265271123,0.3322371620821833,0.3403285632232392,0.5568370658579278,0.5515838207666626,0.562090310949193,0.22174017986063493,0.2196607206277109,0.22381963909355898,0.3616288784309163,0.3556410526364759,0.3676167042253567
25,50,0.4277622377622377,0.42445974318107305,0.43106473234340237,0.6273846153846154,0.622540956665574,0.6322282741036569,0.32729521360089037,0.32322831401731555,0.3313621131844652,0.555394743390036,0.5489944748235959,0.5617950119564762,0.2136347129034758,0.21197466949132704,0.21529475631562456,0.3519461277723315,0.3470891732068735,0.35680308233778946
26,50,0.41216783216783215,0.40871015016635404,0.41562551416931026,0.6045128205128206,0.5994415535773193,0.6095840874483219,0.31725997003642,0.31214359778552914,0.3223763422873108,0.558076971685999,0.5522016439850466,0.5639522993869515,0.20554818063437047,0.20381842934121208,0.20727793192752886,0.3415509268357338,0.33685268445352623,0.34624916921794135
27,50,0.4032167832167832,0.40012330448266376,0.4063102619509027,0.5913846153846155,0.5868475132412403,0.5959217175279907,0.3128334859280424,0.3082555309515709,0.3174114409045139,0.5637735303169548,0.5579876249672343,0.5695594356666752,0.20115546771043286,0.1995996375418735,0.20271129787899222,0.3374686305290149,0.33294987783964325,0.3419873832183865
28,50,0.3895104895104896,0.38660124756632847,0.39241973145465076,0.5712820512820512,0.5670151630972816,0.5755489394668208,0.3044374144245956,0.29894419106146003,0.30993063778773117,0.5619998904533944,0.5561800799254697,0.5678197009813191,0.19427933846810416,0.19277635667994208,0.19578232025626624,0.33010307453032517,0.3248326585448731,0.33537349051577725
29,50,0.3825174825174824,0.38004238686677727,0.38499257816818755,0.5610256410256411,0.5573955007379403,0.5646557813133419,0.2967054352701259,0.2916513230413681,0.3017595474988837,0.5729099242075375,0.5675336514600263,0.5782861969550487,0.19070656990302293,0.18944247298851216,0.1919706668175337,0.3264565106265269,0.3216627176669257,0.3312503035861281
30,50,0.3681818181818181,0.36516211339804727,0.37120152296558895,0.54,0.5355710996504695,0.5444289003495306,0.28941215652529,0.2837766211551999,0.2950476918953801,0.5705430623094222,0.5650140959181255,0.5760720287007189,0.18339187459467876,0.18186927417500615,0.18491447501435138,0.31287263704410606,0.3073329670123372,0.3184123070758749
31,50,0.35629370629370627,0.3537208064406799,0.35886660614673266,0.5225641025641026,0.5187905161129972,0.5263376890152079,0.28120758666486284,0.2752997144335815,0.2871154588961442,0.5694879809172848,0.5642515147284605,0.5747244471061091,0.1774514198466913,0.17615777375101915,0.17874506594236345,0.30384113300496,0.2988006816621148,0.3088815843478052
32,50,0.35013986013986015,0.3475532122269082,0.3527265080528121,0.5135384615384615,0.509744711266132,0.517332211810791,0.274458283439424,0.26886639758828623,0.2800501692905618,0.5774579490493553,0.572019973629575,0.5828959244691356,0.17434390509013653,0.1730317248494503,0.17565608533082275,0.3043524908743676,0.2989120975017087,0.3097928842470265
33,50,0.33972027972027974,0.3374725210332904,0.3419680384072691,0.49825641025641026,0.49495969751549257,0.501553122997328,0.2678342408236764,0.2615849539598912,0.27408352768746164,0.581286491769906,0.5756454982972443,0.5869274852425677,0.1690275911183602,0.16789887636579856,0.17015630587092181,0.292525672461466,0.286931372214726,0.298119972708206
34,50,0.3286013986013986,0.32605811856906264,0.33114467863373453,0.481948717948718,0.47821857390129197,0.4856788619961441,0.25895488409990763,0.25400965397375586,0.2639001142260594,0.5781192770910508,0.5726403942942159,0.5835981598878858,0.16349507634452792,0.16220509971421074,0.1647850529748451,0.2841861966724345,0.2789924807492571,0.2893799125956119
35,50,0.322027972027972,0.31929554041443253,0.3247604036415115,0.4723076923076923,0.46830012594116777,0.47631525867421687,0.25521355471543794,0.24885635793824884,0.26157075149262704,0.5790506903521114,0.5728811700499872,0.5852202106542357,0.16010057144808554,0.15871520121095065,0.16148594168522043,0.2857416171325981,0.28034661141745704,0.29113662284773917
36,50,0.31622377622377623,0.31347729451321155,0.3189702579343409,0.4637948717948718,0.45976669861937686,0.4678230449703667,0.25254667251372853,0.24642887633481317,0.25866446869264387,0.5829888287664219,0.5776355388110288,0.588342118721815,0.15718984078530998,0.1557927527254336,0.15858692884518635,0.28112228611234924,0.2749194449148989,0.2873251273097996
37,50,0.3074825174825175,0.3051036556809349,0.30986137928410007,0.45097435897435895,0.4474853616653711,0.4544633562833468,0.24893974638763938,0.24232704119526174,0.25555245158001705,0.5834613591551279,0.5780783355198189,0.5888443827904368,0.15281256349245492,0.15160551497570826,0.15401961200920158,0.2749763885319598,0.2693462784121267,0.28060649865179293
38,50,0.3013286713286713,0.29887245515240485,0.30378488750493776,0.44194871794871793,0.4383462675568604,0.44555116834057545,0.24075902903889823,0.23473035009267113,0.24678770798512534,0.5869643859977473,0.5813423113196531,0.5925864606758414,0.14964287611691263,0.14839997733806823,0.15088577489575702,0.2732383995792544,0.26775706677740796,0.2787197323811008
39,50,0.2923076923076923,0.2900011726588171,0.29461421195656756,0.4287179487179486,0.42533505323293164,0.4321008442029656,0.23541475685816246,0.2300051679007891,0.24082434581553583,0.5856863913733434,0.5800891046682083,0.5912836780784786,0.1451865128112714,0.14402404673846841,0.1463489788840744,0.2643746957286426,0.2591026129030489,0.26964677855423624
