,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.39735147918816643,0.4053839869281045,0.19726453388372892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.35728205128205137,0.4355677655677655,0.20715018315018313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.09941348469212238,0.10327786377708974,0.19141511867905045,0.3005740454076368,0.3053194874441005,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.0,0.2145018315018315,0.3714945054945054,0.4140036630036631,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.0,0.14361756105951148,0.3008548331613347,0.30451625386996906,0.09267457860337112,0.11316907464740279,0.04516769865841073,0.0,0.0
prog_cut_6,0.0,0.0,0.0,0.0,0.0,0.4051831501831502,0.3996703296703295,0.19514652014652015,0.0,0.0
prog_cut_7,0.0,0.0,0.0,0.0,0.0,0.38852941176470585,0.40680598555211556,0.2046646026831785,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.0,0.0,0.12268864468864471,0.12894871794871798,0.22738827838827838,0.2591538461538461,0.26182051282051266
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19843567251461983,0.379939370485036,0.42162495700034397
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23836263736263738,0.3734029304029303,0.3882344322344322
