,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9995787606695488,0.00042123933045116953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.6571935494626052,0.34280645053739484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.020661946115097436,0.7809886698219549,0.1983493840629476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0010445060941110661,0.4443030561048394,0.5542246180801618,0.0004278197208876687,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0002247191011235955,0.15793121141134905,0.7527913547816409,0.08905271470588617,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.10053376100011217,0.7818934362913792,0.11588136120397273,0.0016914415045359255,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.0469722343087414,0.6021289857208451,0.33379383011029906,0.017104949860114568,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.005551406919291669,0.14654031819586824,0.2963893962878295,0.4977590578085874,0.05219378334079441,0.001566037447628729,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.7684521345570051,0.22353671139865494,0.008011154044339929,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.3915579674078703,0.5531007052049522,0.05534132738717727,0.0,0.0
