Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,5690.0,2228.0,2064.0,1999.0,1985.0,1986.0,2071.0,2237.0,2525.0,2854.0,3188.0,3400.0,3674.0,3944.0,4084.0,4290.0,4466.0,4599.0,4769.0,4845.0,4956.0,5046.0,5164.0,5232.0,5334.0,5381.0,5452.0,5526.0,5599.0,5669.0
unmatched_applicants,5691.0,2228.0,2059.0,2000.0,1983.0,2002.0,2063.0,2259.0,2563.0,2868.0,3149.0,3503.0,3713.0,3962.0,4115.0,4330.0,4445.0,4604.0,4755.0,4869.0,5011.0,5064.0,5170.0,5272.0,5353.0,5404.0,5477.0,5530.0,5588.0,5653.0
unmatched_applicants,5725.0,2251.0,2054.0,1990.0,1986.0,1994.0,2057.0,2261.0,2497.0,2892.0,3169.0,3421.0,3681.0,3947.0,4136.0,4276.0,4506.0,4597.0,4740.0,4864.0,4987.0,5068.0,5162.0,5240.0,5323.0,5402.0,5457.0,5525.0,5594.0,5651.0
unmatched_applicants,5713.0,2255.0,2069.0,2005.0,1985.0,1993.0,2067.0,2221.0,2544.0,2878.0,3138.0,3482.0,3725.0,3895.0,4096.0,4285.0,4479.0,4600.0,4739.0,4834.0,5017.0,5087.0,5129.0,5264.0,5315.0,5422.0,5463.0,5528.0,5581.0,5654.0
unmatched_applicants,5715.0,2224.0,2055.0,2008.0,1984.0,2000.0,2066.0,2250.0,2520.0,2876.0,3178.0,3460.0,3700.0,3956.0,4103.0,4307.0,4475.0,4580.0,4745.0,4873.0,4998.0,5087.0,5203.0,5239.0,5310.0,5383.0,5470.0,5502.0,5575.0,5660.0
unmatched_applicants,5706.0,2230.0,2056.0,2002.0,1986.0,1990.0,2070.0,2241.0,2590.0,2864.0,3146.0,3478.0,3726.0,3924.0,4148.0,4335.0,4480.0,4605.0,4726.0,4865.0,5030.0,5102.0,5142.0,5253.0,5317.0,5384.0,5457.0,5536.0,5572.0,5627.0
unmatched_applicants,5710.0,2224.0,2052.0,2007.0,1982.0,1989.0,2073.0,2262.0,2569.0,2891.0,3156.0,3476.0,3679.0,3921.0,4135.0,4325.0,4420.0,4602.0,4755.0,4838.0,5011.0,5056.0,5183.0,5265.0,5315.0,5406.0,5444.0,5532.0,5573.0,5656.0
unmatched_applicants,5710.0,2238.0,2041.0,1999.0,1984.0,1994.0,2056.0,2314.0,2526.0,2891.0,3168.0,3475.0,3732.0,3952.0,4120.0,4298.0,4451.0,4574.0,4741.0,4874.0,4973.0,5080.0,5196.0,5225.0,5310.0,5357.0,5462.0,5533.0,5583.0,5669.0
unmatched_applicants,5688.0,2218.0,2066.0,2000.0,1989.0,1990.0,2057.0,2259.0,2539.0,2887.0,3198.0,3441.0,3662.0,3927.0,4120.0,4290.0,4455.0,4643.0,4746.0,4864.0,4982.0,5055.0,5126.0,5226.0,5364.0,5409.0,5475.0,5541.0,5569.0,5641.0
unmatched_applicants,5682.0,2218.0,2040.0,2005.0,1987.0,1988.0,2071.0,2298.0,2536.0,2848.0,3145.0,3450.0,3701.0,3918.0,4134.0,4306.0,4469.0,4619.0,4730.0,4830.0,4948.0,5077.0,5145.0,5244.0,5338.0,5397.0,5444.0,5539.0,5611.0,5646.0
unfilled_spots,3710.0,248.0,84.0,19.0,5.0,6.0,91.0,257.0,545.0,874.0,1208.0,1420.0,1694.0,1964.0,2104.0,2310.0,2486.0,2619.0,2789.0,2865.0,2976.0,3066.0,3184.0,3252.0,3354.0,3401.0,3472.0,3546.0,3619.0,3689.0
