Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,2732.0,1047.0,1034.0,1001.0,1022.0,1144.0,1437.0,1717.0,1888.0,2115.0,2259.0,2423.0
unmatched_applicants,2709.0,1033.0,1027.0,1008.0,1024.0,1165.0,1462.0,1695.0,1928.0,2112.0,2285.0,2426.0
unmatched_applicants,2686.0,1027.0,1028.0,1002.0,1012.0,1159.0,1413.0,1708.0,1920.0,2082.0,2267.0,2429.0
unmatched_applicants,2729.0,1070.0,1029.0,1009.0,1031.0,1166.0,1436.0,1706.0,1903.0,2135.0,2294.0,2411.0
unmatched_applicants,2732.0,1033.0,1029.0,1007.0,1016.0,1138.0,1416.0,1683.0,1955.0,2112.0,2255.0,2408.0
unmatched_applicants,2732.0,1037.0,1024.0,1000.0,1003.0,1192.0,1405.0,1692.0,1919.0,2102.0,2285.0,2419.0
unmatched_applicants,2733.0,1036.0,1022.0,1005.0,1035.0,1170.0,1438.0,1687.0,1936.0,2109.0,2280.0,2382.0
unmatched_applicants,2736.0,1068.0,1040.0,1002.0,1017.0,1145.0,1447.0,1681.0,1907.0,2117.0,2286.0,2413.0
unmatched_applicants,2737.0,1038.0,1021.0,1012.0,1011.0,1173.0,1444.0,1694.0,1925.0,2114.0,2273.0,2399.0
unmatched_applicants,2721.0,1058.0,1031.0,1000.0,1007.0,1195.0,1429.0,1718.0,1907.0,2100.0,2274.0,2425.0
unfilled_spots,1734.0,49.0,36.0,3.0,24.0,146.0,439.0,719.0,890.0,1117.0,1261.0,1425.0
unfilled_spots,1711.0,35.0,29.0,10.0,26.0,167.0,464.0,697.0,930.0,1114.0,1287.0,1428.0
unfilled_spots,1688.0,29.0,30.0,4.0,14.0,161.0,415.0,710.0,922.0,1084.0,1269.0,1431.0
unfilled_spots,1731.0,72.0,31.0,11.0,33.0,168.0,438.0,708.0,905.0,1137.0,1296.0,1413.0
unfilled_spots,1734.0,35.0,31.0,9.0,18.0,140.0,418.0,685.0,957.0,1114.0,1257.0,1410.0
unfilled_spots,1734.0,39.0,26.0,2.0,5.0,194.0,407.0,694.0,921.0,1104.0,1287.0,1421.0
unfilled_spots,1735.0,38.0,24.0,7.0,37.0,172.0,440.0,689.0,938.0,1111.0,1282.0,1384.0
unfilled_spots,1738.0,70.0,42.0,4.0,19.0,147.0,449.0,683.0,909.0,1119.0,1288.0,1415.0
unfilled_spots,1739.0,40.0,23.0,14.0,13.0,175.0,446.0,696.0,927.0,1116.0,1275.0,1401.0
unfilled_spots,1723.0,60.0,33.0,2.0,9.0,197.0,431.0,720.0,909.0,1102.0,1276.0,1427.0
reviews_per_program,223.888,223.888,223.888,211.64,112.292,80.504,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,217.392,108.332,80.476,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,210.844,114.0,81.144,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,212.016,112.88,80.532,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,213.672,112.428,79.96,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,214.436,115.224,81.2,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,214.088,113.532,81.668,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,214.5,110.728,81.652,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,216.172,116.448,81.168,95.952,111.944,127.936,143.928,159.92,175.912
reviews_per_program,223.888,223.888,223.888,213.172,104.716,81.58,95.952,111.944,127.936,143.928,159.92,175.912
pct_interview_given_signal,0.0,1.0120060030015008,1.0066283141570784,0.9995831248957813,0.9112681340670336,0.7500750375187594,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0110055027513758,1.0083791895947973,1.000333500083375,0.9141445722861431,0.7502751375687844,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0110055027513758,1.0076288144072036,0.9983324995831249,0.9129564782391195,0.7498749374687343,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0102551275637819,1.006753376688344,0.9989994997498749,0.9166458229114557,0.7503251625812907,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0140070035017508,1.0066283141570784,0.9998332499583125,0.9139569784892446,0.7503751875937968,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.012256128064032,1.006753376688344,0.9989161247290311,0.913144072036018,0.7501250625312657,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0110055027513758,1.0070035017508754,0.9985826246456562,0.910767883941971,0.7500250125062531,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0090045022511256,1.0063781890945473,0.9999166249791562,0.9113931965982992,0.7499749874937469,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0110055027513758,1.006128064032016,1.000333500083375,0.912831415707854,0.7501750875437719,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_signal,0.0,1.0107553776888445,1.0070035017508754,1.0006670001667501,0.9173336668334167,0.7498749374687343,0.6253126563281641,0.535982276852712,0.46898449224612304,0.41687510421877605,0.3751875937968984,0.34107963072445313
pct_interview_given_nosignal,0.267991138426356,0.2107592257667295,0.14488494247123562,0.0684660512074219,0.010680340170085043,0.00016675004168751042,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21083618732443143,0.14459312989828246,0.06826140342898722,0.00952976488244122,5.558334722917014e-05,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21083618732443143,0.14471819242954811,0.06880713083814635,0.010005002501250625,0.0002779167361458507,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.2108939084927079,0.14486409871602468,0.06862522170175997,0.008529264632316158,2.779167361458507e-05,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21060530265132565,0.14488494247123562,0.068397835281277,0.0096048024012006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21073998537730404,0.14486409871602468,0.06864796034380827,0.009929964982491246,0.00013895836807292536,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21083618732443143,0.1448224112056028,0.06873891491200146,0.010880440220110055,0.0001945417153020955,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21099011043983532,0.1449266299816575,0.06837509663922871,0.01063031515757879,0.00022233338891668056,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21083618732443143,0.14496831749207936,0.06826140342898722,0.010055027513756878,0.00011116669445834028,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.267991138426356,0.21085542771385693,0.1448224112056028,0.06817044886079403,0.008254127063531767,0.0002779167361458507,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_interview_given_application,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356,0.267991138426356
pct_of_app_match_via_signal_given_matched,0.0,0.9898339545916638,0.9996626180836707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9895446880269815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9902389767754964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9887295081967213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9902192242833052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9885173927727119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9915597569209993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9928327645051195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
