Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
unmatched_applicants,4231.0,2141.0,2031.0,1997.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1989.0,2015.0,2037.0,2100.0,2182.0,2224.0,2375.0,2492.0,2645.0,2725.0,2898.0,3010.0,3104.0,3217.0,3281.0,3415.0,3511.0,3587.0,3679.0,3847.0,3931.0,3989.0,4074.0,4142.0
unmatched_applicants,4193.0,2167.0,2036.0,2014.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,2002.0,1986.0,2032.0,2093.0,2166.0,2248.0,2412.0,2489.0,2606.0,2739.0,2878.0,2998.0,3123.0,3194.0,3323.0,3393.0,3513.0,3605.0,3704.0,3829.0,3887.0,3964.0,4062.0,4132.0
unmatched_applicants,4197.0,2132.0,2039.0,2002.0,1984.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1980.0,2000.0,2038.0,2095.0,2160.0,2284.0,2392.0,2495.0,2622.0,2738.0,2848.0,2991.0,3086.0,3218.0,3281.0,3435.0,3492.0,3593.0,3717.0,3816.0,3894.0,3980.0,4041.0,4142.0
unmatched_applicants,4201.0,2169.0,2044.0,1989.0,1981.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1992.0,2004.0,2055.0,2133.0,2134.0,2315.0,2390.0,2506.0,2693.0,2745.0,2850.0,2970.0,3112.0,3206.0,3336.0,3421.0,3520.0,3613.0,3753.0,3813.0,3895.0,3986.0,4060.0,4153.0
unmatched_applicants,4208.0,2174.0,2046.0,2004.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,2009.0,2062.0,2075.0,2179.0,2261.0,2369.0,2477.0,2574.0,2754.0,2862.0,3007.0,3083.0,3200.0,3331.0,3430.0,3518.0,3642.0,3734.0,3747.0,3887.0,3969.0,4049.0,4143.0
unmatched_applicants,4201.0,2151.0,2035.0,2004.0,1986.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,2008.0,2028.0,2080.0,2125.0,2270.0,2373.0,2542.0,2569.0,2734.0,2871.0,2950.0,3088.0,3234.0,3320.0,3444.0,3522.0,3652.0,3741.0,3808.0,3893.0,3963.0,4033.0,4125.0
unmatched_applicants,4216.0,2181.0,2048.0,2000.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1980.0,1983.0,2005.0,2030.0,2116.0,2188.0,2296.0,2407.0,2514.0,2634.0,2749.0,2857.0,2978.0,3086.0,3189.0,3347.0,3395.0,3514.0,3645.0,3720.0,3845.0,3879.0,4002.0,4027.0,4130.0
unmatched_applicants,4225.0,2160.0,2040.0,1998.0,1981.0,1981.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1982.0,2009.0,2029.0,2111.0,2199.0,2276.0,2352.0,2542.0,2582.0,2722.0,2861.0,2995.0,3106.0,3193.0,3327.0,3409.0,3513.0,3633.0,3746.0,3783.0,3899.0,3970.0,4054.0,4094.0
unmatched_applicants,4195.0,2159.0,2030.0,2009.0,1984.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1994.0,1990.0,2049.0,2111.0,2172.0,2251.0,2385.0,2532.0,2619.0,2758.0,2887.0,3019.0,3117.0,3209.0,3325.0,3443.0,3508.0,3661.0,3705.0,3817.0,3888.0,4008.0,4047.0,4133.0
unmatched_applicants,4183.0,2174.0,2044.0,1998.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,2014.0,2059.0,2100.0,2182.0,2279.0,2394.0,2462.0,2594.0,2687.0,2838.0,2936.0,3115.0,3195.0,3330.0,3426.0,3501.0,3614.0,3713.0,3819.0,3902.0,3978.0,4053.0,4133.0
unfilled_spots,2251.0,161.0,51.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,57.0,120.0,202.0,244.0,395.0,512.0,665.0,745.0,918.0,1030.0,1124.0,1237.0,1301.0,1435.0,1531.0,1607.0,1699.0,1867.0,1951.0,2009.0,2094.0,2162.0
unfilled_spots,2213.0,187.0,56.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,6.0,52.0,113.0,186.0,268.0,432.0,509.0,626.0,759.0,898.0,1018.0,1143.0,1214.0,1343.0,1413.0,1533.0,1625.0,1724.0,1849.0,1907.0,1984.0,2082.0,2152.0
unfilled_spots,2217.0,152.0,59.0,22.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,58.0,115.0,180.0,304.0,412.0,515.0,642.0,758.0,868.0,1011.0,1106.0,1238.0,1301.0,1455.0,1512.0,1613.0,1737.0,1836.0,1914.0,2000.0,2061.0,2162.0
unfilled_spots,2221.0,189.0,64.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,75.0,153.0,154.0,335.0,410.0,526.0,713.0,765.0,870.0,990.0,1132.0,1226.0,1356.0,1441.0,1540.0,1633.0,1773.0,1833.0,1915.0,2006.0,2080.0,2173.0
unfilled_spots,2228.0,194.0,66.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,82.0,95.0,199.0,281.0,389.0,497.0,594.0,774.0,882.0,1027.0,1103.0,1220.0,1351.0,1450.0,1538.0,1662.0,1754.0,1767.0,1907.0,1989.0,2069.0,2163.0
unfilled_spots,2221.0,171.0,55.0,24.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,48.0,100.0,145.0,290.0,393.0,562.0,589.0,754.0,891.0,970.0,1108.0,1254.0,1340.0,1464.0,1542.0,1672.0,1761.0,1828.0,1913.0,1983.0,2053.0,2145.0
unfilled_spots,2236.0,201.0,68.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,25.0,50.0,136.0,208.0,316.0,427.0,534.0,654.0,769.0,877.0,998.0,1106.0,1209.0,1367.0,1415.0,1534.0,1665.0,1740.0,1865.0,1899.0,2022.0,2047.0,2150.0
