Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,1053.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,851.0,847.0,871.0,881.0,920.0,962.0,979.0,1022.0
unmatched_applicants,1044.0,846.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,854.0,862.0,905.0,903.0,960.0,989.0,1023.0
unmatched_applicants,1046.0,847.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,858.0,856.0,872.0,906.0,966.0,975.0,1009.0
unmatched_applicants,1041.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,850.0,860.0,883.0,910.0,939.0,986.0,1011.0
unmatched_applicants,1051.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,853.0,898.0,908.0,940.0,988.0,1013.0
unmatched_applicants,1047.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,853.0,889.0,907.0,944.0,1000.0,1002.0
unmatched_applicants,1047.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,850.0,855.0,858.0,881.0,911.0,943.0,977.0,1027.0
unmatched_applicants,1039.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,856.0,860.0,887.0,923.0,949.0,982.0,1029.0
unmatched_applicants,1055.0,847.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,851.0,846.0,886.0,904.0,921.0,940.0,966.0,1006.0
unmatched_applicants,1040.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,851.0,857.0,888.0,914.0,959.0,983.0,1008.0
unfilled_spots,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,27.0,37.0,76.0,118.0,135.0,178.0
unfilled_spots,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,18.0,61.0,59.0,116.0,145.0,179.0
unfilled_spots,202.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,28.0,62.0,122.0,131.0,165.0
unfilled_spots,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,16.0,39.0,66.0,95.0,142.0,167.0
unfilled_spots,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,54.0,64.0,96.0,144.0,169.0
unfilled_spots,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,45.0,63.0,100.0,156.0,158.0
unfilled_spots,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,14.0,37.0,67.0,99.0,133.0,183.0
unfilled_spots,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,43.0,79.0,105.0,138.0,185.0
unfilled_spots,211.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,42.0,60.0,77.0,96.0,122.0,162.0
unfilled_spots,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,44.0,70.0,115.0,139.0,164.0
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,180.27044025157232,148.44654088050314,94.25786163522012,90.64779874213836,101.20754716981132,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,183.93710691823898,145.41509433962264,105.12578616352201,93.14465408805032,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,180.66666666666666,147.83018867924528,103.0377358490566,92.44654088050315,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,182.1761006289308,144.7987421383648,100.0754716981132,91.8993710691824,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,182.57861635220127,151.23270440251574,97.22641509433963,91.19496855345912,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,185.73584905660377,140.71698113207546,100.94339622641509,90.63522012578616,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,184.77358490566039,145.8930817610063,98.25157232704403,91.36477987421384,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,181.22641509433961,142.76729559748426,100.49056603773585,91.32704402515724,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
reviews_per_program,189.88679245283018,189.88679245283018,189.88679245283018,189.88679245283018,188.9937106918239,182.54088050314465,141.8427672955975,100.81132075471699,91.9622641509434,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546
