Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,1016.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,970.0,977.0,981.0,983.0,983.0,994.0,995.0,1003.0
unmatched_applicants,1013.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,973.0,985.0,981.0,986.0,989.0,995.0,999.0
unmatched_applicants,1015.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,968.0,970.0,974.0,981.0,984.0,985.0,994.0,994.0,1002.0
unmatched_applicants,1017.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,970.0,985.0,981.0,984.0,989.0,992.0,1007.0
unmatched_applicants,1015.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,975.0,976.0,980.0,986.0,987.0,1001.0,1004.0
unmatched_applicants,1017.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,974.0,976.0,975.0,980.0,989.0,994.0,997.0,1004.0
unmatched_applicants,1011.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,970.0,968.0,970.0,984.0,982.0,985.0,986.0,996.0,1002.0
unmatched_applicants,1013.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,977.0,981.0,988.0,997.0,993.0,1001.0
unmatched_applicants,1014.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,968.0,968.0,968.0,981.0,987.0,983.0,994.0,995.0,1001.0
unmatched_applicants,1018.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,974.0,974.0,979.0,980.0,985.0,994.0,989.0,1000.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,13.0,15.0,15.0,26.0,27.0,35.0
unfilled_spots,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,13.0,18.0,21.0,27.0,31.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,13.0,16.0,17.0,26.0,26.0,34.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,13.0,16.0,21.0,24.0,39.0
