Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,2463.0,998.0,1020.0,1002.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1018.0,1087.0,1180.0,1243.0,1302.0,1438.0,1561.0,1638.0,1724.0,1797.0,1884.0,1951.0,1988.0,2054.0,2142.0,2182.0,2231.0,2278.0,2343.0
unmatched_applicants,2446.0,998.0,1003.0,1001.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1002.0,1020.0,1067.0,1135.0,1215.0,1303.0,1443.0,1559.0,1651.0,1722.0,1773.0,1820.0,1957.0,2000.0,2063.0,2141.0,2187.0,2217.0,2278.0,2333.0
unmatched_applicants,2481.0,998.0,1006.0,1008.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,999.0,999.0,1033.0,1077.0,1144.0,1239.0,1328.0,1464.0,1486.0,1586.0,1693.0,1792.0,1869.0,1936.0,2013.0,2035.0,2118.0,2189.0,2247.0,2297.0,2363.0
unmatched_applicants,2457.0,998.0,1009.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1029.0,1081.0,1126.0,1258.0,1350.0,1429.0,1573.0,1636.0,1676.0,1800.0,1866.0,1893.0,1995.0,2078.0,2136.0,2179.0,2207.0,2302.0,2330.0
unmatched_applicants,2467.0,998.0,1003.0,1007.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1026.0,1081.0,1138.0,1248.0,1350.0,1461.0,1562.0,1595.0,1709.0,1817.0,1858.0,1929.0,2019.0,2060.0,2143.0,2165.0,2214.0,2292.0,2339.0
unmatched_applicants,2473.0,998.0,1011.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1013.0,1030.0,1076.0,1121.0,1251.0,1311.0,1458.0,1526.0,1617.0,1739.0,1794.0,1855.0,1927.0,2030.0,2071.0,2126.0,2199.0,2222.0,2278.0,2330.0
unmatched_applicants,2448.0,998.0,1010.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1020.0,1085.0,1178.0,1246.0,1342.0,1426.0,1524.0,1608.0,1718.0,1794.0,1863.0,1958.0,2007.0,2080.0,2118.0,2186.0,2235.0,2278.0,2342.0
unmatched_applicants,2466.0,998.0,1002.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1038.0,1072.0,1162.0,1276.0,1347.0,1444.0,1553.0,1631.0,1714.0,1749.0,1878.0,1950.0,2013.0,2063.0,2138.0,2170.0,2221.0,2277.0,2358.0
unmatched_applicants,2464.0,998.0,998.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1004.0,1019.0,1071.0,1150.0,1255.0,1354.0,1448.0,1534.0,1620.0,1719.0,1784.0,1890.0,1925.0,2001.0,2042.0,2131.0,2198.0,2253.0,2271.0,2319.0
unmatched_applicants,2436.0,998.0,1006.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1016.0,1077.0,1149.0,1260.0,1300.0,1436.0,1527.0,1637.0,1688.0,1800.0,1868.0,1940.0,2025.0,2073.0,2075.0,2194.0,2245.0,2298.0,2335.0
unfilled_spots,1465.0,0.0,22.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,89.0,182.0,245.0,304.0,440.0,563.0,640.0,726.0,799.0,886.0,953.0,990.0,1056.0,1144.0,1184.0,1233.0,1280.0,1345.0
