Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,5591.0,4648.0,4648.0,4648.0,4648.0,4660.0,4677.0,4715.0,4803.0,4835.0,4925.0,4999.0,5036.0,5117.0,5156.0,5218.0,5260.0,5292.0,5330.0,5342.0,5378.0,5381.0,5419.0,5438.0,5462.0,5475.0,5495.0,5501.0,5518.0,5529.0,5548.0,5561.0
unmatched_applicants,5596.0,4648.0,4648.0,4648.0,4648.0,4650.0,4677.0,4720.0,4793.0,4854.0,4916.0,4993.0,5067.0,5124.0,5161.0,5203.0,5250.0,5286.0,5318.0,5349.0,5381.0,5413.0,5418.0,5443.0,5459.0,5468.0,5503.0,5520.0,5524.0,5542.0,5546.0,5570.0
unmatched_applicants,5594.0,4648.0,4648.0,4648.0,4648.0,4654.0,4695.0,4727.0,4783.0,4851.0,4931.0,5004.0,5074.0,5132.0,5150.0,5208.0,5251.0,5290.0,5299.0,5348.0,5356.0,5377.0,5423.0,5444.0,5458.0,5469.0,5489.0,5499.0,5526.0,5530.0,5549.0,5565.0
unmatched_applicants,5601.0,4648.0,4648.0,4648.0,4648.0,4648.0,4682.0,4722.0,4797.0,4851.0,4942.0,5013.0,5057.0,5128.0,5190.0,5211.0,5252.0,5264.0,5324.0,5352.0,5369.0,5397.0,5439.0,5439.0,5451.0,5470.0,5495.0,5506.0,5523.0,5532.0,5553.0,5551.0
unmatched_applicants,5600.0,4648.0,4648.0,4648.0,4648.0,4654.0,4681.0,4717.0,4787.0,4870.0,4921.0,4992.0,5054.0,5111.0,5158.0,5219.0,5241.0,5273.0,5320.0,5342.0,5371.0,5401.0,5423.0,5454.0,5454.0,5477.0,5492.0,5505.0,5524.0,5541.0,5555.0,5563.0
unmatched_applicants,5595.0,4648.0,4648.0,4648.0,4648.0,4648.0,4683.0,4730.0,4799.0,4871.0,4929.0,5005.0,5063.0,5116.0,5163.0,5206.0,5253.0,5294.0,5316.0,5343.0,5377.0,5389.0,5420.0,5440.0,5458.0,5490.0,5495.0,5512.0,5514.0,5529.0,5552.0,5561.0
unmatched_applicants,5597.0,4648.0,4648.0,4648.0,4648.0,4661.0,4679.0,4734.0,4786.0,4853.0,4926.0,5018.0,5039.0,5106.0,5150.0,5222.0,5241.0,5295.0,5304.0,5352.0,5362.0,5390.0,5423.0,5437.0,5463.0,5470.0,5485.0,5506.0,5525.0,5532.0,5556.0,5573.0
unmatched_applicants,5590.0,4648.0,4648.0,4648.0,4648.0,4648.0,4678.0,4741.0,4806.0,4865.0,4931.0,4993.0,5064.0,5118.0,5173.0,5202.0,5254.0,5283.0,5323.0,5339.0,5376.0,5382.0,5418.0,5428.0,5451.0,5483.0,5504.0,5515.0,5519.0,5524.0,5543.0,5557.0
unmatched_applicants,5604.0,4648.0,4648.0,4648.0,4649.0,4653.0,4663.0,4714.0,4793.0,4870.0,4930.0,5013.0,5063.0,5105.0,5169.0,5225.0,5236.0,5294.0,5312.0,5357.0,5365.0,5398.0,5441.0,5430.0,5462.0,5472.0,5506.0,5516.0,5530.0,5539.0,5547.0,5554.0
unmatched_applicants,5596.0,4648.0,4648.0,4648.0,4649.0,4663.0,4672.0,4708.0,4786.0,4866.0,4945.0,5006.0,5059.0,5127.0,5165.0,5221.0,5229.0,5280.0,5316.0,5363.0,5369.0,5409.0,5425.0,5434.0,5452.0,5489.0,5484.0,5499.0,5520.0,5534.0,5555.0,5557.0
unfilled_spots,943.0,0.0,0.0,0.0,0.0,12.0,29.0,67.0,155.0,187.0,277.0,351.0,388.0,469.0,508.0,570.0,612.0,644.0,682.0,694.0,730.0,733.0,771.0,790.0,814.0,827.0,847.0,853.0,870.0,881.0,900.0,913.0
unfilled_spots,948.0,0.0,0.0,0.0,0.0,2.0,29.0,72.0,145.0,206.0,268.0,345.0,419.0,476.0,513.0,555.0,602.0,638.0,670.0,701.0,733.0,765.0,770.0,795.0,811.0,820.0,855.0,872.0,876.0,894.0,898.0,922.0
unfilled_spots,946.0,0.0,0.0,0.0,0.0,6.0,47.0,79.0,135.0,203.0,283.0,356.0,426.0,484.0,502.0,560.0,603.0,642.0,651.0,700.0,708.0,729.0,775.0,796.0,810.0,821.0,841.0,851.0,878.0,882.0,901.0,917.0
unfilled_spots,953.0,0.0,0.0,0.0,0.0,0.0,34.0,74.0,149.0,203.0,294.0,365.0,409.0,480.0,542.0,563.0,604.0,616.0,676.0,704.0,721.0,749.0,791.0,791.0,803.0,822.0,847.0,858.0,875.0,884.0,905.0,903.0
unfilled_spots,952.0,0.0,0.0,0.0,0.0,6.0,33.0,69.0,139.0,222.0,273.0,344.0,406.0,463.0,510.0,571.0,593.0,625.0,672.0,694.0,723.0,753.0,775.0,806.0,806.0,829.0,844.0,857.0,876.0,893.0,907.0,915.0
unfilled_spots,947.0,0.0,0.0,0.0,0.0,0.0,35.0,82.0,151.0,223.0,281.0,357.0,415.0,468.0,515.0,558.0,605.0,646.0,668.0,695.0,729.0,741.0,772.0,792.0,810.0,842.0,847.0,864.0,866.0,881.0,904.0,913.0
unfilled_spots,949.0,0.0,0.0,0.0,0.0,13.0,31.0,86.0,138.0,205.0,278.0,370.0,391.0,458.0,502.0,574.0,593.0,647.0,656.0,704.0,714.0,742.0,775.0,789.0,815.0,822.0,837.0,858.0,877.0,884.0,908.0,925.0
unfilled_spots,942.0,0.0,0.0,0.0,0.0,0.0,30.0,93.0,158.0,217.0,283.0,345.0,416.0,470.0,525.0,554.0,606.0,635.0,675.0,691.0,728.0,734.0,770.0,780.0,803.0,835.0,856.0,867.0,871.0,876.0,895.0,909.0
unfilled_spots,956.0,0.0,0.0,0.0,1.0,5.0,15.0,66.0,145.0,222.0,282.0,365.0,415.0,457.0,521.0,577.0,588.0,646.0,664.0,709.0,717.0,750.0,793.0,782.0,814.0,824.0,858.0,868.0,882.0,891.0,899.0,906.0
unfilled_spots,948.0,0.0,0.0,0.0,1.0,15.0,24.0,60.0,138.0,218.0,297.0,358.0,411.0,479.0,517.0,573.0,581.0,632.0,668.0,715.0,721.0,761.0,777.0,786.0,804.0,841.0,836.0,851.0,872.0,886.0,907.0,909.0
reviews_per_program,616.3404255319149,601.9148936170212,73.02127659574468,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426,561.9574468085107
reviews_per_program,616.3404255319149,609.2613981762918,71.34346504559271,56.066869300911854,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426,561.9574468085107
reviews_per_program,616.3404255319149,594.6990881458967,61.04255319148936,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426,561.9574468085107
reviews_per_program,616.3404255319149,601.790273556231,61.07598784194529,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426,561.9574468085107
reviews_per_program,616.3404255319149,607.1215805471124,71.68996960486322,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426,561.9574468085107
reviews_per_program,616.3404255319149,609.209726443769,75.03343465045593,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426,561.9574468085107
