Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,13215.0,6220.0,6193.0,6190.0,6190.0,6190.0,6190.0,6202.0,6290.0,6630.0,7163.0,7796.0,8405.0,8888.0,9460.0,9893.0,10310.0,10589.0,10916.0,11271.0,11495.0,11727.0,11969.0,12183.0,12401.0,12585.0,12745.0,12912.0,13020.0,13152.0
unmatched_applicants,13212.0,6222.0,6196.0,6190.0,6190.0,6190.0,6190.0,6193.0,6265.0,6637.0,7218.0,7828.0,8387.0,8936.0,9318.0,9818.0,10206.0,10610.0,10934.0,11228.0,11485.0,11800.0,11984.0,12193.0,12312.0,12564.0,12733.0,12850.0,13044.0,13191.0
unmatched_applicants,13291.0,6228.0,6191.0,6190.0,6190.0,6190.0,6190.0,6207.0,6274.0,6670.0,7176.0,7848.0,8297.0,8930.0,9418.0,9904.0,10301.0,10622.0,10893.0,11183.0,11480.0,11754.0,11906.0,12202.0,12363.0,12547.0,12792.0,12847.0,13002.0,13119.0
unmatched_applicants,13274.0,6232.0,6197.0,6190.0,6190.0,6190.0,6190.0,6190.0,6250.0,6559.0,7207.0,7760.0,8352.0,8911.0,9361.0,9804.0,10307.0,10628.0,10935.0,11218.0,11490.0,11754.0,11930.0,12204.0,12365.0,12578.0,12771.0,12876.0,13020.0,13189.0
unmatched_applicants,13245.0,6225.0,6194.0,6190.0,6190.0,6190.0,6190.0,6206.0,6265.0,6669.0,7173.0,7790.0,8413.0,8905.0,9465.0,9886.0,10284.0,10651.0,10969.0,11183.0,11505.0,11713.0,11980.0,12233.0,12340.0,12528.0,12701.0,12840.0,13050.0,13140.0
unmatched_applicants,13267.0,6229.0,6191.0,6190.0,6190.0,6190.0,6190.0,6192.0,6334.0,6630.0,7170.0,7743.0,8298.0,8962.0,9444.0,9859.0,10327.0,10557.0,10919.0,11270.0,11511.0,11749.0,11996.0,12176.0,12417.0,12555.0,12721.0,12851.0,13028.0,13189.0
unmatched_applicants,13308.0,6229.0,6191.0,6190.0,6190.0,6190.0,6190.0,6203.0,6332.0,6592.0,7162.0,7841.0,8330.0,8883.0,9407.0,9874.0,10203.0,10591.0,10927.0,11229.0,11526.0,11709.0,11947.0,12185.0,12420.0,12491.0,12725.0,12879.0,12996.0,13145.0
unmatched_applicants,13290.0,6206.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6283.0,6669.0,7189.0,7799.0,8307.0,8889.0,9367.0,9851.0,10206.0,10581.0,10967.0,11249.0,11508.0,11751.0,12033.0,12170.0,12368.0,12568.0,12758.0,12876.0,13020.0,13153.0
unmatched_applicants,13240.0,6233.0,6195.0,6190.0,6190.0,6190.0,6190.0,6200.0,6288.0,6620.0,7116.0,7732.0,8309.0,8849.0,9339.0,9893.0,10238.0,10678.0,10874.0,11210.0,11473.0,11736.0,11957.0,12156.0,12412.0,12567.0,12729.0,12854.0,13009.0,13170.0
unmatched_applicants,13265.0,6232.0,6194.0,6190.0,6190.0,6190.0,6190.0,6195.0,6299.0,6511.0,7115.0,7803.0,8344.0,8923.0,9352.0,9915.0,10255.0,10618.0,10930.0,11184.0,11470.0,11770.0,12012.0,12188.0,12355.0,12520.0,12733.0,12915.0,13045.0,13099.0
