Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,281.0,247.0,248.0,247.0,247.0,250.0,254.0,258.0,259.0,263.0,267.0,268.0,269.0,273.0,275.0,276.0,275.0,279.0,279.0
unmatched_applicants,280.0,248.0,247.0,248.0,247.0,250.0,253.0,259.0,258.0,265.0,265.0,270.0,269.0,271.0,271.0,275.0,279.0,278.0,281.0
unmatched_applicants,281.0,247.0,247.0,247.0,247.0,251.0,252.0,261.0,261.0,262.0,267.0,267.0,270.0,270.0,274.0,275.0,277.0,279.0,279.0
unmatched_applicants,281.0,247.0,247.0,247.0,248.0,254.0,254.0,257.0,264.0,264.0,267.0,265.0,271.0,273.0,276.0,276.0,278.0,279.0,279.0
unmatched_applicants,283.0,247.0,247.0,247.0,249.0,249.0,256.0,258.0,260.0,262.0,266.0,266.0,269.0,274.0,275.0,278.0,277.0,279.0,279.0
unmatched_applicants,280.0,247.0,247.0,247.0,250.0,252.0,254.0,260.0,261.0,265.0,265.0,270.0,273.0,274.0,273.0,276.0,276.0,276.0,281.0
unmatched_applicants,280.0,247.0,247.0,247.0,248.0,254.0,254.0,256.0,261.0,262.0,263.0,269.0,272.0,272.0,275.0,274.0,275.0,278.0,279.0
unmatched_applicants,280.0,247.0,247.0,248.0,249.0,250.0,252.0,258.0,261.0,264.0,265.0,268.0,271.0,270.0,274.0,275.0,277.0,275.0,280.0
unmatched_applicants,280.0,247.0,247.0,247.0,248.0,252.0,257.0,253.0,258.0,263.0,267.0,267.0,271.0,271.0,274.0,274.0,277.0,279.0,279.0
unmatched_applicants,279.0,247.0,247.0,247.0,250.0,249.0,256.0,254.0,261.0,263.0,266.0,270.0,272.0,270.0,272.0,275.0,276.0,278.0,278.0
unfilled_spots,34.0,0.0,1.0,0.0,0.0,3.0,7.0,11.0,12.0,16.0,20.0,21.0,22.0,26.0,28.0,29.0,28.0,32.0,32.0
unfilled_spots,33.0,1.0,0.0,1.0,0.0,3.0,6.0,12.0,11.0,18.0,18.0,23.0,22.0,24.0,24.0,28.0,32.0,31.0,34.0
