Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,513.0,207.0,209.0,204.0,211.0,234.0,261.0,292.0,320.0,346.0,356.0,375.0,394.0,410.0,421.0,430.0,445.0,451.0,463.0,464.0,469.0,481.0,480.0,488.0,487.0,492.0,495.0,503.0,510.0
unmatched_applicants,514.0,217.0,212.0,205.0,207.0,219.0,269.0,297.0,311.0,336.0,360.0,388.0,394.0,407.0,417.0,426.0,438.0,447.0,459.0,464.0,473.0,475.0,479.0,485.0,491.0,494.0,501.0,502.0,503.0
unmatched_applicants,518.0,206.0,206.0,204.0,211.0,231.0,262.0,288.0,325.0,354.0,359.0,383.0,394.0,413.0,419.0,433.0,441.0,449.0,450.0,466.0,470.0,480.0,478.0,481.0,485.0,496.0,499.0,497.0,502.0
unmatched_applicants,517.0,204.0,204.0,209.0,211.0,217.0,259.0,284.0,318.0,333.0,371.0,387.0,391.0,407.0,425.0,431.0,441.0,447.0,455.0,465.0,466.0,477.0,482.0,487.0,494.0,493.0,504.0,502.0,505.0
unmatched_applicants,514.0,206.0,206.0,205.0,210.0,222.0,273.0,296.0,316.0,333.0,366.0,373.0,392.0,407.0,417.0,428.0,443.0,445.0,453.0,466.0,473.0,468.0,487.0,481.0,487.0,494.0,496.0,502.0,507.0
unmatched_applicants,516.0,218.0,206.0,204.0,204.0,232.0,267.0,281.0,321.0,339.0,367.0,380.0,388.0,411.0,423.0,429.0,446.0,448.0,459.0,464.0,470.0,476.0,486.0,484.0,489.0,501.0,496.0,506.0,506.0
unmatched_applicants,511.0,208.0,207.0,206.0,214.0,239.0,261.0,287.0,322.0,347.0,354.0,375.0,395.0,413.0,424.0,434.0,448.0,445.0,445.0,464.0,470.0,472.0,487.0,482.0,492.0,493.0,502.0,508.0,510.0
unmatched_applicants,519.0,208.0,205.0,205.0,205.0,233.0,261.0,281.0,315.0,345.0,357.0,380.0,395.0,408.0,424.0,426.0,447.0,452.0,455.0,471.0,466.0,476.0,480.0,484.0,490.0,495.0,500.0,502.0,508.0
unmatched_applicants,517.0,204.0,205.0,204.0,208.0,241.0,259.0,298.0,321.0,348.0,365.0,377.0,394.0,408.0,420.0,430.0,443.0,449.0,459.0,466.0,471.0,475.0,476.0,482.0,491.0,495.0,495.0,502.0,501.0
unmatched_applicants,519.0,204.0,204.0,204.0,217.0,229.0,246.0,295.0,330.0,344.0,360.0,381.0,403.0,405.0,426.0,421.0,435.0,447.0,449.0,461.0,463.0,480.0,476.0,486.0,491.0,498.0,504.0,507.0,508.0
unfilled_spots,309.0,3.0,5.0,0.0,7.0,30.0,57.0,88.0,116.0,142.0,152.0,171.0,190.0,206.0,217.0,226.0,241.0,247.0,259.0,260.0,265.0,277.0,276.0,284.0,283.0,288.0,291.0,299.0,306.0
unfilled_spots,310.0,13.0,8.0,1.0,3.0,15.0,65.0,93.0,107.0,132.0,156.0,184.0,190.0,203.0,213.0,222.0,234.0,243.0,255.0,260.0,269.0,271.0,275.0,281.0,287.0,290.0,297.0,298.0,299.0
unfilled_spots,314.0,2.0,2.0,0.0,7.0,27.0,58.0,84.0,121.0,150.0,155.0,179.0,190.0,209.0,215.0,229.0,237.0,245.0,246.0,262.0,266.0,276.0,274.0,277.0,281.0,292.0,295.0,293.0,298.0
unfilled_spots,313.0,0.0,0.0,5.0,7.0,13.0,55.0,80.0,114.0,129.0,167.0,183.0,187.0,203.0,221.0,227.0,237.0,243.0,251.0,261.0,262.0,273.0,278.0,283.0,290.0,289.0,300.0,298.0,301.0
unfilled_spots,310.0,2.0,2.0,1.0,6.0,18.0,69.0,92.0,112.0,129.0,162.0,169.0,188.0,203.0,213.0,224.0,239.0,241.0,249.0,262.0,269.0,264.0,283.0,277.0,283.0,290.0,292.0,298.0,303.0
unfilled_spots,312.0,14.0,2.0,0.0,0.0,28.0,63.0,77.0,117.0,135.0,163.0,176.0,184.0,207.0,219.0,225.0,242.0,244.0,255.0,260.0,266.0,272.0,282.0,280.0,285.0,297.0,292.0,302.0,302.0
unfilled_spots,307.0,4.0,3.0,2.0,10.0,35.0,57.0,83.0,118.0,143.0,150.0,171.0,191.0,209.0,220.0,230.0,244.0,241.0,241.0,260.0,266.0,268.0,283.0,278.0,288.0,289.0,298.0,304.0,306.0
unfilled_spots,315.0,4.0,1.0,1.0,1.0,29.0,57.0,77.0,111.0,141.0,153.0,176.0,191.0,204.0,220.0,222.0,243.0,248.0,251.0,267.0,262.0,272.0,276.0,280.0,286.0,291.0,296.0,298.0,304.0
unfilled_spots,313.0,0.0,1.0,0.0,4.0,37.0,55.0,94.0,117.0,144.0,161.0,173.0,190.0,204.0,216.0,226.0,239.0,245.0,255.0,262.0,267.0,271.0,272.0,278.0,287.0,291.0,291.0,298.0,297.0
unfilled_spots,315.0,0.0,0.0,0.0,13.0,25.0,42.0,91.0,126.0,140.0,156.0,177.0,199.0,201.0,222.0,217.0,231.0,243.0,245.0,257.0,259.0,276.0,272.0,282.0,287.0,294.0,300.0,303.0,304.0
reviews_per_program,235.0506329113924,235.0506329113924,235.0506329113924,178.29113924050634,61.835443037974684,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442
reviews_per_program,235.0506329113924,235.0506329113924,232.32911392405063,159.37974683544303,53.265822784810126,40.40506329113924,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442
reviews_per_program,235.0506329113924,235.0506329113924,232.45569620253164,167.55696202531647,67.24050632911393,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442
reviews_per_program,235.0506329113924,235.0506329113924,235.0506329113924,156.9620253164557,51.12658227848101,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442
reviews_per_program,235.0506329113924,235.0506329113924,232.2405063291139,157.0253164556962,56.70886075949367,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442
reviews_per_program,235.0506329113924,235.0506329113924,232.18987341772151,151.8987341772152,48.51898734177215,40.78481012658228,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442
reviews_per_program,235.0506329113924,235.0506329113924,232.18987341772151,165.56962025316454,54.21518987341772,43.21518987341772,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442
