Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,337.0,216.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,208.0,208.0,210.0,214.0,224.0,227.0,227.0,240.0,236.0,241.0,261.0,267.0,267.0,272.0,278.0,286.0,288.0,292.0,296.0,295.0,306.0,308.0,313.0,315.0,319.0,324.0,327.0,327.0,334.0
unmatched_applicants,336.0,218.0,211.0,208.0,209.0,208.0,208.0,208.0,208.0,208.0,209.0,208.0,210.0,216.0,213.0,230.0,229.0,235.0,249.0,259.0,261.0,258.0,270.0,271.0,271.0,278.0,302.0,296.0,291.0,304.0,303.0,310.0,310.0,317.0,318.0,321.0,323.0,323.0,331.0
unmatched_applicants,332.0,216.0,211.0,210.0,208.0,208.0,208.0,208.0,210.0,208.0,208.0,211.0,208.0,222.0,217.0,228.0,238.0,232.0,245.0,249.0,254.0,264.0,270.0,281.0,280.0,278.0,284.0,291.0,294.0,305.0,312.0,307.0,305.0,318.0,323.0,320.0,325.0,329.0,338.0
unmatched_applicants,334.0,211.0,211.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,214.0,221.0,219.0,236.0,244.0,237.0,250.0,248.0,264.0,272.0,271.0,276.0,286.0,283.0,302.0,293.0,298.0,311.0,306.0,315.0,319.0,319.0,318.0,328.0,332.0,325.0
unmatched_applicants,330.0,220.0,211.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,212.0,213.0,222.0,228.0,231.0,236.0,235.0,248.0,251.0,273.0,267.0,270.0,280.0,283.0,288.0,293.0,298.0,296.0,307.0,303.0,310.0,311.0,321.0,331.0,319.0,332.0,331.0
unmatched_applicants,338.0,213.0,215.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,211.0,211.0,218.0,224.0,232.0,233.0,244.0,253.0,256.0,256.0,279.0,266.0,277.0,280.0,282.0,291.0,301.0,307.0,301.0,303.0,313.0,317.0,316.0,325.0,327.0,334.0,333.0
unmatched_applicants,340.0,220.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,208.0,212.0,217.0,225.0,231.0,234.0,244.0,234.0,250.0,255.0,265.0,263.0,278.0,284.0,281.0,290.0,297.0,295.0,295.0,308.0,305.0,318.0,317.0,323.0,329.0,320.0,321.0,333.0
unmatched_applicants,328.0,219.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,212.0,215.0,216.0,225.0,234.0,237.0,243.0,250.0,255.0,266.0,273.0,270.0,274.0,280.0,289.0,297.0,297.0,298.0,311.0,309.0,309.0,314.0,316.0,323.0,320.0,332.0,337.0
unmatched_applicants,334.0,214.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,211.0,214.0,216.0,223.0,228.0,233.0,241.0,245.0,239.0,262.0,258.0,267.0,275.0,276.0,278.0,289.0,289.0,295.0,303.0,306.0,314.0,314.0,316.0,328.0,320.0,328.0,331.0,333.0
unmatched_applicants,339.0,219.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,210.0,211.0,212.0,218.0,220.0,232.0,240.0,249.0,253.0,253.0,262.0,271.0,277.0,279.0,284.0,287.0,297.0,290.0,295.0,316.0,314.0,315.0,321.0,319.0,320.0,322.0,334.0,329.0
