Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,9582.0,6228.0,6191.0,6190.0,6251.0,6811.0,7752.0,8723.0
unmatched_applicants,9580.0,6240.0,6190.0,6190.0,6285.0,6777.0,7679.0,8728.0
unmatched_applicants,9612.0,6232.0,6201.0,6190.0,6236.0,6856.0,7770.0,8806.0
unmatched_applicants,9587.0,6220.0,6197.0,6190.0,6246.0,6818.0,7830.0,8707.0
unmatched_applicants,9579.0,6237.0,6200.0,6190.0,6257.0,6766.0,7826.0,8780.0
unmatched_applicants,9551.0,6225.0,6191.0,6193.0,6258.0,6823.0,7723.0,8727.0
unmatched_applicants,9557.0,6219.0,6195.0,6190.0,6244.0,6854.0,7733.0,8781.0
unmatched_applicants,9610.0,6212.0,6197.0,6190.0,6246.0,6780.0,7791.0,8751.0
unmatched_applicants,9597.0,6237.0,6195.0,6190.0,6237.0,6712.0,7769.0,8768.0
unmatched_applicants,9602.0,6231.0,6196.0,6190.0,6259.0,6864.0,7728.0,8752.0
unfilled_spots,3392.0,38.0,1.0,0.0,61.0,621.0,1562.0,2533.0
unfilled_spots,3390.0,50.0,0.0,0.0,95.0,587.0,1489.0,2538.0
unfilled_spots,3422.0,42.0,11.0,0.0,46.0,666.0,1580.0,2616.0
unfilled_spots,3397.0,30.0,7.0,0.0,56.0,628.0,1640.0,2517.0
unfilled_spots,3389.0,47.0,10.0,0.0,67.0,576.0,1636.0,2590.0
unfilled_spots,3361.0,35.0,1.0,3.0,68.0,633.0,1533.0,2537.0
unfilled_spots,3367.0,29.0,5.0,0.0,54.0,664.0,1543.0,2591.0
unfilled_spots,3420.0,22.0,7.0,0.0,56.0,590.0,1601.0,2561.0
unfilled_spots,3407.0,47.0,5.0,0.0,47.0,522.0,1579.0,2578.0
unfilled_spots,3412.0,41.0,6.0,0.0,69.0,674.0,1538.0,2562.0
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,143.7137203166227,92.15699208443272,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,144.34828496042218,92.33905013192611,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,144.8957783641161,92.87598944591029,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,145.0184696569921,94.3245382585752,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,145.0263852242744,92.84036939313984,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,145.69788918205805,93.2137203166227,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,142.09762532981532,93.10026385224275,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,144.5197889182058,93.12664907651715,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,145.48812664907652,92.36675461741424,113.00131926121372,135.60158311345646,158.20184696569922
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,143.79683377308706,92.44722955145119,113.00131926121372,135.60158311345646,158.20184696569922
pct_interview_given_signal,0.0,1.0,1.0,0.9752884634094138,0.7974870118498628,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9746852684217695,0.7975016052769832,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9732453836125542,0.7972681104430565,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9761251532309848,0.7963925048158309,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9737902048917167,0.7970492090362501,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9720000778316114,0.7969032747650459,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9759305742027125,0.7966989667853599,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.975638705660304,0.7966989667853599,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9767867219271107,0.7970492090362501,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_signal,0.0,1.0,1.0,0.9754246687292044,0.7973118907244178,0.638666744498278,0.5322222870818983,0.45619053178448427
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.053493666452629735,0.0008464187729846477,0.0,0.0,0.0
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.05385558344521627,0.0008318253458642228,0.0,0.0,0.0
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.054719514330745435,0.0010653201797910222,0.0,0.0,0.0
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.052991652559687116,0.0019409258070165198,0.0,0.0,0.0
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.054392621563247916,0.0012842215865973966,0.0,0.0,0.0
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.05546669779931119,0.0014301558578016461,0.0,0.0,0.0
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.05310839997665052,0.0016344638374875956,0.0,0.0,0.0
pct_interview_given_nosignal,0.3991667153114237,0.3133333889273414,0.19888895374856497,0.05328352110209562,0.0016344638374875956,0.0,0.0,0.0
