Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,1801.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1212.0,1249.0,1259.0,1312.0,1378.0,1439.0,1457.0,1525.0,1611.0,1628.0,1687.0,1714.0,1771.0
unmatched_applicants,1814.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1223.0,1246.0,1246.0,1297.0,1362.0,1412.0,1493.0,1502.0,1583.0,1651.0,1708.0,1725.0,1785.0
unmatched_applicants,1807.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1222.0,1251.0,1312.0,1374.0,1427.0,1480.0,1538.0,1614.0,1637.0,1691.0,1731.0,1778.0
unmatched_applicants,1838.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1225.0,1234.0,1239.0,1300.0,1351.0,1400.0,1489.0,1530.0,1585.0,1645.0,1672.0,1730.0,1796.0
unmatched_applicants,1810.0,1217.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1217.0,1229.0,1272.0,1316.0,1366.0,1410.0,1492.0,1520.0,1582.0,1638.0,1674.0,1739.0,1783.0
unmatched_applicants,1820.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1240.0,1249.0,1322.0,1362.0,1417.0,1482.0,1522.0,1603.0,1626.0,1678.0,1731.0,1789.0
unmatched_applicants,1813.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1226.0,1231.0,1272.0,1316.0,1358.0,1438.0,1482.0,1544.0,1626.0,1643.0,1718.0,1734.0,1758.0
unmatched_applicants,1815.0,1217.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1229.0,1233.0,1295.0,1284.0,1355.0,1392.0,1475.0,1554.0,1586.0,1669.0,1683.0,1737.0,1767.0
unmatched_applicants,1801.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1212.0,1239.0,1288.0,1315.0,1394.0,1414.0,1497.0,1555.0,1571.0,1647.0,1683.0,1744.0,1785.0
unmatched_applicants,1832.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1227.0,1232.0,1272.0,1319.0,1368.0,1412.0,1480.0,1566.0,1584.0,1642.0,1697.0,1749.0,1792.0
unfilled_spots,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,47.0,100.0,166.0,227.0,245.0,313.0,399.0,416.0,475.0,502.0,559.0
unfilled_spots,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,34.0,85.0,150.0,200.0,281.0,290.0,371.0,439.0,496.0,513.0,573.0
unfilled_spots,595.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,39.0,100.0,162.0,215.0,268.0,326.0,402.0,425.0,479.0,519.0,566.0
unfilled_spots,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,27.0,88.0,139.0,188.0,277.0,318.0,373.0,433.0,460.0,518.0,584.0
unfilled_spots,598.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,17.0,60.0,104.0,154.0,198.0,280.0,308.0,370.0,426.0,462.0,527.0,571.0
unfilled_spots,608.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,37.0,110.0,150.0,205.0,270.0,310.0,391.0,414.0,466.0,519.0,577.0
unfilled_spots,601.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,60.0,104.0,146.0,226.0,270.0,332.0,414.0,431.0,506.0,522.0,546.0
unfilled_spots,603.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,83.0,72.0,143.0,180.0,263.0,342.0,374.0,457.0,471.0,525.0,555.0
unfilled_spots,589.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,76.0,103.0,182.0,202.0,285.0,343.0,359.0,435.0,471.0,532.0,573.0
unfilled_spots,620.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,60.0,107.0,156.0,200.0,268.0,354.0,372.0,430.0,485.0,537.0,580.0
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,416.30687830687833,339.7037037037037,259.5767195767196,190.73544973544975,192.9047619047619,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,422.85185185185185,345.2063492063492,243.7883597883598,188.1957671957672,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,421.5449735449736,360.44973544973544,250.16931216931218,194.87301587301587,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,416.6984126984127,369.5925925925926,244.2804232804233,191.94179894179894,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,422.8941798941799,350.2275132275132,240.5026455026455,190.33333333333334,192.67195767195767,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,421.34391534391534,341.1798941798942,242.42857142857142,193.4973544973545,192.9206349206349,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,424.74603174603175,332.031746031746,249.04232804232805,186.17460317460316,192.82539682539684,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,427.8253968253968,350.8253968253968,248.7724867724868,187.8994708994709,194.06349206349208,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,424.3915343915344,363.7037037037037,252.11640211640213,191.86243386243387,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
reviews_per_program,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,424.73015873015873,364.62433862433863,243.84126984126985,185.17460317460316,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742,271.3703703703704,287.3333333333333,303.2962962962963,319.25925925925924,335.22222222222223,351.18518518518516,367.14814814814815,383.1111111111111,399.0740740740741,415.037037037037
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980941332449453,0.9812543733657423,0.9361286045740802,0.867448097146473,0.7976190476190477,0.7363402258993906,0.6837444954780056,0.6381615291128052,0.5982764335432549,0.5630837021583576,0.531801274260671,0.5038117335101093,0.47862114683460394,0.4558296636520037,0.4351101334860036,0.41619230159530773,0.3988509556955033,0.3828969174676831,0.3681701129496953
