Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,346.0,214.0,215.0,215.0,214.0,214.0,214.0,216.0,229.0,235.0,236.0,248.0,258.0,264.0,270.0,277.0,275.0,287.0,291.0,298.0,299.0,310.0,304.0,311.0,316.0,317.0,320.0,322.0,321.0,331.0,330.0,328.0,335.0,332.0,336.0,338.0
unmatched_applicants,344.0,214.0,214.0,214.0,214.0,214.0,216.0,215.0,229.0,228.0,240.0,246.0,258.0,268.0,265.0,274.0,282.0,290.0,292.0,294.0,298.0,302.0,305.0,311.0,316.0,316.0,318.0,325.0,329.0,328.0,329.0,330.0,334.0,334.0,338.0,333.0
unmatched_applicants,345.0,214.0,214.0,214.0,214.0,215.0,217.0,224.0,225.0,230.0,236.0,248.0,253.0,264.0,274.0,273.0,285.0,293.0,290.0,301.0,300.0,304.0,311.0,309.0,315.0,314.0,321.0,323.0,325.0,328.0,334.0,331.0,335.0,334.0,337.0,341.0
unmatched_applicants,341.0,215.0,215.0,214.0,214.0,214.0,217.0,221.0,227.0,232.0,242.0,247.0,258.0,265.0,273.0,273.0,280.0,287.0,295.0,298.0,299.0,306.0,308.0,311.0,313.0,315.0,321.0,324.0,326.0,325.0,330.0,334.0,332.0,338.0,336.0,341.0
unmatched_applicants,343.0,214.0,214.0,214.0,214.0,214.0,217.0,219.0,227.0,233.0,239.0,247.0,258.0,269.0,271.0,272.0,282.0,285.0,293.0,292.0,304.0,305.0,311.0,312.0,317.0,315.0,318.0,323.0,322.0,326.0,329.0,331.0,331.0,334.0,334.0,338.0
unmatched_applicants,344.0,214.0,215.0,214.0,214.0,215.0,216.0,218.0,220.0,230.0,242.0,249.0,253.0,263.0,271.0,278.0,282.0,287.0,289.0,296.0,300.0,305.0,306.0,313.0,314.0,320.0,316.0,325.0,322.0,327.0,329.0,330.0,332.0,336.0,340.0,338.0
unmatched_applicants,345.0,214.0,215.0,214.0,214.0,216.0,216.0,222.0,226.0,232.0,241.0,250.0,257.0,268.0,269.0,273.0,285.0,285.0,298.0,291.0,301.0,307.0,305.0,312.0,316.0,320.0,321.0,324.0,322.0,330.0,328.0,329.0,334.0,334.0,339.0,341.0
unmatched_applicants,341.0,214.0,214.0,214.0,214.0,214.0,215.0,219.0,229.0,230.0,238.0,249.0,257.0,262.0,270.0,276.0,280.0,280.0,292.0,297.0,301.0,305.0,308.0,312.0,317.0,319.0,323.0,322.0,321.0,327.0,331.0,328.0,331.0,334.0,341.0,337.0
unmatched_applicants,344.0,214.0,214.0,214.0,214.0,214.0,214.0,217.0,228.0,234.0,240.0,248.0,254.0,264.0,269.0,274.0,278.0,286.0,292.0,292.0,298.0,308.0,311.0,307.0,315.0,311.0,320.0,323.0,328.0,331.0,328.0,332.0,339.0,333.0,333.0,338.0
unmatched_applicants,346.0,216.0,214.0,214.0,214.0,214.0,214.0,220.0,227.0,238.0,237.0,245.0,256.0,265.0,277.0,274.0,286.0,286.0,296.0,300.0,302.0,309.0,310.0,316.0,315.0,316.0,320.0,318.0,324.0,326.0,329.0,329.0,333.0,332.0,333.0,337.0
unfilled_spots,132.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,15.0,21.0,22.0,34.0,44.0,50.0,56.0,63.0,61.0,73.0,77.0,84.0,85.0,96.0,90.0,97.0,102.0,103.0,106.0,108.0,107.0,117.0,116.0,114.0,121.0,118.0,122.0,124.0
unfilled_spots,130.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,14.0,26.0,32.0,44.0,54.0,51.0,60.0,68.0,76.0,78.0,80.0,84.0,88.0,91.0,97.0,102.0,102.0,104.0,111.0,115.0,114.0,115.0,116.0,120.0,120.0,124.0,119.0
unfilled_spots,131.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,11.0,16.0,22.0,34.0,39.0,50.0,60.0,59.0,71.0,79.0,76.0,87.0,86.0,90.0,97.0,95.0,101.0,100.0,107.0,109.0,111.0,114.0,120.0,117.0,121.0,120.0,123.0,127.0
unfilled_spots,127.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,13.0,18.0,28.0,33.0,44.0,51.0,59.0,59.0,66.0,73.0,81.0,84.0,85.0,92.0,94.0,97.0,99.0,101.0,107.0,110.0,112.0,111.0,116.0,120.0,118.0,124.0,122.0,127.0
unfilled_spots,129.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,13.0,19.0,25.0,33.0,44.0,55.0,57.0,58.0,68.0,71.0,79.0,78.0,90.0,91.0,97.0,98.0,103.0,101.0,104.0,109.0,108.0,112.0,115.0,117.0,117.0,120.0,120.0,124.0
