Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,2498.0,855.0,761.0,728.0,704.0,687.0,685.0,693.0,721.0,790.0,966.0,1135.0,1300.0,1430.0,1576.0,1661.0,1777.0,1870.0,1977.0,2075.0,2121.0,2222.0,2266.0,2352.0,2375.0,2452.0
unmatched_applicants,2486.0,827.0,763.0,714.0,703.0,693.0,685.0,686.0,731.0,856.0,952.0,1091.0,1224.0,1414.0,1547.0,1691.0,1782.0,1895.0,2000.0,2053.0,2154.0,2191.0,2271.0,2319.0,2384.0,2439.0
unmatched_applicants,2486.0,824.0,769.0,726.0,695.0,692.0,685.0,685.0,730.0,871.0,962.0,1133.0,1279.0,1428.0,1537.0,1705.0,1768.0,1887.0,2008.0,2064.0,2148.0,2202.0,2285.0,2329.0,2402.0,2453.0
unmatched_applicants,2496.0,841.0,758.0,707.0,699.0,687.0,686.0,693.0,704.0,813.0,976.0,1085.0,1284.0,1432.0,1545.0,1680.0,1780.0,1921.0,1973.0,2094.0,2147.0,2225.0,2281.0,2325.0,2426.0,2439.0
unmatched_applicants,2464.0,846.0,786.0,724.0,696.0,688.0,692.0,685.0,713.0,807.0,958.0,1079.0,1319.0,1410.0,1551.0,1710.0,1788.0,1877.0,1984.0,2048.0,2158.0,2213.0,2231.0,2351.0,2413.0,2420.0
unmatched_applicants,2503.0,866.0,754.0,737.0,691.0,686.0,686.0,687.0,717.0,826.0,925.0,1094.0,1303.0,1433.0,1552.0,1674.0,1779.0,1891.0,1965.0,2085.0,2150.0,2212.0,2291.0,2361.0,2387.0,2457.0
unmatched_applicants,2465.0,821.0,777.0,715.0,694.0,693.0,689.0,685.0,719.0,790.0,927.0,1103.0,1307.0,1407.0,1566.0,1695.0,1775.0,1927.0,1992.0,2085.0,2142.0,2225.0,2280.0,2335.0,2395.0,2421.0
unmatched_applicants,2475.0,813.0,774.0,736.0,714.0,690.0,686.0,697.0,731.0,776.0,920.0,1109.0,1288.0,1381.0,1549.0,1700.0,1816.0,1904.0,1975.0,2078.0,2145.0,2193.0,2244.0,2321.0,2390.0,2438.0
unmatched_applicants,2487.0,846.0,768.0,722.0,698.0,692.0,685.0,686.0,715.0,823.0,967.0,1123.0,1306.0,1437.0,1537.0,1710.0,1798.0,1889.0,1992.0,2088.0,2155.0,2213.0,2266.0,2325.0,2393.0,2446.0
unmatched_applicants,2487.0,820.0,763.0,729.0,691.0,693.0,685.0,691.0,735.0,813.0,993.0,1098.0,1252.0,1440.0,1576.0,1684.0,1803.0,1883.0,2001.0,2055.0,2155.0,2227.0,2272.0,2354.0,2370.0,2430.0
unfilled_spots,1813.0,170.0,76.0,43.0,19.0,2.0,0.0,8.0,36.0,105.0,281.0,450.0,615.0,745.0,891.0,976.0,1092.0,1185.0,1292.0,1390.0,1436.0,1537.0,1581.0,1667.0,1690.0,1767.0
unfilled_spots,1801.0,142.0,78.0,29.0,18.0,8.0,0.0,1.0,46.0,171.0,267.0,406.0,539.0,729.0,862.0,1006.0,1097.0,1210.0,1315.0,1368.0,1469.0,1506.0,1586.0,1634.0,1699.0,1754.0
unfilled_spots,1801.0,139.0,84.0,41.0,10.0,7.0,0.0,0.0,45.0,186.0,277.0,448.0,594.0,743.0,852.0,1020.0,1083.0,1202.0,1323.0,1379.0,1463.0,1517.0,1600.0,1644.0,1717.0,1768.0
unfilled_spots,1811.0,156.0,73.0,22.0,14.0,2.0,1.0,8.0,19.0,128.0,291.0,400.0,599.0,747.0,860.0,995.0,1095.0,1236.0,1288.0,1409.0,1462.0,1540.0,1596.0,1640.0,1741.0,1754.0
unfilled_spots,1779.0,161.0,101.0,39.0,11.0,3.0,7.0,0.0,28.0,122.0,273.0,394.0,634.0,725.0,866.0,1025.0,1103.0,1192.0,1299.0,1363.0,1473.0,1528.0,1546.0,1666.0,1728.0,1735.0
unfilled_spots,1818.0,181.0,69.0,52.0,6.0,1.0,1.0,2.0,32.0,141.0,240.0,409.0,618.0,748.0,867.0,989.0,1094.0,1206.0,1280.0,1400.0,1465.0,1527.0,1606.0,1676.0,1702.0,1772.0
unfilled_spots,1780.0,136.0,92.0,30.0,9.0,8.0,4.0,0.0,34.0,105.0,242.0,418.0,622.0,722.0,881.0,1010.0,1090.0,1242.0,1307.0,1400.0,1457.0,1540.0,1595.0,1650.0,1710.0,1736.0
unfilled_spots,1790.0,128.0,89.0,51.0,29.0,5.0,1.0,12.0,46.0,91.0,235.0,424.0,603.0,696.0,864.0,1015.0,1131.0,1219.0,1290.0,1393.0,1460.0,1508.0,1559.0,1636.0,1705.0,1753.0
unfilled_spots,1802.0,161.0,83.0,37.0,13.0,7.0,0.0,1.0,30.0,138.0,282.0,438.0,621.0,752.0,852.0,1025.0,1113.0,1204.0,1307.0,1403.0,1470.0,1528.0,1581.0,1640.0,1708.0,1761.0
unfilled_spots,1802.0,135.0,78.0,44.0,6.0,8.0,0.0,6.0,50.0,128.0,308.0,413.0,567.0,755.0,891.0,999.0,1118.0,1198.0,1316.0,1370.0,1470.0,1542.0,1587.0,1669.0,1685.0,1745.0
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,318.4931506849315,249.21917808219177,148.0445205479452,119.62328767123287,129.19520547945206,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,327.13698630136986,244.04109589041096,151.7876712328767,121.02397260273973,129.17123287671234,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,326.1678082191781,252.3082191780822,148.82876712328766,120.95890410958904,129.17465753424656,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,323.5513698630137,261.277397260274,158.95890410958904,119.50342465753425,128.52739726027397,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,324.4691780821918,250.72260273972603,152.5582191780822,125.43493150684931,129.29794520547946,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,326.2739726027397,248.42808219178082,155.9931506849315,122.96575342465754,128.52739726027397,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,320.8732876712329,253.92123287671234,155.0205479452055,120.8972602739726,128.52739726027397,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,323.7328767123288,253.6917808219178,154.90753424657535,121.82191780821918,128.52739726027397,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,333.222602739726,323.4486301369863,249.75342465753425,150.9931506849315,122.98287671232876,128.52739726027397,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,323.6095890410959,250.76712328767124,155.4486301369863,120.29452054794521,128.52739726027397,141.38013698630138,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9975575095479172,0.9741920749114994,0.9074740207833732,0.8167984131213548,0.7356514788169465,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9992894573230304,0.9750295002093563,0.9060085265121236,0.8160582644995115,0.7356514788169465,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9985345057287504,0.9762475733698756,0.9061417532640554,0.8164135358379963,0.7355981881161737,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9972022382094324,0.9765140268737391,0.9062416733280043,0.8170352606803446,0.7357314148681056,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.997468691713296,0.9745346579878954,0.9035771382893685,0.8157325991059005,0.7356781241673328,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9983568700595079,0.9775798408891934,0.9043764988009593,0.8156141753264056,0.7357314148681056,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9977351452171596,0.9757146663621484,0.9054756195043965,0.8164135358379963,0.7357314148681056,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.997912780886402,0.974458528415363,0.904509725552891,0.81644314178287,0.7357314148681056,0.6688467407891868,0.6131095123900879,0.565947242206235,0.525522439191504,0.49048760991207035,0.459832134292566,0.43278318521653264,0.4087396749267253,0.38722706045689764,0.3678657074340528,0.35034829279433594,0.3344233703945934,0.31988322385569806,0.30655475619504396,0.2942925659472422
