Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,661.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,500.0,507.0,509.0,528.0,522.0,545.0,554.0,579.0,579.0,586.0,610.0,614.0,629.0,633.0
unmatched_applicants,668.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,498.0,506.0,508.0,521.0,527.0,541.0,544.0,571.0,582.0,596.0,588.0,619.0,618.0,643.0
unmatched_applicants,662.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,493.0,495.0,499.0,504.0,504.0,509.0,516.0,534.0,549.0,558.0,565.0,578.0,597.0,601.0,610.0,621.0,646.0
unmatched_applicants,665.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,497.0,496.0,502.0,509.0,511.0,508.0,530.0,541.0,561.0,565.0,575.0,589.0,593.0,618.0,620.0,631.0
unmatched_applicants,666.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,494.0,499.0,506.0,510.0,512.0,535.0,535.0,538.0,555.0,560.0,581.0,593.0,599.0,612.0,629.0,635.0
unmatched_applicants,660.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,504.0,511.0,514.0,519.0,530.0,536.0,555.0,561.0,583.0,592.0,603.0,616.0,630.0,631.0
unmatched_applicants,662.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,501.0,500.0,515.0,516.0,515.0,531.0,545.0,558.0,569.0,580.0,586.0,604.0,610.0,627.0,632.0
unmatched_applicants,652.0,493.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,502.0,503.0,505.0,517.0,514.0,539.0,535.0,562.0,561.0,577.0,585.0,610.0,620.0,629.0,636.0
unmatched_applicants,664.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,500.0,502.0,513.0,521.0,541.0,543.0,564.0,561.0,583.0,598.0,608.0,613.0,633.0,628.0
unmatched_applicants,661.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,500.0,506.0,511.0,523.0,527.0,544.0,560.0,571.0,591.0,601.0,598.0,617.0,619.0,638.0
unfilled_spots,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,16.0,35.0,29.0,52.0,61.0,86.0,86.0,93.0,117.0,121.0,136.0,140.0
unfilled_spots,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,15.0,28.0,34.0,48.0,51.0,78.0,89.0,103.0,95.0,126.0,125.0,150.0
unfilled_spots,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,11.0,11.0,16.0,23.0,41.0,56.0,65.0,72.0,85.0,104.0,108.0,117.0,128.0,153.0
unfilled_spots,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,16.0,18.0,15.0,37.0,48.0,68.0,72.0,82.0,96.0,100.0,125.0,127.0,138.0
unfilled_spots,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,13.0,17.0,19.0,42.0,42.0,45.0,62.0,67.0,88.0,100.0,106.0,119.0,136.0,142.0
unfilled_spots,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,18.0,21.0,26.0,37.0,43.0,62.0,68.0,90.0,99.0,110.0,123.0,137.0,138.0
unfilled_spots,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,22.0,23.0,22.0,38.0,52.0,65.0,76.0,87.0,93.0,111.0,117.0,134.0,139.0
unfilled_spots,159.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10.0,12.0,24.0,21.0,46.0,42.0,69.0,68.0,84.0,92.0,117.0,127.0,136.0,143.0
unfilled_spots,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,9.0,20.0,28.0,48.0,50.0,71.0,68.0,90.0,105.0,115.0,120.0,140.0,135.0
unfilled_spots,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,13.0,18.0,30.0,34.0,51.0,67.0,78.0,98.0,108.0,105.0,124.0,126.0,145.0
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,194.25142857142856,175.70857142857142,139.85142857142858,99.92571428571429,82.08,79.22285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,191.58857142857144,176.71428571428572,137.78285714285715,104.46857142857142,81.31428571428572,79.11428571428571,82.17142857142858,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,195.02857142857144,174.17142857142858,136.30285714285714,99.38285714285715,79.33142857142857,76.27428571428571,82.09142857142857,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,193.56571428571428,176.50285714285715,142.5257142857143,101.44,83.90285714285714,78.28,82.04571428571428,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,196.90857142857143,176.09714285714287,144.09714285714287,103.74285714285715,83.59428571428572,77.78857142857143,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,193.5257142857143,173.70285714285714,133.74285714285713,104.24,80.18857142857142,77.11428571428571,82.08571428571429,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,196.7942857142857,172.69142857142856,139.14285714285714,102.04,85.45142857142856,77.01142857142857,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,196.88571428571427,194.6742857142857,177.93142857142857,136.4857142857143,104.18857142857142,82.56571428571428,79.97714285714285,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
reviews_per_program,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,197.78285714285715,196.76,194.33714285714285,171.49142857142857,141.40571428571428,98.64571428571429,81.41142857142857,79.66857142857143,82.12571428571428,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857
