Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,4484.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3535.0,3553.0,3583.0,3628.0,3694.0,3743.0,3826.0,3875.0,3915.0,3985.0,4030.0,4065.0,4113.0,4147.0,4194.0,4226.0,4246.0,4293.0,4303.0,4335.0,4361.0,4378.0,4416.0,4426.0
unmatched_applicants,4482.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3531.0,3554.0,3564.0,3623.0,3685.0,3748.0,3800.0,3874.0,3936.0,3969.0,4028.0,4056.0,4125.0,4154.0,4195.0,4238.0,4262.0,4287.0,4323.0,4346.0,4370.0,4376.0,4417.0,4436.0
unmatched_applicants,4481.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3520.0,3534.0,3536.0,3568.0,3649.0,3707.0,3751.0,3808.0,3870.0,3931.0,3966.0,4031.0,4070.0,4105.0,4159.0,4195.0,4232.0,4254.0,4300.0,4319.0,4341.0,4363.0,4379.0,4413.0,4427.0
unmatched_applicants,4487.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3544.0,3578.0,3643.0,3702.0,3734.0,3812.0,3897.0,3924.0,3976.0,4015.0,4074.0,4131.0,4154.0,4194.0,4219.0,4240.0,4285.0,4312.0,4337.0,4365.0,4380.0,4412.0,4429.0
unmatched_applicants,4492.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3546.0,3571.0,3629.0,3690.0,3747.0,3799.0,3875.0,3927.0,3976.0,4039.0,4083.0,4092.0,4143.0,4193.0,4222.0,4255.0,4280.0,4320.0,4347.0,4376.0,4391.0,4408.0,4424.0
unmatched_applicants,4491.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3533.0,3545.0,3566.0,3654.0,3708.0,3736.0,3814.0,3880.0,3931.0,3979.0,4029.0,4069.0,4103.0,4145.0,4191.0,4220.0,4252.0,4280.0,4316.0,4340.0,4375.0,4377.0,4407.0,4436.0
unmatched_applicants,4485.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3533.0,3546.0,3592.0,3648.0,3714.0,3738.0,3809.0,3868.0,3911.0,3983.0,4032.0,4058.0,4127.0,4149.0,4181.0,4231.0,4256.0,4281.0,4301.0,4328.0,4351.0,4400.0,4423.0,4422.0
unmatched_applicants,4483.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3547.0,3569.0,3611.0,3685.0,3754.0,3828.0,3879.0,3952.0,3975.0,4045.0,4083.0,4105.0,4154.0,4182.0,4229.0,4258.0,4282.0,4310.0,4342.0,4354.0,4400.0,4406.0,4428.0
unmatched_applicants,4477.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3520.0,3522.0,3546.0,3580.0,3620.0,3684.0,3732.0,3819.0,3861.0,3918.0,4011.0,4045.0,4071.0,4109.0,4147.0,4185.0,4238.0,4245.0,4275.0,4311.0,4339.0,4347.0,4395.0,4416.0,4422.0
unmatched_applicants,4483.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3545.0,3542.0,3572.0,3609.0,3685.0,3750.0,3819.0,3867.0,3936.0,3974.0,4036.0,4074.0,4123.0,4152.0,4194.0,4224.0,4242.0,4291.0,4308.0,4336.0,4361.0,4367.0,4392.0,4439.0
unfilled_spots,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,63.0,108.0,174.0,223.0,306.0,355.0,395.0,465.0,510.0,545.0,593.0,627.0,674.0,706.0,726.0,773.0,783.0,815.0,841.0,858.0,896.0,906.0
unfilled_spots,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,44.0,103.0,165.0,228.0,280.0,354.0,416.0,449.0,508.0,536.0,605.0,634.0,675.0,718.0,742.0,767.0,803.0,826.0,850.0,856.0,897.0,916.0
unfilled_spots,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,16.0,48.0,129.0,187.0,231.0,288.0,350.0,411.0,446.0,511.0,550.0,585.0,639.0,675.0,712.0,734.0,780.0,799.0,821.0,843.0,859.0,893.0,907.0
unfilled_spots,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,58.0,123.0,182.0,214.0,292.0,377.0,404.0,456.0,495.0,554.0,611.0,634.0,674.0,699.0,720.0,765.0,792.0,817.0,845.0,860.0,892.0,909.0
unfilled_spots,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,51.0,109.0,170.0,227.0,279.0,355.0,407.0,456.0,519.0,563.0,572.0,623.0,673.0,702.0,735.0,760.0,800.0,827.0,856.0,871.0,888.0,904.0
unfilled_spots,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,25.0,46.0,134.0,188.0,216.0,294.0,360.0,411.0,459.0,509.0,549.0,583.0,625.0,671.0,700.0,732.0,760.0,796.0,820.0,855.0,857.0,887.0,916.0
unfilled_spots,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,72.0,128.0,194.0,218.0,289.0,348.0,391.0,463.0,512.0,538.0,607.0,629.0,661.0,711.0,736.0,761.0,781.0,808.0,831.0,880.0,903.0,902.0
unfilled_spots,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,49.0,91.0,165.0,234.0,308.0,359.0,432.0,455.0,525.0,563.0,585.0,634.0,662.0,709.0,738.0,762.0,790.0,822.0,834.0,880.0,886.0,908.0
unfilled_spots,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,60.0,100.0,164.0,212.0,299.0,341.0,398.0,491.0,525.0,551.0,589.0,627.0,665.0,718.0,725.0,755.0,791.0,819.0,827.0,875.0,896.0,902.0
unfilled_spots,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,52.0,89.0,165.0,230.0,299.0,347.0,416.0,454.0,516.0,554.0,603.0,632.0,674.0,704.0,722.0,771.0,788.0,816.0,841.0,847.0,872.0,919.0
