Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,4022.0,2143.0,2048.0,1999.0,1982.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1988.0,2000.0,2038.0,2065.0,2230.0,2268.0,2403.0,2590.0,2732.0,2876.0,3008.0,3183.0,3277.0,3459.0,3559.0,3676.0,3811.0,3929.0
unmatched_applicants,3995.0,2168.0,2045.0,2007.0,1984.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1992.0,2015.0,2089.0,2163.0,2285.0,2465.0,2581.0,2728.0,2849.0,3026.0,3185.0,3316.0,3470.0,3533.0,3664.0,3758.0,3869.0
unmatched_applicants,4036.0,2128.0,2040.0,1998.0,1988.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1993.0,2033.0,2097.0,2195.0,2339.0,2443.0,2637.0,2711.0,2888.0,3080.0,3210.0,3325.0,3448.0,3547.0,3700.0,3793.0,3924.0
unmatched_applicants,4018.0,2128.0,2047.0,2000.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1990.0,2028.0,2109.0,2227.0,2281.0,2470.0,2610.0,2740.0,2925.0,3022.0,3207.0,3360.0,3416.0,3565.0,3661.0,3800.0,3923.0
unmatched_applicants,4025.0,2093.0,2042.0,1997.0,1986.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,1990.0,2037.0,2101.0,2136.0,2327.0,2437.0,2544.0,2753.0,2896.0,3066.0,3157.0,3325.0,3456.0,3594.0,3691.0,3755.0,3893.0
unmatched_applicants,3965.0,2136.0,2047.0,1995.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1998.0,2043.0,2091.0,2188.0,2300.0,2435.0,2522.0,2745.0,2916.0,3077.0,3214.0,3276.0,3471.0,3532.0,3650.0,3823.0,3849.0
unmatched_applicants,4003.0,2144.0,2049.0,2009.0,1988.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1995.0,2017.0,2142.0,2206.0,2321.0,2457.0,2596.0,2728.0,2883.0,3055.0,3177.0,3318.0,3427.0,3524.0,3708.0,3796.0,3918.0
unmatched_applicants,3980.0,2139.0,2031.0,2006.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1981.0,1995.0,2042.0,2089.0,2213.0,2307.0,2477.0,2596.0,2746.0,2878.0,3041.0,3179.0,3303.0,3427.0,3563.0,3667.0,3780.0,3908.0
unmatched_applicants,4028.0,2134.0,2065.0,2006.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1981.0,1992.0,2030.0,2091.0,2194.0,2335.0,2439.0,2565.0,2772.0,2908.0,3016.0,3181.0,3329.0,3457.0,3553.0,3663.0,3764.0,3899.0
unmatched_applicants,3987.0,2150.0,2039.0,1999.0,1982.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1994.0,2013.0,2118.0,2208.0,2285.0,2490.0,2577.0,2714.0,2881.0,3014.0,3190.0,3320.0,3428.0,3599.0,3692.0,3770.0,3895.0
unfilled_spots,2042.0,163.0,68.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,58.0,85.0,250.0,288.0,423.0,610.0,752.0,896.0,1028.0,1203.0,1297.0,1479.0,1579.0,1696.0,1831.0,1949.0
unfilled_spots,2015.0,188.0,65.0,27.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,35.0,109.0,183.0,305.0,485.0,601.0,748.0,869.0,1046.0,1205.0,1336.0,1490.0,1553.0,1684.0,1778.0,1889.0
unfilled_spots,2056.0,148.0,60.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,53.0,117.0,215.0,359.0,463.0,657.0,731.0,908.0,1100.0,1230.0,1345.0,1468.0,1567.0,1720.0,1813.0,1944.0
unfilled_spots,2038.0,148.0,67.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,129.0,247.0,301.0,490.0,630.0,760.0,945.0,1042.0,1227.0,1380.0,1436.0,1585.0,1681.0,1820.0,1943.0
unfilled_spots,2045.0,113.0,62.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,57.0,121.0,156.0,347.0,457.0,564.0,773.0,916.0,1086.0,1177.0,1345.0,1476.0,1614.0,1711.0,1775.0,1913.0
