Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,370.0,225.0,209.0,208.0,208.0,211.0,215.0,226.0,237.0,255.0,266.0,270.0,291.0,300.0,303.0,300.0,316.0,330.0,327.0,335.0,344.0,346.0,350.0,358.0,359.0,364.0,371.0
unmatched_applicants,371.0,221.0,209.0,209.0,208.0,211.0,225.0,230.0,248.0,257.0,262.0,270.0,286.0,290.0,299.0,312.0,313.0,315.0,332.0,333.0,344.0,342.0,349.0,354.0,357.0,361.0,371.0
unmatched_applicants,371.0,224.0,211.0,209.0,212.0,210.0,222.0,223.0,236.0,260.0,265.0,263.0,279.0,292.0,303.0,310.0,321.0,325.0,330.0,336.0,340.0,348.0,351.0,359.0,358.0,369.0,370.0
unmatched_applicants,370.0,221.0,209.0,208.0,208.0,209.0,216.0,229.0,234.0,249.0,257.0,278.0,287.0,295.0,302.0,311.0,309.0,323.0,330.0,336.0,340.0,347.0,354.0,352.0,360.0,369.0,367.0
unmatched_applicants,367.0,214.0,209.0,208.0,210.0,211.0,215.0,229.0,239.0,247.0,263.0,268.0,279.0,299.0,299.0,312.0,317.0,324.0,332.0,337.0,340.0,343.0,359.0,356.0,357.0,362.0,364.0
unmatched_applicants,373.0,231.0,208.0,208.0,211.0,213.0,219.0,228.0,246.0,252.0,264.0,281.0,271.0,288.0,310.0,298.0,314.0,322.0,330.0,340.0,346.0,343.0,348.0,355.0,361.0,359.0,363.0
unmatched_applicants,372.0,228.0,208.0,208.0,208.0,211.0,219.0,229.0,244.0,258.0,263.0,275.0,280.0,295.0,298.0,317.0,314.0,315.0,337.0,334.0,343.0,352.0,351.0,358.0,361.0,358.0,365.0
unmatched_applicants,375.0,226.0,209.0,208.0,208.0,209.0,220.0,230.0,245.0,249.0,269.0,270.0,288.0,292.0,293.0,309.0,311.0,330.0,330.0,336.0,344.0,349.0,358.0,356.0,361.0,364.0,369.0
unmatched_applicants,371.0,227.0,211.0,209.0,208.0,210.0,217.0,221.0,234.0,253.0,258.0,269.0,273.0,295.0,295.0,317.0,317.0,326.0,326.0,330.0,348.0,346.0,347.0,347.0,358.0,363.0,372.0
unmatched_applicants,368.0,222.0,210.0,208.0,208.0,209.0,212.0,235.0,242.0,253.0,261.0,278.0,279.0,290.0,310.0,308.0,319.0,322.0,333.0,339.0,341.0,342.0,351.0,350.0,363.0,365.0,364.0
unfilled_spots,162.0,17.0,1.0,0.0,0.0,3.0,7.0,18.0,29.0,47.0,58.0,62.0,83.0,92.0,95.0,92.0,108.0,122.0,119.0,127.0,136.0,138.0,142.0,150.0,151.0,156.0,163.0
unfilled_spots,163.0,13.0,1.0,1.0,0.0,3.0,17.0,22.0,40.0,49.0,54.0,62.0,78.0,82.0,91.0,104.0,105.0,107.0,124.0,125.0,136.0,134.0,141.0,146.0,149.0,153.0,163.0
unfilled_spots,163.0,16.0,3.0,1.0,4.0,2.0,14.0,15.0,28.0,52.0,57.0,55.0,71.0,84.0,95.0,102.0,113.0,117.0,122.0,128.0,132.0,140.0,143.0,151.0,150.0,161.0,162.0
unfilled_spots,162.0,13.0,1.0,0.0,0.0,1.0,8.0,21.0,26.0,41.0,49.0,70.0,79.0,87.0,94.0,103.0,101.0,115.0,122.0,128.0,132.0,139.0,146.0,144.0,152.0,161.0,159.0
unfilled_spots,159.0,6.0,1.0,0.0,2.0,3.0,7.0,21.0,31.0,39.0,55.0,60.0,71.0,91.0,91.0,104.0,109.0,116.0,124.0,129.0,132.0,135.0,151.0,148.0,149.0,154.0,156.0
unfilled_spots,165.0,23.0,0.0,0.0,3.0,5.0,11.0,20.0,38.0,44.0,56.0,73.0,63.0,80.0,102.0,90.0,106.0,114.0,122.0,132.0,138.0,135.0,140.0,147.0,153.0,151.0,155.0
unfilled_spots,164.0,20.0,0.0,0.0,0.0,3.0,11.0,21.0,36.0,50.0,55.0,67.0,72.0,87.0,90.0,109.0,106.0,107.0,129.0,126.0,135.0,144.0,143.0,150.0,153.0,150.0,157.0
unfilled_spots,167.0,18.0,1.0,0.0,0.0,1.0,12.0,22.0,37.0,41.0,61.0,62.0,80.0,84.0,85.0,101.0,103.0,122.0,122.0,128.0,136.0,141.0,150.0,148.0,153.0,156.0,161.0
unfilled_spots,163.0,19.0,3.0,1.0,0.0,2.0,9.0,13.0,26.0,45.0,50.0,61.0,65.0,87.0,87.0,109.0,109.0,118.0,118.0,122.0,140.0,138.0,139.0,139.0,150.0,155.0,164.0
unfilled_spots,160.0,14.0,2.0,0.0,0.0,1.0,4.0,27.0,34.0,45.0,53.0,70.0,71.0,82.0,102.0,100.0,111.0,114.0,125.0,131.0,133.0,134.0,143.0,142.0,155.0,157.0,156.0
reviews_per_program,106.21487603305785,106.21487603305785,104.47933884297521,83.26446280991736,56.12396694214876,36.11570247933884,31.85123966942149,29.553719008264462,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,103.08264462809917,83.27272727272727,56.231404958677686,38.63636363636363,27.925619834710744,28.140495867768596,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,104.44628099173553,83.30578512396694,52.85950413223141,35.35537190082645,29.14876033057851,31.173553719008265,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,104.72727272727273,87.0495867768595,54.735537190082646,32.099173553719005,28.297520661157026,28.223140495867767,32.12396694214876,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,105.49586776859505,82.38842975206612,49.88429752066116,33.53719008264463,25.776859504132233,29.429752066115704,31.47107438016529,36.02479338842975,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,101.19834710743801,84.28099173553719,54.570247933884296,31.90909090909091,27.90909090909091,30.776859504132233,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,103.93388429752066,81.6198347107438,49.611570247933884,32.247933884297524,26.925619834710744,28.1900826446281,32.19834710743802,35.917355371900825,39.93388429752066,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,103.7107438016529,84.11570247933884,49.47933884297521,36.40495867768595,29.669421487603305,28.834710743801654,32.231404958677686,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,103.96694214876032,86.75206611570248,55.84297520661157,34.06611570247934,28.446280991735538,28.239669421487605,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
reviews_per_program,106.21487603305785,106.21487603305785,106.21487603305785,84.29752066115702,55.67768595041322,36.85123966942149,24.297520661157026,28.107438016528924,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719
pct_interview_given_signal,0.0,1.0,0.9915966386554622,0.9600840336134454,0.8576680672268907,0.7588235294117647,0.6484593837535014,0.5603241296518607,0.49264705882352944,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,0.9957983193277311,0.9530812324929971,0.8644957983193278,0.7525210084033613,0.6505602240896359,0.562124849939976,0.49264705882352944,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,1.0,0.9649859943977591,0.8676470588235294,0.7449579831932773,0.6502100840336135,0.5594237695078031,0.49264705882352944,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,0.9947478991596639,0.9684873949579832,0.875,0.7588235294117647,0.6505602240896359,0.5627250900360145,0.49212184873949577,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,1.0,0.9656862745098039,0.8613445378151261,0.7600840336134453,0.6551120448179272,0.5594237695078031,0.49264705882352944,0.4369747899159664,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,0.9957983193277311,0.9656862745098039,0.8734243697478992,0.7579831932773109,0.6484593837535014,0.5603241296518607,0.49264705882352944,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,0.9978991596638656,0.9817927170868347,0.8713235294117647,0.7659663865546219,0.65406162464986,0.5624249699879952,0.49185924369747897,0.4376750700280112,0.3934873949579832,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,0.9989495798319328,0.961484593837535,0.8697478991596639,0.7647058823529411,0.6491596638655462,0.5624249699879952,0.49054621848739494,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,0.9968487394957983,0.9628851540616247,0.8786764705882353,0.7626050420168067,0.6505602240896359,0.5615246098439376,0.49264705882352944,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_signal,0.0,1.0,1.0,0.9649859943977591,0.865546218487395,0.7525210084033613,0.6547619047619048,0.562124849939976,0.49264705882352944,0.43790849673202614,0.3941176470588235,0.3582887700534759,0.3284313725490196,0.3031674208144796,0.2815126050420168,0.2627450980392157,0.24632352941176472,0.23183391003460208,0.21895424836601307,0.20743034055727555,0.19705882352941176,0.1876750700280112,0.17914438502673796,0.17135549872122763,0.1642156862745098,0.15764705882352942,0.1515837104072398
pct_interview_given_nosignal,0.14596949891067537,0.11312217194570136,0.07831932773109243,0.044205182072829134,0.022195834855681402,0.0066844919786096255,0.0024009603841536613,0.0009453781512605042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14596949891067537,0.11312217194570136,0.07798319327731093,0.045080532212885153,0.02100840336134454,0.008116883116883116,0.001800720288115246,0.0003151260504201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
