Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,200.0,102.0,96.0,93.0,91.0,91.0,91.0,95.0,98.0,99.0,111.0,117.0,123.0,133.0,141.0,148.0,143.0,147.0,157.0,159.0,162.0,178.0,179.0,185.0,186.0,187.0,190.0,195.0,196.0,199.0
unmatched_applicants,206.0,109.0,99.0,97.0,91.0,92.0,92.0,95.0,95.0,102.0,115.0,112.0,114.0,130.0,136.0,145.0,155.0,152.0,162.0,166.0,168.0,169.0,177.0,186.0,187.0,191.0,192.0,190.0,196.0,202.0
unmatched_applicants,201.0,115.0,96.0,94.0,91.0,91.0,92.0,93.0,102.0,105.0,113.0,114.0,123.0,130.0,133.0,145.0,148.0,158.0,166.0,166.0,170.0,163.0,177.0,182.0,180.0,192.0,192.0,198.0,198.0,201.0
unmatched_applicants,202.0,102.0,97.0,93.0,91.0,92.0,92.0,94.0,98.0,101.0,109.0,110.0,128.0,130.0,140.0,146.0,150.0,149.0,160.0,161.0,166.0,176.0,176.0,179.0,182.0,191.0,196.0,195.0,202.0,207.0
unmatched_applicants,204.0,106.0,100.0,93.0,92.0,91.0,91.0,91.0,94.0,106.0,107.0,118.0,125.0,135.0,139.0,139.0,143.0,155.0,156.0,161.0,175.0,171.0,178.0,182.0,189.0,186.0,193.0,194.0,201.0,200.0
unmatched_applicants,207.0,108.0,98.0,92.0,93.0,91.0,93.0,94.0,99.0,108.0,105.0,113.0,119.0,127.0,139.0,133.0,148.0,154.0,165.0,164.0,173.0,175.0,173.0,176.0,181.0,184.0,193.0,195.0,195.0,198.0
unmatched_applicants,203.0,105.0,96.0,93.0,91.0,91.0,93.0,94.0,99.0,112.0,109.0,123.0,119.0,137.0,135.0,142.0,148.0,146.0,163.0,160.0,172.0,169.0,179.0,180.0,186.0,191.0,193.0,195.0,199.0,201.0
unmatched_applicants,207.0,104.0,102.0,92.0,91.0,91.0,91.0,95.0,97.0,104.0,116.0,114.0,124.0,123.0,139.0,145.0,147.0,151.0,159.0,165.0,171.0,173.0,177.0,183.0,187.0,192.0,190.0,191.0,199.0,197.0
unmatched_applicants,204.0,114.0,97.0,96.0,92.0,91.0,92.0,94.0,103.0,105.0,112.0,116.0,120.0,127.0,132.0,142.0,145.0,154.0,161.0,163.0,175.0,178.0,174.0,183.0,185.0,191.0,192.0,194.0,197.0,198.0
unmatched_applicants,200.0,107.0,97.0,93.0,92.0,91.0,94.0,93.0,99.0,101.0,114.0,115.0,130.0,129.0,138.0,145.0,149.0,159.0,161.0,161.0,163.0,174.0,176.0,185.0,188.0,190.0,186.0,195.0,200.0,200.0
unfilled_spots,109.0,11.0,5.0,2.0,0.0,0.0,0.0,4.0,7.0,8.0,20.0,26.0,32.0,42.0,50.0,57.0,52.0,56.0,66.0,68.0,71.0,87.0,88.0,94.0,95.0,96.0,99.0,104.0,105.0,108.0
