Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unmatched_applicants,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.3974358974359,41.833333333333336
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.37179487179487,41.94871794871795
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.30769230769231,42.55128205128205
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.743589743589745,43.35897435897436,41.217948717948715
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.94871794871795,41.76923076923077
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.53846153846154,42.98717948717949,42.166666666666664
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.84615384615385,41.94871794871795
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.65384615384615,41.41025641025641
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.44871794871795,41.93589743589744
reviews_per_program,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.93589743589744,42.05128205128205
