Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,195.0,130.0,130.0,131.0,130.0,130.0,130.0,130.0,131.0,130.0,131.0,131.0,135.0,139.0,140.0,150.0,156.0,159.0,164.0,166.0,168.0,182.0,180.0,179.0,193.0
unmatched_applicants,195.0,131.0,132.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,133.0,143.0,146.0,152.0,151.0,155.0,166.0,168.0,172.0,172.0,174.0,183.0,180.0
unmatched_applicants,193.0,130.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,131.0,131.0,137.0,144.0,145.0,154.0,157.0,159.0,163.0,170.0,177.0,174.0,180.0,185.0
unmatched_applicants,189.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,133.0,135.0,141.0,150.0,149.0,165.0,161.0,165.0,170.0,173.0,179.0,184.0,181.0
unmatched_applicants,191.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,133.0,136.0,139.0,149.0,147.0,158.0,162.0,167.0,171.0,175.0,178.0,185.0,184.0
unmatched_applicants,192.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,133.0,137.0,140.0,141.0,142.0,151.0,160.0,157.0,163.0,167.0,171.0,180.0,183.0,185.0
unmatched_applicants,196.0,130.0,131.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,131.0,131.0,138.0,136.0,142.0,149.0,151.0,157.0,159.0,163.0,169.0,171.0,177.0,182.0,185.0
unmatched_applicants,195.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,136.0,135.0,138.0,139.0,151.0,149.0,158.0,163.0,165.0,166.0,174.0,177.0,185.0,188.0
unmatched_applicants,195.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,130.0,130.0,130.0,134.0,139.0,140.0,148.0,152.0,155.0,157.0,163.0,167.0,173.0,179.0,180.0,188.0
unmatched_applicants,194.0,130.0,132.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,135.0,134.0,137.0,143.0,145.0,152.0,157.0,154.0,166.0,167.0,169.0,180.0,182.0,184.0
unfilled_spots,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,9.0,10.0,20.0,26.0,29.0,34.0,36.0,38.0,52.0,50.0,49.0,63.0
unfilled_spots,65.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,16.0,22.0,21.0,25.0,36.0,38.0,42.0,42.0,44.0,53.0,50.0
unfilled_spots,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,14.0,15.0,24.0,27.0,29.0,33.0,40.0,47.0,44.0,50.0,55.0
