Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,1439.0,764.0,731.0,702.0,693.0,693.0,690.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,705.0,721.0,775.0,838.0,948.0,1052.0,1127.0,1232.0,1283.0,1354.0
unmatched_applicants,1458.0,772.0,745.0,701.0,692.0,691.0,685.0,685.0,687.0,685.0,685.0,685.0,685.0,689.0,689.0,702.0,707.0,752.0,863.0,921.0,1031.0,1092.0,1195.0,1313.0,1383.0
unmatched_applicants,1463.0,750.0,744.0,707.0,689.0,686.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,689.0,690.0,728.0,795.0,849.0,935.0,1020.0,1130.0,1206.0,1287.0,1375.0
unmatched_applicants,1473.0,766.0,755.0,723.0,694.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,702.0,724.0,756.0,849.0,945.0,1015.0,1121.0,1231.0,1307.0,1392.0
unmatched_applicants,1478.0,753.0,736.0,698.0,698.0,690.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,724.0,766.0,870.0,952.0,1027.0,1116.0,1219.0,1265.0,1421.0
unmatched_applicants,1472.0,737.0,736.0,702.0,690.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,707.0,704.0,751.0,859.0,936.0,1022.0,1123.0,1235.0,1308.0,1379.0
unmatched_applicants,1470.0,779.0,731.0,707.0,699.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,694.0,726.0,767.0,849.0,883.0,1026.0,1145.0,1242.0,1308.0,1386.0
unmatched_applicants,1477.0,782.0,747.0,700.0,693.0,686.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,695.0,742.0,802.0,851.0,918.0,992.0,1135.0,1225.0,1291.0,1380.0
unmatched_applicants,1469.0,762.0,754.0,709.0,686.0,689.0,685.0,685.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,706.0,797.0,892.0,910.0,1024.0,1156.0,1221.0,1265.0,1353.0
unmatched_applicants,1462.0,772.0,747.0,706.0,701.0,692.0,687.0,686.0,688.0,685.0,685.0,685.0,685.0,685.0,686.0,697.0,727.0,768.0,845.0,917.0,1034.0,1117.0,1217.0,1333.0,1376.0
unfilled_spots,754.0,79.0,46.0,17.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,90.0,153.0,263.0,367.0,442.0,547.0,598.0,669.0
unfilled_spots,773.0,87.0,60.0,16.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,17.0,22.0,67.0,178.0,236.0,346.0,407.0,510.0,628.0,698.0
unfilled_spots,778.0,65.0,59.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,43.0,110.0,164.0,250.0,335.0,445.0,521.0,602.0,690.0
unfilled_spots,788.0,81.0,70.0,38.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,39.0,71.0,164.0,260.0,330.0,436.0,546.0,622.0,707.0
unfilled_spots,793.0,68.0,51.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,81.0,185.0,267.0,342.0,431.0,534.0,580.0,736.0
unfilled_spots,787.0,52.0,51.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,19.0,66.0,174.0,251.0,337.0,438.0,550.0,623.0,694.0
unfilled_spots,785.0,94.0,46.0,22.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,41.0,82.0,164.0,198.0,341.0,460.0,557.0,623.0,701.0
unfilled_spots,792.0,97.0,62.0,15.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,57.0,117.0,166.0,233.0,307.0,450.0,540.0,606.0,695.0
unfilled_spots,784.0,77.0,69.0,24.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,112.0,207.0,225.0,339.0,471.0,536.0,580.0,668.0
unfilled_spots,777.0,87.0,62.0,21.0,16.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,42.0,83.0,160.0,232.0,349.0,432.0,532.0,648.0,691.0
