Parameter,0,1,2,3,4,5,6
unmatched_applicants,558.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,559.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,555.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,554.0,553.0,553.0,553.0,553.0,553.0,554.0
unmatched_applicants,555.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,558.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,559.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,555.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,556.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,558.0,553.0,553.0,553.0,553.0,553.0,553.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
reviews_per_program,450.75,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5
pct_interview_given_signal,0.0,0.6389351081530782,0.3194675540765391,0.2129783693843594,0.15973377703826955,0.12778702163061564,0.1064891846921797
pct_interview_given_signal,0.0,0.6389351081530782,0.3194675540765391,0.2129783693843594,0.15973377703826955,0.12778702163061564,0.1064891846921797
pct_interview_given_signal,0.0,0.6389351081530782,0.3194675540765391,0.2129783693843594,0.15973377703826955,0.12778702163061564,0.1064891846921797
pct_interview_given_signal,0.0,0.6389351081530782,0.3194675540765391,0.2129783693843594,0.15973377703826955,0.12778702163061564,0.1064891846921797
