Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,486.0,216.0,204.0,202.0,204.0,214.0,266.0,281.0,319.0,333.0,366.0,375.0,391.0,411.0,420.0,426.0,439.0,448.0,454.0,457.0,472.0,467.0,482.0,485.0
unmatched_applicants,486.0,219.0,202.0,201.0,210.0,220.0,252.0,289.0,321.0,347.0,372.0,377.0,393.0,410.0,412.0,424.0,440.0,448.0,449.0,457.0,459.0,465.0,475.0,485.0
unmatched_applicants,487.0,210.0,205.0,202.0,205.0,227.0,263.0,292.0,316.0,333.0,364.0,381.0,391.0,410.0,418.0,432.0,438.0,449.0,457.0,462.0,470.0,471.0,479.0,487.0
unmatched_applicants,491.0,217.0,208.0,201.0,206.0,230.0,253.0,280.0,299.0,333.0,360.0,375.0,392.0,403.0,419.0,442.0,438.0,445.0,460.0,463.0,470.0,470.0,479.0,485.0
unmatched_applicants,491.0,219.0,205.0,201.0,204.0,214.0,252.0,290.0,307.0,345.0,354.0,381.0,395.0,402.0,417.0,425.0,440.0,451.0,452.0,464.0,457.0,481.0,488.0,481.0
unmatched_applicants,493.0,216.0,202.0,201.0,209.0,232.0,264.0,302.0,317.0,332.0,364.0,374.0,398.0,402.0,413.0,423.0,440.0,442.0,446.0,463.0,467.0,473.0,481.0,488.0
unmatched_applicants,490.0,222.0,201.0,205.0,209.0,226.0,251.0,285.0,313.0,338.0,357.0,370.0,395.0,410.0,423.0,430.0,434.0,449.0,448.0,459.0,470.0,473.0,477.0,485.0
unmatched_applicants,490.0,208.0,205.0,204.0,208.0,232.0,264.0,279.0,309.0,337.0,362.0,375.0,393.0,400.0,419.0,434.0,430.0,444.0,455.0,459.0,468.0,473.0,483.0,485.0
unmatched_applicants,490.0,214.0,202.0,202.0,206.0,218.0,255.0,293.0,322.0,339.0,356.0,372.0,392.0,412.0,429.0,435.0,441.0,449.0,451.0,459.0,467.0,467.0,478.0,491.0
unmatched_applicants,489.0,211.0,203.0,201.0,213.0,224.0,258.0,283.0,320.0,333.0,346.0,378.0,397.0,403.0,415.0,428.0,433.0,447.0,458.0,469.0,467.0,477.0,482.0,487.0
unfilled_spots,285.0,15.0,3.0,1.0,3.0,13.0,65.0,80.0,118.0,132.0,165.0,174.0,190.0,210.0,219.0,225.0,238.0,247.0,253.0,256.0,271.0,266.0,281.0,284.0
unfilled_spots,285.0,18.0,1.0,0.0,9.0,19.0,51.0,88.0,120.0,146.0,171.0,176.0,192.0,209.0,211.0,223.0,239.0,247.0,248.0,256.0,258.0,264.0,274.0,284.0
unfilled_spots,286.0,9.0,4.0,1.0,4.0,26.0,62.0,91.0,115.0,132.0,163.0,180.0,190.0,209.0,217.0,231.0,237.0,248.0,256.0,261.0,269.0,270.0,278.0,286.0
unfilled_spots,290.0,16.0,7.0,0.0,5.0,29.0,52.0,79.0,98.0,132.0,159.0,174.0,191.0,202.0,218.0,241.0,237.0,244.0,259.0,262.0,269.0,269.0,278.0,284.0
unfilled_spots,290.0,18.0,4.0,0.0,3.0,13.0,51.0,89.0,106.0,144.0,153.0,180.0,194.0,201.0,216.0,224.0,239.0,250.0,251.0,263.0,256.0,280.0,287.0,280.0
unfilled_spots,292.0,15.0,1.0,0.0,8.0,31.0,63.0,101.0,116.0,131.0,163.0,173.0,197.0,201.0,212.0,222.0,239.0,241.0,245.0,262.0,266.0,272.0,280.0,287.0
unfilled_spots,289.0,21.0,0.0,4.0,8.0,25.0,50.0,84.0,112.0,137.0,156.0,169.0,194.0,209.0,222.0,229.0,233.0,248.0,247.0,258.0,269.0,272.0,276.0,284.0
unfilled_spots,289.0,7.0,4.0,3.0,7.0,31.0,63.0,78.0,108.0,136.0,161.0,174.0,192.0,199.0,218.0,233.0,229.0,243.0,254.0,258.0,267.0,272.0,282.0,284.0
unfilled_spots,289.0,13.0,1.0,1.0,5.0,17.0,54.0,92.0,121.0,138.0,155.0,171.0,191.0,211.0,228.0,234.0,240.0,248.0,250.0,258.0,266.0,266.0,277.0,290.0
unfilled_spots,288.0,10.0,2.0,0.0,12.0,23.0,57.0,82.0,119.0,132.0,145.0,177.0,196.0,202.0,214.0,227.0,232.0,246.0,257.0,268.0,266.0,276.0,281.0,286.0
reviews_per_program,181.9746835443038,181.9746835443038,179.69620253164558,132.9873417721519,51.721518987341774,39.721518987341774,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,179.83544303797467,136.74683544303798,53.037974683544306,43.87341772151899,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,181.9746835443038,137.25316455696202,54.151898734177216,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,181.9746835443038,128.27848101265823,51.81012658227848,39.65822784810127,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,180.0506329113924,132.40506329113924,53.848101265822784,39.69620253164557,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,181.9746835443038,132.68354430379748,51.81012658227848,41.45569620253165,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,181.9746835443038,129.32911392405063,47.43037974683544,39.936708860759495,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,181.9746835443038,129.41772151898735,50.037974683544306,39.734177215189874,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,179.72151898734177,122.10126582278481,53.734177215189874,40.0126582278481,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
reviews_per_program,181.9746835443038,181.9746835443038,178.0632911392405,133.60759493670886,58.037974683544306,41.79746835443038,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114
