Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,291.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,236.0,238.0,240.0,252.0,259.0,266.0,273.0
unmatched_applicants,294.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,234.0,242.0,242.0,253.0,260.0,269.0,271.0
unmatched_applicants,289.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,237.0,245.0,247.0,254.0,269.0,271.0
unmatched_applicants,281.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,237.0,242.0,245.0,252.0,258.0,259.0,261.0
unmatched_applicants,284.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,242.0,248.0,253.0,257.0,266.0,272.0
unmatched_applicants,288.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,234.0,237.0,241.0,250.0,256.0,254.0,265.0,266.0
unmatched_applicants,291.0,234.0,234.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,239.0,239.0,244.0,248.0,257.0,261.0,269.0
unmatched_applicants,289.0,234.0,234.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,239.0,242.0,239.0,241.0,260.0,255.0,261.0,271.0
unmatched_applicants,288.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,235.0,236.0,237.0,251.0,248.0,256.0,267.0,276.0
unmatched_applicants,290.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,238.0,237.0,241.0,245.0,247.0,262.0,260.0,270.0
unfilled_spots,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,18.0,25.0,32.0,39.0
