Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
unmatched_applicants,478.0,222.0,204.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,230.0,240.0,255.0,266.0,286.0,298.0,312.0,341.0,341.0,361.0,368.0,368.0,378.0,401.0,408.0,409.0,417.0,414.0,435.0,432.0,434.0,444.0,443.0,453.0,456.0,462.0,467.0,469.0,475.0,475.0
unmatched_applicants,477.0,213.0,203.0,201.0,201.0,201.0,201.0,204.0,201.0,202.0,224.0,227.0,261.0,274.0,283.0,304.0,311.0,333.0,339.0,363.0,358.0,356.0,395.0,395.0,398.0,408.0,417.0,424.0,421.0,430.0,433.0,447.0,452.0,452.0,459.0,457.0,465.0,466.0,474.0,468.0
unmatched_applicants,479.0,221.0,207.0,205.0,201.0,201.0,201.0,201.0,201.0,208.0,216.0,232.0,261.0,271.0,292.0,306.0,306.0,329.0,344.0,355.0,369.0,377.0,383.0,386.0,402.0,404.0,421.0,416.0,429.0,429.0,438.0,447.0,448.0,453.0,461.0,457.0,461.0,463.0,472.0,472.0
unmatched_applicants,478.0,219.0,201.0,203.0,201.0,201.0,201.0,201.0,203.0,208.0,211.0,226.0,256.0,264.0,282.0,301.0,314.0,333.0,349.0,351.0,373.0,380.0,383.0,390.0,402.0,414.0,418.0,417.0,434.0,435.0,439.0,445.0,443.0,448.0,454.0,467.0,462.0,465.0,467.0,477.0
unmatched_applicants,481.0,216.0,208.0,201.0,201.0,201.0,201.0,201.0,202.0,201.0,227.0,232.0,257.0,270.0,269.0,287.0,317.0,333.0,347.0,355.0,377.0,380.0,389.0,387.0,402.0,405.0,414.0,421.0,429.0,435.0,438.0,443.0,449.0,453.0,453.0,463.0,468.0,471.0,469.0,472.0
unmatched_applicants,476.0,220.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,209.0,220.0,231.0,247.0,277.0,282.0,303.0,313.0,333.0,335.0,358.0,356.0,372.0,385.0,392.0,399.0,411.0,417.0,422.0,431.0,437.0,435.0,440.0,452.0,451.0,457.0,460.0,468.0,466.0,468.0,475.0
unmatched_applicants,484.0,227.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,229.0,238.0,252.0,269.0,283.0,305.0,311.0,334.0,343.0,353.0,364.0,377.0,391.0,400.0,400.0,408.0,421.0,424.0,427.0,429.0,441.0,441.0,455.0,452.0,459.0,463.0,462.0,474.0,475.0,477.0
unmatched_applicants,483.0,214.0,204.0,201.0,201.0,201.0,201.0,201.0,206.0,212.0,220.0,228.0,258.0,267.0,293.0,304.0,316.0,330.0,349.0,354.0,356.0,370.0,383.0,394.0,401.0,412.0,416.0,420.0,430.0,430.0,433.0,446.0,450.0,457.0,460.0,462.0,468.0,464.0,465.0,471.0
unmatched_applicants,477.0,216.0,203.0,202.0,201.0,201.0,201.0,203.0,201.0,210.0,219.0,229.0,265.0,264.0,287.0,307.0,320.0,324.0,347.0,359.0,364.0,371.0,378.0,395.0,392.0,412.0,415.0,426.0,423.0,432.0,440.0,452.0,448.0,456.0,458.0,461.0,467.0,474.0,468.0,468.0
unmatched_applicants,480.0,213.0,202.0,202.0,201.0,201.0,201.0,201.0,201.0,211.0,216.0,232.0,248.0,269.0,285.0,307.0,323.0,332.0,327.0,351.0,361.0,377.0,376.0,382.0,402.0,408.0,408.0,427.0,426.0,428.0,436.0,441.0,448.0,452.0,452.0,464.0,465.0,468.0,469.0,477.0
