Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,10132.0,6224.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6213.0,6306.0,6518.0,6777.0,7187.0,7621.0,7971.0,8344.0,8678.0,9051.0,9275.0,9563.0,9870.0
unmatched_applicants,10174.0,6204.0,6193.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6216.0,6293.0,6554.0,6908.0,7210.0,7539.0,8033.0,8385.0,8716.0,9015.0,9354.0,9608.0,9863.0
unmatched_applicants,10142.0,6212.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6221.0,6302.0,6487.0,6783.0,7195.0,7597.0,8039.0,8310.0,8703.0,9023.0,9315.0,9612.0,9900.0
unmatched_applicants,10157.0,6226.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6224.0,6285.0,6496.0,6865.0,7218.0,7619.0,7990.0,8419.0,8696.0,9067.0,9308.0,9609.0,9833.0
unmatched_applicants,10101.0,6210.0,6197.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6193.0,6210.0,6332.0,6579.0,6859.0,7177.0,7545.0,7978.0,8331.0,8722.0,9050.0,9338.0,9621.0,9926.0
unmatched_applicants,10079.0,6214.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6217.0,6353.0,6499.0,6874.0,7128.0,7600.0,8028.0,8321.0,8712.0,9049.0,9379.0,9701.0,9834.0
unmatched_applicants,10174.0,6221.0,6201.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6216.0,6303.0,6524.0,6813.0,7253.0,7578.0,8012.0,8316.0,8734.0,9013.0,9331.0,9596.0,9911.0
unmatched_applicants,10140.0,6229.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6201.0,6286.0,6545.0,6835.0,7079.0,7612.0,8051.0,8317.0,8707.0,9026.0,9324.0,9619.0,9894.0
unmatched_applicants,10180.0,6223.0,6198.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6210.0,6296.0,6569.0,6871.0,7186.0,7556.0,7915.0,8377.0,8686.0,9000.0,9275.0,9626.0,9855.0
unmatched_applicants,10163.0,6220.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6197.0,6357.0,6528.0,6831.0,7279.0,7563.0,7964.0,8354.0,8716.0,8985.0,9374.0,9641.0,9887.0
